,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,156.86,161.48,76.8,121.33,152.2,108.58,,,,,
low,147.5,47.71,42.05,32.3,92.2,66.26,,,,,
change,-0.027400000000000004,-0.6567000000000001,0.4479,0.2443,0.0994,-0.1832,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,336.0,305.0,329.0,312.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,1096.0,1080.0,1166.0,849.0,Balance Sheet
Other Receivables,,,,,,,70.0,82.0,80.0,95.0,Balance Sheet
"Total Receivables, Net",,,,,,,1166.0,1162.0,1247.0,944.0,Balance Sheet
Invent. - Finished Goods,,,,,,,218.0,234.0,244.0,363.0,Balance Sheet
Invent. - Work In Progress,,,,,,,433.0,413.0,435.0,397.0,Balance Sheet
Invent. - Raw Materials,,,,,,,707.0,771.0,863.0,838.0,Balance Sheet
Inventories - Other,,,,,,,393.0,350.0,301.0,293.0,Balance Sheet
LIFO Reserve,,,,,,,-78.0,-88.0,-109.0,-137.0,Balance Sheet
Total Inventory,,,,,,,1672.0,1679.0,1734.0,1755.0,Balance Sheet
Prepaid Expenses,,,,,,,36.0,29.0,46.0,52.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,3.0,25.0,3.0,0.0,Balance Sheet
Total Current Assets,,,,,,,3214.0,3201.0,3359.0,3062.0,Balance Sheet
Buildings,,,,,,,847.0,885.0,898.0,926.0,Balance Sheet
Land/Improvements,,,,,,,149.0,146.0,146.0,142.0,Balance Sheet
Machinery/Equipment,,,,,,,638.0,622.0,647.0,669.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,54.0,53.0,53.0,51.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1689.0,1706.0,1744.0,1788.0,Balance Sheet
Accumulated Depreciation,,,,,,,-471.0,-490.0,-510.0,-530.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1218.0,1216.0,1234.0,1258.0,Balance Sheet
"Goodwill, Net",,,,,,,1915.0,1889.0,1835.0,1804.0,Balance Sheet
Intangibles - Gross,,,,,,,1781.0,1757.0,1717.0,1697.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-483.0,-519.0,-546.0,-580.0,Balance Sheet
Intangibles - Net,,,,,,,1298.0,1238.0,1171.0,1117.0,Balance Sheet
Other Long Term Assets,,,,,,,122.0,120.0,136.0,158.0,Balance Sheet
Total Assets,,,,,,,7769.0,7665.0,7736.0,7408.0,Balance Sheet
Accounts Payable,,,,,,,1055.0,1003.0,1029.0,822.0,Balance Sheet
Accrued Expenses,,,,,,,443.0,423.0,461.0,460.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,19.0,28.0,18.0,21.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,13.0,13.0,12.0,14.0,Balance Sheet
Dividends Payable,,,,,,,24.0,,,,Balance Sheet
Income Taxes Payable,,,,,,,126.0,70.0,67.0,57.0,Balance Sheet
Other Current Liabilities,,,,,,,355.0,368.0,384.0,380.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,505.0,438.0,451.0,437.0,Balance Sheet
Total Current Liabilities,,,,,,,2037.0,1904.0,1972.0,1756.0,Balance Sheet
Long Term Debt,,,,,,,2232.0,2168.0,1984.0,1754.0,Balance Sheet
Capital Lease Obligations,,,,,,,4.0,4.0,4.0,3.0,Balance Sheet
Total Long Term Debt,,,,,,,2237.0,2172.0,1987.0,1758.0,Balance Sheet
Total Debt,,,,,,,2269.0,2212.0,2018.0,1794.0,Balance Sheet
Deferred Income Tax,,,,,,,150.0,144.0,142.0,116.0,Balance Sheet
Minority Interest,,,,,,,29.0,28.0,7.0,8.0,Balance Sheet
"Other Liabilities, Total",,,,,,,213.0,191.0,194.0,178.0,Balance Sheet
Total Liabilities,,,,,,,4666.0,4439.0,4302.0,3815.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,7.0,7.0,7.0,7.0,Balance Sheet
Additional Paid-In Capital,,,,,,,474.0,480.0,491.0,498.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2989.0,3231.0,3556.0,3813.0,Balance Sheet
Treasury Stock - Common,,,,,,,-378.0,-437.0,-477.0,-543.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,19.0,-50.0,-141.0,-183.0,Balance Sheet
Other Comprehensive Income,,,,,,,-7.0,-5.0,-2.0,2.0,Balance Sheet
"Other Equity, Total",,,,,,,12.0,-56.0,-143.0,-182.0,Balance Sheet
Total Equity,,,,,,,3103.0,3226.0,3434.0,3593.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7769.0,7665.0,7736.0,7408.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,56.0,55.0,55.0,54.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,10.0,11.0,12.0,12.0,Balance Sheet
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Income Statement
Total Revenue,,,,,,,3958.0,3875.0,4658.0,3822.0,Income Statement
"Cost of Revenue, Total",,,,,,,3303.0,3200.0,3850.0,3154.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,296.0,267.0,282.0,271.0,Income Statement
Depreciation/Amortization,,,,,,,33.0,43.0,41.0,40.0,Income Statement
"Inter Expense,Net Operatng",,,,,,,21.0,25.0,23.0,23.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,0.0,0.0,-1.0,0.0,Income Statement
Impair-Assets Held for Use,,,,,,,,,,0.0,Income Statement
Unusual Expense (Income),,,,,,,,,,0.0,Income Statement
"Other Operat Expse, Total",,,,,,,-7.0,-6.0,0.0,-4.0,Income Statement
Total Operating Expense,,,,,,,3645.0,3529.0,4195.0,3483.0,Income Statement
Total Operating Income,,,,,,,313.0,346.0,462.0,338.0,Income Statement
Income Before Tax,,,,,,,313.0,346.0,462.0,338.0,Income Statement
Income Tax - Total,,,,,,,68.0,81.0,116.0,57.0,Income Statement
Income After Tax,,,,,,,245.0,266.0,346.0,282.0,Income Statement
Minority Interest,,,,,,,-3.0,1.0,2.0,-1.0,Income Statement
Net Inc Before Extra Items,,,,,,,242.0,267.0,348.0,281.0,Income Statement
Total Net Income,,,,,,,242.0,267.0,348.0,281.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,242.0,267.0,348.0,281.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,242.0,267.0,348.0,281.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,55.0,55.0,55.0,54.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,4.37,4.8,6.34,5.17,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,4.37,4.8,6.34,5.17,Income Statement
Diluted Weighted Average Shares,,,,,,,56.0,56.0,55.0,55.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,4.34,4.79,6.32,5.15,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,4.34,4.79,6.32,5.15,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.41,0.43,0.43,0.43,Income Statement
Gross Divid - Common Stock,,,,,,,24.0,24.0,24.0,23.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,21.0,25.0,23.0,23.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,32.0,33.0,31.0,32.0,Income Statement
Total Special Items,,,,,,,,,,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,313.0,346.0,462.0,338.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,,,,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,68.0,81.0,116.0,57.0,Income Statement
Normalized Income After Tax,,,,,,,245.0,266.0,346.0,282.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,242.0,267.0,348.0,281.0,Income Statement
Basic Normalized EPS,,,,,,,4.37,4.8,6.34,5.17,Income Statement
Diluted Normalized EPS,,,,,,,4.34,4.79,6.32,5.15,Income Statement
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Cash Flow
Net Income,,,,,,,245.0,510.0,856.0,1138.0,Cash Flow
Depreciation/Depletion,,,,,,,32.0,64.0,95.0,128.0,Cash Flow
Amortization,,,,,,,33.0,77.0,117.0,157.0,Cash Flow
Deferred Taxes,,,,,,,-5.0,-13.0,-19.0,-52.0,Cash Flow
Unusual Items,,,,,,,1.0,1.0,1.0,-8.0,Cash Flow
Other Non-Cash Items,,,,,,,8.0,19.0,31.0,43.0,Cash Flow
Non-Cash Items,,,,,,,9.0,19.0,32.0,35.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,18.0,151.0,270.0,381.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,17.0,34.0,59.0,74.0,Cash Flow
Accounts Receivable,,,,,,,-168.0,-165.0,-256.0,39.0,Cash Flow
Inventories,,,,,,,-237.0,-236.0,-339.0,-382.0,Cash Flow
Prepaid Expenses,,,,,,,5.0,15.0,-5.0,-14.0,Cash Flow
Accounts Payable,,,,,,,72.0,33.0,79.0,-117.0,Cash Flow
Accrued Expenses,,,,,,,50.0,8.0,93.0,78.0,Cash Flow
Changes in Working Capital,,,,,,,-272.0,-359.0,-445.0,-416.0,Cash Flow
Total Cash from Operations,,,,,,,42.0,298.0,638.0,990.0,Cash Flow
Capital Expenditures,,,,,,,-43.0,-118.0,-171.0,-242.0,Cash Flow
Acquisition of Business,,,,,,,-748.0,-782.0,-782.0,-782.0,Cash Flow
Sale of Fixed Assets,,,,,,,0.0,1.0,1.0,16.0,Cash Flow
Other Investing Cash Flow,,,,,,,,,-20.0,-41.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-748.0,-781.0,-801.0,-807.0,Cash Flow
Total Cash from Investing,,,,,,,-791.0,-899.0,-972.0,-1049.0,Cash Flow
Financing Cash Flow Items,,,,,,,-14.0,-23.0,-48.0,-43.0,Cash Flow
Total Cash Dividends Paid,,,,,,,,-48.0,-71.0,-95.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,,-58.0,-98.0,-165.0,Cash Flow
Long Term Debt Issued,,,,,,,1160.0,1160.0,1160.0,1160.0,Cash Flow
Long Term Debt Reduction,,,,,,,-502.0,-541.0,-692.0,-905.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,658.0,620.0,468.0,256.0,Cash Flow
Total Cash From Financing,,,,,,,644.0,491.0,250.0,-48.0,Cash Flow
Foreign Exchange Effects,,,,,,,-4.0,-8.0,-33.0,-30.0,Cash Flow
Net Change in Cash,,,,,,,-109.0,-118.0,-117.0,-137.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,449.0,449.0,449.0,449.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,339.0,330.0,332.0,312.0,Cash Flow
"Depreciation, Supplemental",,,,,,,32.0,64.0,95.0,128.0,Cash Flow
Free Cash Flow,,,,,,,-1.0,180.0,467.0,748.0,
