,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,22.38,33.54,46.21,65.48,80.56,76.1,,,,,
low,20.67,19.61,23.33,27.85,50.96,51.11,,,,,
change,0.0333,0.09789999999999999,0.9390000000000001,0.3922,0.1859,-0.1419,,,,,
Date,,,,,,,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,2022-10-31 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,972.0,1455.0,1384.0,1539.0,Balance Sheet
Short Term Investments,,,,,,,375.0,225.0,,,Balance Sheet
Cash and Short Term Invs,,,,,,,1347.0,1680.0,1384.0,1539.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,634.0,589.0,578.0,619.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-7.0,-7.0,-8.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,627.0,582.0,571.0,611.0,Balance Sheet
Other Receivables,,,,,,,19.0,6.0,57.0,23.0,Balance Sheet
"Total Receivables, Net",,,,,,,646.0,587.0,628.0,634.0,Balance Sheet
Total Inventory,,,,,,,53.0,57.0,59.0,54.0,Balance Sheet
Prepaid Expenses,,,,,,,20.0,19.0,19.0,21.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,124.0,114.0,112.0,117.0,Balance Sheet
Total Current Assets,,,,,,,2189.0,2457.0,2202.0,2365.0,Balance Sheet
Buildings,,,,,,,1158.0,1187.0,1209.0,1245.0,Balance Sheet
Land/Improvements,,,,,,,1479.0,1485.0,1526.0,1595.0,Balance Sheet
Machinery/Equipment,,,,,,,443.0,463.0,508.0,530.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,202.0,204.0,201.0,196.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3282.0,3338.0,3444.0,3567.0,Balance Sheet
Accumulated Depreciation,,,,,,,-786.0,-814.0,-842.0,-872.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2496.0,2524.0,2602.0,2695.0,Balance Sheet
"Goodwill, Net",,,,,,,353.0,348.0,402.0,395.0,Balance Sheet
Intangibles - Gross,,,,,,,76.0,76.0,91.0,90.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-33.0,-35.0,-37.0,-39.0,Balance Sheet
Intangibles - Net,,,,,,,43.0,41.0,55.0,52.0,Balance Sheet
Other Long Term Assets,,,,,,,56.0,74.0,48.0,87.0,Balance Sheet
Total Assets,,,,,,,5137.0,5444.0,5309.0,5594.0,Balance Sheet
Payable/Accrued,,,,,,,368.0,398.0,399.0,447.0,Balance Sheet
Accrued Expenses,,,,,,,23.0,23.0,22.0,22.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,,0.0,,Balance Sheet
Customer Advances,,,,,,,21.0,21.0,20.0,19.0,Balance Sheet
Income Taxes Payable,,,,,,,6.0,7.0,,16.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,27.0,28.0,20.0,35.0,Balance Sheet
Total Current Liabilities,,,,,,,418.0,449.0,441.0,504.0,Balance Sheet
Long Term Debt,,,,,,,404.0,403.0,2.0,2.0,Balance Sheet
Capital Lease Obligations,,,,,,,,,0.0,,Balance Sheet
Total Long Term Debt,,,,,,,404.0,403.0,2.0,2.0,Balance Sheet
Total Debt,,,,,,,404.0,403.0,2.0,2.0,Balance Sheet
Deferred Income Tax,,,,,,,70.0,78.0,80.0,77.0,Balance Sheet
"Other Liabilities, Total",,,,,,,156.0,161.0,160.0,157.0,Balance Sheet
Total Liabilities,,,,,,,1047.0,1091.0,683.0,741.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,798.0,812.0,839.0,850.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,3415.0,3694.0,3956.0,4202.0,Balance Sheet
"Other Equity, Total",,,,,,,-124.0,-153.0,-169.0,-199.0,Balance Sheet
Total Equity,,,,,,,4090.0,4353.0,4626.0,4853.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,5137.0,5444.0,5309.0,5594.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,475.0,475.0,476.0,476.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,2022-10-31 00:00:00,Income Statement
Total Revenue,,,,,,,867.0,940.0,883.0,893.0,Income Statement
"Cost of Revenue, Total",,,,,,,464.0,504.0,502.0,524.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,42.0,50.0,43.0,44.0,Income Statement
Labor & Related Expense,,,,,,,8.0,8.0,9.0,9.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,50.0,58.0,51.0,52.0,Income Statement
Depreciation/Amortization,,,,,,,5.0,5.0,5.0,5.0,Income Statement
Unusual Expense (Income),,,,,,,,,17.0,,Income Statement
"Other Operat Expse, Total",,,,,,,1.0,1.0,1.0,1.0,Income Statement
Total Operating Expense,,,,,,,520.0,567.0,575.0,582.0,Income Statement
Total Operating Income,,,,,,,347.0,373.0,308.0,312.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-4.0,-4.0,-3.0,4.0,Income Statement
"Other, Net",,,,,,,-1.0,1.0,-2.0,-3.0,Income Statement
Income Before Tax,,,,,,,342.0,370.0,303.0,313.0,Income Statement
Income Tax - Total,,,,,,,55.0,91.0,40.0,67.0,Income Statement
Income After Tax,,,,,,,287.0,279.0,264.0,246.0,Income Statement
Net Inc Before Extra Items,,,,,,,287.0,279.0,264.0,246.0,Income Statement
Total Net Income,,,,,,,287.0,279.0,264.0,246.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,287.0,279.0,264.0,246.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,287.0,279.0,264.0,246.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,474.0,475.0,476.0,476.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.61,0.59,0.55,0.52,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.61,0.59,0.55,0.52,Income Statement
Diluted Weighted Average Shares,,,,,,,482.0,481.0,481.0,482.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.6,0.58,0.55,0.51,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.6,0.58,0.55,0.51,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,32.0,35.0,34.0,37.0,Income Statement
Total Special Items,,,,,,,,,17.0,,Income Statement
Normalzd Income Before Tax,,,,,,,342.0,370.0,320.0,313.0,Income Statement
