,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,254.79,278.33,182.95,115.62,128.16,75.6,,,,,
low,220.49,142.58,99.2,20.51,63.44,28.85,,,,,
change,0.1401,-0.4098,-0.24190000000000003,-0.3469,-0.10640000000000001,-0.4082,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,3046.0,2930.0,3111.0,3583.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,17399.0,16843.0,17769.0,18126.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1832.0,-1826.0,-1992.0,-2073.0,Balance Sheet
"Total Receivables, Net",,,,,,,15567.0,15017.0,15777.0,16053.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,312.0,220.0,219.0,204.0,Balance Sheet
"Goodwill, Net",,,,,,,634.0,,,,Balance Sheet
Intangibles - Gross,,,,,,,145.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-92.0,,,,Balance Sheet
Intangibles - Net,,,,,,,53.0,682.0,694.0,690.0,Balance Sheet
Long Term Investments,,,,,,,239.0,233.0,224.0,218.0,Balance Sheet
"Other Assets, Total",,,,,,,1895.0,1856.0,1786.0,1212.0,Balance Sheet
Total Assets,,,,,,,21746.0,20938.0,21811.0,21960.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,7439.0,6778.0,7437.0,5931.0,Balance Sheet
Total Debt,,,,,,,18466.0,17424.0,18465.0,18375.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1194.0,1246.0,1071.0,1186.0,Balance Sheet
Total Liabilities,,,,,,,19660.0,18670.0,19536.0,19561.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2174.0,2163.0,2174.0,2181.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-87.0,113.0,114.0,238.0,Balance Sheet
Treasury Stock - Common,,,,,,,0.0,,,,Balance Sheet
Unrealized Gain (Loss),,,,,,,1.0,-6.0,-11.0,-18.0,Balance Sheet
"Other Equity, Total",,,,,,,-3.0,-3.0,-3.0,-3.0,Balance Sheet
Total Equity,,,,,,,2086.0,2268.0,2275.0,2399.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,21746.0,20938.0,21811.0,21960.0,Balance Sheet
