,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,41.99,43.76,35.0,31.9,32.65,32.41,,,,,
low,36.64,21.57,22.73,10.37,16.6,18.9,,,,,
change,0.07150000000000001,-0.4121,0.2799,-0.4451,0.8858,-0.35990000000000005,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,158.0,115.0,100.0,89.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,128.0,155.0,158.0,174.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,127.0,154.0,158.0,173.0,Balance Sheet
Invent. - Finished Goods,,,,,,,34.0,35.0,37.0,40.0,Balance Sheet
Invent. - Work In Progress,,,,,,,22.0,22.0,26.0,23.0,Balance Sheet
Invent. - Raw Materials,,,,,,,192.0,213.0,238.0,240.0,Balance Sheet
Total Inventory,,,,,,,248.0,269.0,300.0,303.0,Balance Sheet
Prepaid Expenses,,,,,,,25.0,31.0,36.0,44.0,Balance Sheet
Total Current Assets,,,,,,,558.0,569.0,593.0,610.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,159.0,159.0,160.0,165.0,Balance Sheet
"Goodwill, Net",,,,,,,291.0,290.0,287.0,285.0,Balance Sheet
Intangibles - Gross,,,,,,,137.0,137.0,135.0,132.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-91.0,-94.0,-97.0,-98.0,Balance Sheet
Intangibles - Net,,,,,,,46.0,42.0,37.0,34.0,Balance Sheet
Long Term Investments,,,,,,,49.0,48.0,48.0,46.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,2.0,1.0,1.0,2.0,Balance Sheet
Restricted Cash - LT,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Long Term Assets,,,,,,,33.0,32.0,36.0,42.0,Balance Sheet
Total Assets,,,,,,,1139.0,1143.0,1163.0,1184.0,Balance Sheet
Accounts Payable,,,,,,,72.0,79.0,83.0,78.0,Balance Sheet
Accrued Expenses,,,,,,,67.0,78.0,75.0,85.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,3.0,3.0,3.0,2.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,9.0,8.0,12.0,7.0,Balance Sheet
Total Current Liabilities,,,,,,,150.0,167.0,172.0,173.0,Balance Sheet
Long Term Debt,,,,,,,434.0,408.0,410.0,412.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,434.0,409.0,410.0,412.0,Balance Sheet
Total Debt,,,,,,,437.0,411.0,413.0,415.0,Balance Sheet
Deferred Income Tax,,,,,,,0.0,0.0,0.0,1.0,Balance Sheet
Minority Interest,,,,,,,13.0,13.0,13.0,13.0,Balance Sheet
"Other Liabilities, Total",,,,,,,49.0,53.0,53.0,52.0,Balance Sheet
Total Liabilities,,,,,,,646.0,642.0,649.0,651.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,458.0,460.0,465.0,469.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,35.0,43.0,51.0,64.0,Balance Sheet
"Other Equity, Total",,,,,,,-1.0,-2.0,-2.0,0.0,Balance Sheet
Total Equity,,,,,,,493.0,501.0,515.0,533.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1139.0,1143.0,1163.0,1184.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,40.0,40.0,40.0,40.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Income Statement
