,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,27.88,37.29,44.87,48.92,63.19,55.5,,,,,
low,24.84,22.47,23.44,12.21,44.45,28.77,,,,,
change,0.0244,-0.0718,0.7651000000000001,0.1377,0.026000000000000002,-0.23550000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,541.0,640.0,526.0,536.0,Balance Sheet
"Total Receivables, Net",,,,,,,13.0,12.0,13.0,14.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,140.0,,,,Balance Sheet
"Goodwill, Net",,,,,,,1437.0,1437.0,1437.0,1437.0,Balance Sheet
Intangibles - Net,,,,,,,274.0,274.0,273.0,272.0,Balance Sheet
Long Term Investments,,,,,,,1992.0,1778.0,1773.0,1747.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,16356.0,16167.0,16567.0,16750.0,Balance Sheet
Restricted Cash - LT,,,,,,,476.0,531.0,534.0,483.0,Balance Sheet
Other Assets,,,,,,,850.0,969.0,1072.0,1102.0,Balance Sheet
"Other Assets, Total",,,,,,,850.0,969.0,1072.0,1102.0,Balance Sheet
Total Assets,,,,,,,22079.0,21808.0,22195.0,22341.0,Balance Sheet
Accrued Expenses,,,,,,,151.0,,,,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,17750.0,17560.0,17922.0,18202.0,Balance Sheet
Total Debt,,,,,,,17750.0,17560.0,17922.0,18202.0,Balance Sheet
Deferred Income Tax,,,,,,,1.0,45.0,1.0,5.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1084.0,1114.0,1239.0,1122.0,Balance Sheet
Total Liabilities,,,,,,,18986.0,18719.0,19162.0,19329.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1672.0,1672.0,1679.0,1685.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1727.0,1905.0,1994.0,2063.0,Balance Sheet
Treasury Stock - Common,,,,,,,-368.0,-478.0,-571.0,-612.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,49.0,-34.0,-95.0,-145.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,3.0,4.0,1.0,-7.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Comprehensive Income,,,,,,,8.0,18.0,23.0,26.0,Balance Sheet
"Other Equity, Total",,,,,,,12.0,23.0,25.0,20.0,Balance Sheet
Total Equity,,,,,,,3093.0,3089.0,3033.0,3012.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,22079.0,21808.0,22195.0,22341.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,128.0,126.0,124.0,123.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,7.0,9.0,11.0,12.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1284.0,1251.0,1262.0,1286.0,Income Statement
"Cost of Revenue, Total",,,,,,,234.0,219.0,219.0,223.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,226.0,205.0,205.0,212.0,Income Statement
Unusual Expense (Income),,,,,,,29.0,0.0,28.0,-2.0,Income Statement
Other Operating Expense,,,,,,,203.0,193.0,191.0,182.0,Income Statement
"Other, Net",,,,,,,237.0,238.0,339.0,421.0,Income Statement
"Other Operat Expse, Total",,,,,,,440.0,431.0,530.0,603.0,Income Statement
Total Operating Expense,,,,,,,929.0,855.0,982.0,1036.0,Income Statement
Total Operating Income,,,,,,,355.0,396.0,280.0,250.0,Income Statement
Income Before Tax,,,,,,,355.0,396.0,280.0,250.0,Income Statement
Income Tax - Total,,,,,,,92.0,95.0,71.0,62.0,Income Statement
Income After Tax,,,,,,,263.0,301.0,209.0,188.0,Income Statement
Net Inc Before Extra Items,,,,,,,263.0,301.0,209.0,188.0,Income Statement
Total Net Income,,,,,,,263.0,301.0,209.0,188.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,263.0,301.0,209.0,188.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,263.0,301.0,209.0,188.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,129.0,127.0,125.0,123.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.03,2.37,1.68,1.52,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.03,2.37,1.68,1.52,Income Statement
Diluted Weighted Average Shares,,,,,,,130.0,127.0,125.0,124.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.02,2.36,1.68,1.52,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.02,2.36,1.68,1.52,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,4.2,0.95,0.95,0.95,Income Statement
Gross Divid - Common Stock,,,,,,,90.0,123.0,120.0,118.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,234.0,219.0,219.0,223.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,67.0,61.0,64.0,63.0,Income Statement
Total Special Items,,,,,,,30.0,1.0,29.0,-1.0,Income Statement
