,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,95.3,133.97,182.28,187.49,273.65,271.38,,,,,
low,89.92,89.18,110.61,120.77,165.6,195.18,,,,,
change,-0.0429,0.2664,0.4147,0.0487,0.5922,-0.0106,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1874.0,878.0,717.0,822.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1456.0,1221.0,1346.0,1433.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-70.0,-70.0,-62.0,-65.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,2521.0,2189.0,2368.0,2453.0,Balance Sheet
Other Receivables,,,,,,,41.0,42.0,37.0,35.0,Balance Sheet
"Total Receivables, Net",,,,,,,2562.0,2231.0,2405.0,2488.0,Balance Sheet
Invent. - Finished Goods,,,,,,,268.0,309.0,331.0,352.0,Balance Sheet
Invent. - Work In Progress,,,,,,,643.0,766.0,860.0,924.0,Balance Sheet
Inventories - Other,,,,,,,-123.0,-123.0,-120.0,-119.0,Balance Sheet
Total Inventory,,,,,,,788.0,952.0,1071.0,1157.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,188.0,219.0,218.0,240.0,Balance Sheet
Total Current Assets,,,,,,,5412.0,4280.0,4411.0,4707.0,Balance Sheet
Buildings,,,,,,,474.0,473.0,458.0,445.0,Balance Sheet
Land/Improvements,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Machinery/Equipment,,,,,,,2439.0,2494.0,2431.0,2232.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,382.0,387.0,366.0,338.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3300.0,3359.0,3260.0,3020.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1876.0,-1892.0,-1855.0,-1816.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1424.0,1467.0,1405.0,1204.0,Balance Sheet
"Goodwill, Net",,,,,,,2565.0,2864.0,2873.0,2851.0,Balance Sheet
Intangibles - Gross,,,,,,,2279.0,2530.0,2481.0,2380.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1174.0,-1226.0,-1226.0,-1203.0,Balance Sheet
Intangibles - Net,,,,,,,1105.0,1304.0,1255.0,1177.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,24.0,15.0,13.0,13.0,Balance Sheet
LT Investments - Other,,,,,,,185.0,168.0,149.0,133.0,Balance Sheet
Long Term Investments,,,,,,,209.0,183.0,162.0,146.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,124.0,118.0,118.0,120.0,Balance Sheet
Pension Bene. - Overfunded,,,,,,,365.0,380.0,383.0,370.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,916.0,999.0,1004.0,988.0,Balance Sheet
Other Long Term Assets,,,,,,,69.0,54.0,61.0,62.0,Balance Sheet
Total Assets,,,,,,,12189.0,11649.0,11672.0,11625.0,Balance Sheet
Accounts Payable,,,,,,,851.0,827.0,919.0,885.0,Balance Sheet
Accrued Expenses,,,,,,,1005.0,905.0,848.0,863.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,5.0,4.0,2.0,1.0,Balance Sheet
Dividends Payable,,,,,,,134.0,132.0,132.0,132.0,Balance Sheet
Customer Advances,,,,,,,1650.0,1590.0,1556.0,1549.0,Balance Sheet
Income Taxes Payable,,,,,,,183.0,262.0,190.0,176.0,Balance Sheet
Other Current Liabilities,,,,,,,235.0,166.0,154.0,162.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,2202.0,2150.0,2032.0,2019.0,Balance Sheet
Total Current Liabilities,,,,,,,4063.0,3886.0,3801.0,3768.0,Balance Sheet
Long Term Debt,,,,,,,5688.0,5689.0,6011.0,6012.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,5688.0,5689.0,6011.0,6012.0,Balance Sheet
Total Debt,,,,,,,5693.0,5693.0,6013.0,6013.0,Balance Sheet
Deferred Income Tax,,,,,,,183.0,143.0,140.0,129.0,Balance Sheet
Minority Interest,,,,,,,17.0,18.0,13.0,14.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,1390.0,1341.0,1277.0,1219.0,Balance Sheet
Other LT Liabilities,,,,,,,888.0,888.0,873.0,891.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2278.0,2229.0,2150.0,2110.0,Balance Sheet
Total Liabilities,,,,,,,12229.0,11965.0,12115.0,12033.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,987.0,1064.0,1110.0,1239.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1350.0,1002.0,936.0,989.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-384.0,-404.0,-539.0,-701.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-1995.0,-1980.0,-1952.0,-1937.0,Balance Sheet
"Other Equity, Total",,,,,,,-2379.0,-2384.0,-2491.0,-2638.0,Balance Sheet
Total Equity,,,,,,,-40.0,-316.0,-443.0,-408.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,12189.0,11649.0,11672.0,11625.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,169.0,168.0,167.0,168.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Income Statement
Total Revenue,,,,,,,2320.0,1892.0,2140.0,2373.0,Income Statement
"Cost of Revenue, Total",,,,,,,1137.0,1035.0,1150.0,1342.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,313.0,317.0,331.0,352.0,Income Statement
Labor & Related Expense,,,,,,,55.0,21.0,25.0,26.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,368.0,338.0,356.0,378.0,Income Statement
Research & Development,,,,,,,189.0,188.0,191.0,197.0,Income Statement
Depreciation/Amortization,,,,,,,64.0,66.0,65.0,63.0,Income Statement
Restructuring Charge,,,,,,,2.0,7.0,5.0,2.0,Income Statement
Litigation,,,,,,,0.0,-2.0,0.0,12.0,Income Statement
Impair-Assets Held for Use,,,,,,,3.0,12.0,11.0,5.0,Income Statement
Impair-Assets Held for Sale,,,,,,,0.0,1.0,0.0,,Income Statement
Other Unusual Expnse (In),,,,,,,9.0,10.0,10.0,2.0,Income Statement
Unusual Expense (Income),,,,,,,14.0,28.0,26.0,21.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,0.0,,,,Income Statement
"Other, Net",,,,,,,32.0,32.0,25.0,33.0,Income Statement
"Other Operat Expse, Total",,,,,,,-1.0,-1.0,,-1.0,Income Statement
Total Operating Expense,,,,,,,1771.0,1654.0,1788.0,2000.0,Income Statement
Total Operating Income,,,,,,,549.0,238.0,352.0,373.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-55.0,-58.0,-59.0,-62.0,Income Statement
"Inter Income, Non-Operating",,,,,,,1.0,2.0,3.0,2.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-9.0,5.0,-21.0,-13.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-8.0,7.0,-18.0,-11.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,32.0,32.0,25.0,33.0,Income Statement
Income Before Tax,,,,,,,518.0,219.0,300.0,333.0,Income Statement
Income Tax - Total,,,,,,,116.0,-49.0,71.0,53.0,Income Statement
Income After Tax,,,,,,,402.0,268.0,229.0,280.0,Income Statement
Minority Interest,,,,,,,-1.0,-1.0,-1.0,-1.0,Income Statement
Net Inc Before Extra Items,,,,,,,401.0,267.0,228.0,279.0,Income Statement
Total Net Income,,,,,,,401.0,267.0,228.0,279.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,401.0,267.0,228.0,279.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,401.0,267.0,228.0,279.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,169.0,168.0,167.0,167.0,Income Statement
