,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,49.92,54.89,47.8,46.59,43.2,29.8,,,,,
low,45.66,19.73,20.67,8.0,24.18,13.26,,,,,
change,0.0478,-0.5659000000000001,1.1967,-0.17070000000000002,-0.3007,-0.0748,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,60.0,61.0,55.0,47.0,Balance Sheet
"Total Receivables, Net",,,,,,,188.0,181.0,187.0,195.0,Balance Sheet
Invent. - Finished Goods,,,,,,,15.0,22.0,17.0,16.0,Balance Sheet
Invent. - Work In Progress,,,,,,,56.0,58.0,63.0,63.0,Balance Sheet
Invent. - Raw Materials,,,,,,,52.0,54.0,54.0,58.0,Balance Sheet
Total Inventory,,,,,,,123.0,135.0,134.0,137.0,Balance Sheet
Prepaid Expenses,,,,,,,23.0,28.0,26.0,26.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,,,,Balance Sheet
Total Current Assets,,,,,,,394.0,404.0,403.0,405.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,154.0,151.0,139.0,171.0,Balance Sheet
"Goodwill, Net",,,,,,,123.0,122.0,120.0,118.0,Balance Sheet
Intangibles - Gross,,,,,,,519.0,514.0,494.0,481.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-216.0,-224.0,-221.0,-224.0,Balance Sheet
Intangibles - Net,,,,,,,303.0,290.0,273.0,258.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,6.0,7.0,8.0,6.0,Balance Sheet
Other Long Term Assets,,,,,,,37.0,36.0,46.0,21.0,Balance Sheet
Total Assets,,,,,,,1019.0,1012.0,989.0,980.0,Balance Sheet
Accounts Payable,,,,,,,83.0,83.0,83.0,72.0,Balance Sheet
Accrued Expenses,,,,,,,82.0,81.0,79.0,78.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,2.0,3.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,27.0,25.0,28.0,27.0,Balance Sheet
Total Current Liabilities,,,,,,,194.0,192.0,190.0,177.0,Balance Sheet
Total Long Term Debt,,,,,,,512.0,533.0,521.0,502.0,Balance Sheet
Total Debt,,,,,,,513.0,535.0,521.0,502.0,Balance Sheet
Deferred Income Tax,,,,,,,22.0,21.0,20.0,18.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,121.0,119.0,112.0,104.0,Balance Sheet
Other LT Liabilities,,,,,,,38.0,36.0,43.0,57.0,Balance Sheet
"Other Liabilities, Total",,,,,,,159.0,156.0,155.0,161.0,Balance Sheet
Total Liabilities,,,,,,,886.0,901.0,886.0,858.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,455.0,454.0,454.0,455.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-198.0,-220.0,-216.0,-184.0,Balance Sheet
Treasury Stock - Common,,,,,,,-74.0,-74.0,-74.0,-74.0,Balance Sheet
"Other Equity, Total",,,,,,,-49.0,-50.0,-61.0,-75.0,Balance Sheet
Total Equity,,,,,,,134.0,110.0,104.0,122.0,Balance Sheet
