,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,48.9,50.17,38.57,36.92,55.6,47.49,,,,,
low,43.67,25.47,22.84,11.54,33.96,26.64,,,,,
change,0.064,-0.4307,0.10830000000000001,0.1607,0.2447,-0.0014000000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,267.0,218.0,253.0,232.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,517.0,535.0,568.0,540.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-10.0,-10.0,-9.0,-9.0,Balance Sheet
"Total Receivables, Net",,,,,,,508.0,526.0,559.0,531.0,Balance Sheet
Invent. - Finished Goods,,,,,,,283.0,289.0,320.0,335.0,Balance Sheet
Invent. - Work In Progress,,,,,,,106.0,153.0,167.0,161.0,Balance Sheet
Invent. - Raw Materials,,,,,,,425.0,480.0,476.0,485.0,Balance Sheet
Total Inventory,,,,,,,814.0,921.0,963.0,981.0,Balance Sheet
Prepaid Expenses,,,,,,,180.0,170.0,134.0,123.0,Balance Sheet
Total Current Assets,,,,,,,1768.0,1835.0,1909.0,1867.0,Balance Sheet
Buildings,,,,,,,103.0,100.0,101.0,101.0,Balance Sheet
Machinery/Equipment,,,,,,,687.0,687.0,679.0,664.0,Balance Sheet
Construction in Progress,,,,,,,27.0,37.0,54.0,71.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,99.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,916.0,824.0,833.0,836.0,Balance Sheet
Accumulated Depreciation,,,,,,,-387.0,-390.0,-391.0,-386.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,529.0,434.0,442.0,450.0,Balance Sheet
"Goodwill, Gross",,,,,,,342.0,337.0,329.0,335.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-62.0,-62.0,-62.0,-62.0,Balance Sheet
"Goodwill, Net",,,,,,,280.0,275.0,267.0,273.0,Balance Sheet
Intangibles - Gross,,,,,,,72.0,72.0,71.0,76.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-59.0,-59.0,-59.0,-58.0,Balance Sheet
Intangibles - Net,,,,,,,13.0,13.0,12.0,18.0,Balance Sheet
Other Long Term Assets,,,,,,,273.0,383.0,363.0,369.0,Balance Sheet
Total Assets,,,,,,,2864.0,2940.0,2994.0,2977.0,Balance Sheet
Accounts Payable,,,,,,,538.0,572.0,605.0,589.0,Balance Sheet
Accrued Expenses,,,,,,,168.0,,52.0,47.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,6.0,2.0,2.0,2.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,199.0,346.0,296.0,314.0,Balance Sheet
Total Current Liabilities,,,,,,,910.0,920.0,955.0,953.0,Balance Sheet
Total Long Term Debt,,,,,,,669.0,738.0,826.0,825.0,Balance Sheet
Total Debt,,,,,,,674.0,740.0,828.0,827.0,Balance Sheet
"Other Liabilities, Total",,,,,,,176.0,168.0,164.0,165.0,Balance Sheet
