,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,55.66,55.13,83.6,91.63,103.25,95.84,,,,,
low,48.61,31.47,31.25,47.04,71.11,61.94,,,,,
change,-0.0678,-0.36119999999999997,1.5318,-0.0165,0.1093,-0.1858,,,,,
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,195.0,370.0,379.0,355.0,Balance Sheet
Short Term Investments,,,,,,,4.0,11.0,18.0,24.0,Balance Sheet
Cash and Short Term Invs,,,,,,,199.0,380.0,398.0,379.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,326.0,240.0,206.0,305.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,326.0,240.0,206.0,305.0,Balance Sheet
Invent. - Finished Goods,,,,,,,53.0,43.0,65.0,42.0,Balance Sheet
Invent. - Work In Progress,,,,,,,96.0,95.0,109.0,122.0,Balance Sheet
Total Inventory,,,,,,,149.0,138.0,174.0,165.0,Balance Sheet
Prepaid Expenses,,,,,,,41.0,41.0,37.0,42.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,49.0,40.0,46.0,66.0,Balance Sheet
Total Current Assets,,,,,,,764.0,840.0,861.0,957.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,330.0,328.0,326.0,322.0,Balance Sheet
"Goodwill, Net",,,,,,,438.0,436.0,436.0,436.0,Balance Sheet
Intangibles - Net,,,,,,,166.0,158.0,150.0,142.0,Balance Sheet
Long Term Investments,,,,,,,72.0,64.0,56.0,49.0,Balance Sheet
Deferred Charges,,,,,,,195.0,195.0,195.0,175.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,7.0,11.0,17.0,13.0,Balance Sheet
Other Long Term Assets,,,,,,,97.0,92.0,65.0,71.0,Balance Sheet
Total Assets,,,,,,,2068.0,2123.0,2106.0,2164.0,Balance Sheet
Accounts Payable,,,,,,,110.0,115.0,121.0,118.0,Balance Sheet
Accrued Expenses,,,,,,,74.0,97.0,82.0,95.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,56.0,53.0,49.0,69.0,Balance Sheet
Total Current Liabilities,,,,,,,240.0,265.0,253.0,282.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,266.0,259.0,254.0,227.0,Balance Sheet
Total Liabilities,,,,,,,505.0,524.0,507.0,509.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,,,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1557.0,1578.0,1597.0,1618.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,6.0,23.0,6.0,41.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,-2.0,-3.0,-4.0,Balance Sheet
Total Equity,,,,,,,1563.0,1600.0,1599.0,1655.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2068.0,2123.0,2106.0,2164.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,57.0,57.0,56.0,55.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Income Statement
Total Revenue,,,,,,,548.0,490.0,394.0,541.0,Income Statement
"Cost of Revenue, Total",,,,,,,259.0,231.0,191.0,269.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,38.0,39.0,39.0,40.0,Income Statement
Research & Development,,,,,,,107.0,111.0,110.0,115.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,0.0,,,Income Statement
Total Operating Expense,,,,,,,404.0,382.0,339.0,424.0,Income Statement
Total Operating Income,,,,,,,144.0,108.0,54.0,116.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,0.0,1.0,2.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,0.0,0.0,1.0,0.0,Income Statement
"Other, Net",,,,,,,0.0,0.0,1.0,0.0,Income Statement
Income Before Tax,,,,,,,144.0,108.0,55.0,118.0,Income Statement
Income Tax - Total,,,,,,,16.0,12.0,15.0,31.0,Income Statement
Income After Tax,,,,,,,128.0,96.0,40.0,87.0,Income Statement
Net Inc Before Extra Items,,,,,,,128.0,96.0,40.0,87.0,Income Statement
Total Net Income,,,,,,,128.0,96.0,40.0,87.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,128.0,96.0,40.0,87.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,128.0,96.0,40.0,87.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,57.0,57.0,56.0,56.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.23,1.69,0.71,1.56,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.23,1.69,0.71,1.56,Income Statement
Diluted Weighted Average Shares,,,,,,,59.0,59.0,58.0,57.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.16,1.64,0.69,1.52,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.16,1.64,0.69,1.52,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,17.0,17.0,17.0,17.0,Income Statement
Total Special Items,,,,,,,0.0,0.0,,,Income Statement
Normalzd Income Before Tax,,,,,,,144.0,108.0,55.0,118.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,16.0,12.0,15.0,31.0,Income Statement
Normalized Income After Tax,,,,,,,128.0,96.0,40.0,87.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,128.0,96.0,40.0,87.0,Income Statement
Basic Normalized EPS,,,,,,,2.23,1.69,0.71,1.56,Income Statement
Diluted Normalized EPS,,,,,,,2.16,1.64,0.69,1.52,Income Statement
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Cash Flow
Net Income,,,,,,,229941.0,326355.0,39707.0,126895.0,Cash Flow
Depreciation/Depletion,,,,,,,45156.0,62061.0,16515.0,33734.0,Cash Flow
Deferred Taxes,,,,,,,-8243.0,-15002.0,-5860.0,-4456.0,Cash Flow
Unusual Items,,,,,,,527.0,642.0,292.0,303.0,Cash Flow
Other Non-Cash Items,,,,,,,49650.0,66762.0,18237.0,38806.0,Cash Flow
Non-Cash Items,,,,,,,50177.0,67404.0,18529.0,39109.0,Cash Flow
Accounts Receivable,,,,,,,-210694.0,-124826.0,33992.0,-64282.0,Cash Flow
Inventories,,,,,,,32413.0,42502.0,-35934.0,-26135.0,Cash Flow
Prepaid Expenses,,,,,,,-195000.0,-195000.0,,,Cash Flow
Other Assets,,,,,,,-101160.0,-92584.0,549.0,-1942.0,Cash Flow
Accounts Payable,,,,,,,,10529.0,,,Cash Flow
Accrued Expenses,,,,,,,,4462.0,,,Cash Flow
Payable/Accrued,,,,,,,-12720.0,,-20327.0,-6098.0,Cash Flow
Changes in Working Capital,,,,,,,-450509.0,-316065.0,5474.0,-84928.0,Cash Flow
Total Cash from Operations,,,,,,,-133478.0,124753.0,74365.0,110354.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-18091.0,-26139.0,-6776.0,-16987.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,-3463.0,-3871.0,-448.0,-484.0,Cash Flow
Capital Expenditures,,,,,,,-21554.0,-30010.0,-7224.0,-17471.0,Cash Flow
Acquisition of Business,,,,,,,-276884.0,-276884.0,,0.0,Cash Flow
Sale/Maturity of Investment,,,,,,,366582.0,371545.0,4694.0,6655.0,Cash Flow
Purchase of Investments,,,,,,,-77716.0,-83023.0,-5186.0,-6036.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,11982.0,11638.0,-492.0,619.0,Cash Flow
Total Cash from Investing,,,,,,,-9572.0,-18372.0,-7716.0,-16852.0,Cash Flow
Financing Cash Flow Items,,,,,,,-1718.0,-1718.0,,0.0,Cash Flow
Sale/Issuance of Common,,,,,,,8562.0,13220.0,120.0,1131.0,Cash Flow
Repurch/Retirement Common,,,,,,,-110837.0,-190233.0,-57248.0,-109404.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-102275.0,-177013.0,-57128.0,-108273.0,Cash Flow
Total Cash From Financing,,,,,,,-103993.0,-178731.0,-57128.0,-108273.0,Cash Flow
Net Change in Cash,,,,,,,-247043.0,-72350.0,9521.0,-14771.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,442164.0,442164.0,369814.0,369814.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,195121.0,369814.0,379335.0,355043.0,Cash Flow
"Depreciation, Supplemental",,,,,,,45156.0,62061.0,16515.0,33734.0,Cash Flow
Free Cash Flow,,,,,,,-155032.0,94743.0,67141.0,92883.0,
FCF Growth,,,,,,,,-1.6111189947881728,-0.2913355076364481,0.3834020941004752,
