,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,15.97,25.82,43.56,34.31,55.2,66.0,,,,,
low,14.31,10.21,6.75,10.94,28.4,38.51,,,,,
change,-0.0567,-0.2215,2.0854,-0.0729,0.6349,-0.0036,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,92.0,129.0,77.0,135.0,Balance Sheet
Short Term Investments,,,,,,,320.0,643.0,601.0,493.0,Balance Sheet
Cash and Short Term Invs,,,,,,,412.0,772.0,678.0,629.0,Balance Sheet
"Total Receivables, Net",,,,,,,20.0,33.0,47.0,62.0,Balance Sheet
Invent. - Finished Goods,,,,,,,3.0,4.0,5.0,4.0,Balance Sheet
Invent. - Work In Progress,,,,,,,2.0,1.0,2.0,2.0,Balance Sheet
Invent. - Raw Materials,,,,,,,2.0,2.0,18.0,18.0,Balance Sheet
Total Inventory,,,,,,,8.0,8.0,25.0,24.0,Balance Sheet
Prepaid Expenses,,,,,,,25.0,34.0,38.0,44.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1.0,1.0,1.0,2.0,Balance Sheet
Total Current Assets,,,,,,,467.0,848.0,789.0,760.0,Balance Sheet
Buildings,,,,,,,1.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,5.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,21.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,27.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-5.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,23.0,20.0,23.0,22.0,Balance Sheet
Other Long Term Assets,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Assets,,,,,,,490.0,869.0,812.0,782.0,Balance Sheet
Accounts Payable,,,,,,,9.0,12.0,11.0,14.0,Balance Sheet
Accrued Expenses,,,,,,,45.0,47.0,60.0,63.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,53.0,59.0,71.0,77.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,19.0,17.0,19.0,19.0,Balance Sheet
Total Liabilities,,,,,,,72.0,76.0,90.0,97.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1639.0,2089.0,2107.0,2124.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1221.0,-1293.0,-1380.0,-1433.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,-3.0,-5.0,-5.0,Balance Sheet
Total Equity,,,,,,,418.0,793.0,722.0,685.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,490.0,869.0,812.0,782.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,82.0,94.0,94.0,95.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,25671.0,34996.0,55579.0,71870.0,Income Statement
"Cost of Revenue, Total",,,,,,,2538.0,3155.0,4650.0,5850.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,73390.0,75460.0,100316.0,88375.0,Income Statement
Labor & Related Expense,,,,,,,6288.0,,,,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,79678.0,75460.0,100316.0,88375.0,Income Statement
Research & Development,,,,,,,29459.0,29043.0,38536.0,33274.0,Income Statement
Total Operating Expense,,,,,,,111675.0,107658.0,143502.0,127499.0,Income Statement
Total Operating Income,,,,,,,-86005.0,-72662.0,-87923.0,-55629.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,271.0,548.0,1320.0,2122.0,Income Statement
Income Before Tax,,,,,,,-85734.0,-72114.0,-86603.0,-53507.0,Income Statement
Income Tax - Total,,,,,,,0.0,5.0,0.0,1.0,Income Statement
Income After Tax,,,,,,,-85734.0,-72119.0,-86603.0,-53508.0,Income Statement
Net Inc Before Extra Items,,,,,,,-85734.0,-72119.0,-86603.0,-53508.0,Income Statement
Total Net Income,,,,,,,-85734.0,-72119.0,-86603.0,-53508.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-85734.0,-72119.0,-86603.0,-53508.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-85734.0,-72119.0,-86603.0,-53508.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,81478.0,92604.0,94285.0,94517.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-1.05,-0.78,-0.92,-0.57,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-1.05,-0.78,-0.92,-0.57,Income Statement
Diluted Weighted Average Shares,,,,,,,81478.0,92604.0,94285.0,94517.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-1.05,-0.78,-0.92,-0.57,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-1.05,-0.78,-0.92,-0.57,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,147.0,171.0,172.0,170.0,Income Statement
Normalzd Income Before Tax,,,,,,,-85734.0,-72114.0,-86603.0,-53507.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,0.0,5.0,0.0,1.0,Income Statement
Normalized Income After Tax,,,,,,,-85734.0,-72119.0,-86603.0,-53508.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-85734.0,-72119.0,-86603.0,-53508.0,Income Statement
Basic Normalized EPS,,,,,,,-1.05,-0.78,-0.92,-0.57,Income Statement
Diluted Normalized EPS,,,,,,,-1.05,-0.78,-0.92,-0.57,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,-284126.0,-72119.0,-158722.0,-212230.0,Cash Flow
Depreciation/Depletion,,,,,,,533.0,171.0,343.0,513.0,Cash Flow
Deferred Taxes,,,,,,,0.0,,,,Cash Flow
Non-Cash Items,,,,,,,30402.0,4050.0,19202.0,31205.0,Cash Flow
Accounts Receivable,,,,,,,-9391.0,-12676.0,-26820.0,-41382.0,Cash Flow
Inventories,,,,,,,-892.0,55.0,-17074.0,-15649.0,Cash Flow
Prepaid Expenses,,,,,,,-11208.0,-8927.0,-12535.0,-18686.0,Cash Flow
Accounts Payable,,,,,,,3189.0,2958.0,2058.0,5528.0,Cash Flow
Accrued Expenses,,,,,,,11949.0,3639.0,15906.0,19708.0,Cash Flow
Changes in Working Capital,,,,,,,-6353.0,-14951.0,-38465.0,-50481.0,Cash Flow
Total Cash from Operations,,,,,,,-259543.0,-82849.0,-177642.0,-230993.0,Cash Flow
Capital Expenditures,,,,,,,-326.0,-566.0,-689.0,-806.0,Cash Flow
Sale/Maturity of Investment,,,,,,,505244.0,505244.0,268665.0,465877.0,Cash Flow
Purchase of Investments,,,,,,,-224575.0,-826713.0,-552782.0,-643707.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,280669.0,-321469.0,-284117.0,-177830.0,Cash Flow
Total Cash from Investing,,,,,,,280344.0,-322035.0,-284806.0,-178636.0,Cash Flow
"Common Stock, Net",,,,,,,0.0,433725.0,433725.0,433725.0,Cash Flow
Options Exercised,,,,,,,11519.0,8089.0,13593.0,19247.0,Cash Flow
Total Cash From Financing,,,,,,,11519.0,441814.0,447318.0,452972.0,Cash Flow
Net Change in Cash,,,,,,,32319.0,36930.0,-15130.0,43343.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,61446.0,93765.0,93765.0,93765.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,93765.0,130695.0,78635.0,137108.0,Cash Flow
"Depreciation, Supplemental",,,,,,,533.0,171.0,343.0,513.0,Cash Flow
Free Cash Flow,,,,,,,-259869.0,-83415.0,-178331.0,-231799.0,
FCF Growth,,,,,,,,-0.6790113480253512,1.1378768806569561,0.29982448368483317,
