,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,49.83,55.6,67.88,53.98,55.5,51.04,,,,,
low,44.29,36.35,44.61,33.5,33.9,29.47,,,,,
change,0.11470000000000001,0.0236,-0.0352,-0.1245,-0.0484,0.1972,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,309.0,193.0,199.0,75.0,Balance Sheet
"Total Receivables, Net",,,,,,,209.0,264.0,218.0,155.0,Balance Sheet
Invent. - Finished Goods,,,,,,,417.0,430.0,520.0,389.0,Balance Sheet
Invent. - Raw Materials,,,,,,,261.0,312.0,335.0,260.0,Balance Sheet
Total Inventory,,,,,,,678.0,742.0,854.0,649.0,Balance Sheet
Prepaid Expenses,,,,,,,60.0,79.0,81.0,65.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,,,1252.0,Balance Sheet
Total Current Assets,,,,,,,1256.0,1278.0,1352.0,2195.0,Balance Sheet
Buildings,,,,,,,,,,315.0,Balance Sheet
Land/Improvements,,,,,,,,,,29.0,Balance Sheet
Machinery/Equipment,,,,,,,,,,997.0,Balance Sheet
Construction in Progress,,,,,,,,,,49.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,,,,183.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,,,1573.0,Balance Sheet
Accumulated Depreciation,,,,,,,,,,-734.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1185.0,1195.0,1180.0,839.0,Balance Sheet
"Goodwill, Net",,,,,,,2181.0,2184.0,2180.0,1817.0,Balance Sheet
Intangibles - Gross,,,,,,,1200.0,1205.0,1204.0,785.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-645.0,-665.0,-681.0,-480.0,Balance Sheet
Intangibles - Net,,,,,,,555.0,540.0,523.0,305.0,Balance Sheet
Other Long Term Assets,,,,,,,30.0,32.0,32.0,32.0,Balance Sheet
Total Assets,,,,,,,5207.0,5228.0,5267.0,5188.0,Balance Sheet
Accounts Payable,,,,,,,786.0,841.0,915.0,722.0,Balance Sheet
Accrued Expenses,,,,,,,275.0,240.0,250.0,179.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,16.0,5.0,8.0,11.0,Balance Sheet
Income Taxes Payable,,,,,,,,,,7.0,Balance Sheet
Discontinued Operations,,,,,,,0.0,,,339.0,Balance Sheet
Other Current Liabilities,,,,,,,,,,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,0.0,,,347.0,Balance Sheet
Total Current Liabilities,,,,,,,1076.0,1086.0,1174.0,1259.0,Balance Sheet
Long Term Debt,,,,,,,1891.0,1887.0,1884.0,1879.0,Balance Sheet
Capital Lease Obligations,,,,,,,,,,1.0,Balance Sheet
Total Long Term Debt,,,,,,,1891.0,1887.0,1884.0,1879.0,Balance Sheet
Total Debt,,,,,,,1906.0,1891.0,1892.0,1891.0,Balance Sheet
Deferred Income Tax,,,,,,,157.0,158.0,156.0,107.0,Balance Sheet
"Other Liabilities, Total",,,,,,,238.0,251.0,241.0,228.0,Balance Sheet
Total Liabilities,,,,,,,3362.0,3380.0,3454.0,3473.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2187.0,2188.0,2194.0,2201.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-156.0,-159.0,-188.0,-279.0,Balance Sheet
Treasury Stock - Common,,,,,,,-133.0,-133.0,-133.0,-133.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-71.0,-67.0,-77.0,-92.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,17.0,17.0,17.0,18.0,Balance Sheet
"Other Equity, Total",,,,,,,-54.0,-49.0,-60.0,-74.0,Balance Sheet
Total Equity,,,,,,,1845.0,1848.0,1814.0,1715.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,5207.0,5228.0,5267.0,5188.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,56.0,56.0,56.0,56.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1166.0,1141.0,1198.0,875.0,Income Statement
"Cost of Revenue, Total",,,,,,,996.0,985.0,1035.0,746.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,126.0,137.0,129.0,96.0,Income Statement
Depreciation/Amortization,,,,,,,18.0,18.0,18.0,12.0,Income Statement
Restructuring Charge,,,,,,,28.0,32.0,16.0,22.0,Income Statement
Litigation,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Impair-Assets Held for Use,,,,,,,9.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,7.0,-41.0,10.0,24.0,Income Statement
Unusual Expense (Income),,,,,,,44.0,-8.0,25.0,47.0,Income Statement
"Other Operat Expse, Total",,,,,,,-3.0,-1.0,,1.0,Income Statement
Total Operating Expense,,,,,,,1182.0,1131.0,1208.0,902.0,Income Statement
Total Operating Income,,,,,,,-16.0,10.0,-10.0,-27.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-19.0,-19.0,-21.0,-18.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,3.0,-3.0,-3.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1.0,5.0,0.0,34.0,Income Statement
"Other, Net",,,,,,,1.0,5.0,0.0,34.0,Income Statement
Income Before Tax,,,,,,,-33.0,-2.0,-34.0,-13.0,Income Statement
Income Tax - Total,,,,,,,-4.0,1.0,-3.0,2.0,Income Statement
Income After Tax,,,,,,,-29.0,-3.0,-31.0,-15.0,Income Statement
Net Inc Before Extra Items,,,,,,,-29.0,-3.0,-31.0,-15.0,Income Statement
Discontinued Operations,,,,,,,0.0,0.0,1.0,-76.0,Income Statement
Extraordinary Item,,,,,,,0.0,,,,Income Statement
Tax on Extraordinary Items,,,,,,,0.0,,,1.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,0.0,1.0,-75.0,Income Statement
Total Net Income,,,,,,,-29.0,-3.0,-29.0,-91.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-29.0,-3.0,-31.0,-15.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-29.0,-3.0,-29.0,-91.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,56.0,56.0,56.0,56.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.52,-0.05,-0.55,-0.27,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.52,-0.05,-0.53,-1.61,Income Statement
