,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,16.57,25.46,13.11,12.36,17.8,16.95,,,,,
low,12.83,10.19,7.62,3.46,8.16,6.65,,,,,
change,0.10640000000000001,-0.2647,0.1459,-0.33390000000000003,0.9743,-0.41630000000000006,,,,,
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,59.0,42.0,60.0,86.0,Balance Sheet
Short Term Investments,,,,,,,96.0,97.0,51.0,31.0,Balance Sheet
Cash and Short Term Invs,,,,,,,156.0,139.0,111.0,116.0,Balance Sheet
"Total Receivables, Net",,,,,,,9.0,7.0,8.0,15.0,Balance Sheet
Total Inventory,,,,,,,87.0,66.0,74.0,89.0,Balance Sheet
Prepaid Expenses,,,,,,,10.0,16.0,15.0,14.0,Balance Sheet
Total Current Assets,,,,,,,261.0,228.0,208.0,234.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,276.0,264.0,265.0,270.0,Balance Sheet
Other Long Term Assets,,,,,,,13.0,1.0,1.0,2.0,Balance Sheet
Total Assets,,,,,,,550.0,505.0,486.0,517.0,Balance Sheet
Accounts Payable,,,,,,,46.0,28.0,27.0,48.0,Balance Sheet
Accrued Expenses,,,,,,,92.0,90.0,80.0,85.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,14.0,17.0,15.0,14.0,Balance Sheet
Other Current Liabilities,,,,,,,,1.0,,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,14.0,18.0,15.0,14.0,Balance Sheet
Total Current Liabilities,,,,,,,152.0,136.0,122.0,148.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,205.0,194.0,196.0,198.0,Balance Sheet
Total Liabilities,,,,,,,358.0,330.0,318.0,346.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,166.0,167.0,168.0,168.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,27.0,8.0,0.0,3.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Equity,,,,,,,193.0,175.0,168.0,172.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,550.0,505.0,486.0,517.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,24.0,24.0,23.0,23.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,7.0,7.0,7.0,7.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,31.0,31.0,30.0,30.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Income Statement
Total Revenue,,,,,,,206096.0,204489.0,145775.0,168308.0,Income Statement
"Cost of Revenue, Total",,,,,,,129357.0,134131.0,101960.0,116326.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,47296.0,52632.0,42233.0,46332.0,Income Statement
