,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,19.31,25.96,20.21,13.76,13.3,11.34,,,,,
low,14.04,14.59,6.07,6.25,7.73,6.78,,,,,
change,0.2795,-0.17800000000000002,-0.35700000000000004,-0.0223,-0.1751,0.0696,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2165.0,2175.0,2058.0,2225.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,4693.0,4344.0,4566.0,3824.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-164.0,-91.0,-95.0,-94.0,Balance Sheet
"Total Receivables, Net",,,,,,,4529.0,4253.0,4471.0,3730.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1932.0,1985.0,1875.0,1801.0,Balance Sheet
Invent. - Work In Progress,,,,,,,587.0,593.0,624.0,606.0,Balance Sheet
Invent. - Raw Materials,,,,,,,1136.0,1256.0,1346.0,1292.0,Balance Sheet
Inventories - Other,,,,,,,163.0,178.0,204.0,160.0,Balance Sheet
Total Inventory,,,,,,,3818.0,4012.0,4049.0,3859.0,Balance Sheet
Prepaid Expenses,,,,,,,1075.0,1064.0,1052.0,1045.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,19.0,13.0,16.0,16.0,Balance Sheet
Other Current Assets,,,,,,,967.0,934.0,518.0,578.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,986.0,947.0,534.0,594.0,Balance Sheet
Total Current Assets,,,,,,,12573.0,12451.0,12164.0,11453.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,6477.0,6396.0,6181.0,5990.0,Balance Sheet
"Goodwill, Net",,,,,,,20040.0,19986.0,18837.0,18433.0,Balance Sheet
Intangibles - Gross,,,,,,,19982.0,19705.0,19092.0,18659.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-12516.0,-12589.0,-12392.0,-12266.0,Balance Sheet
Intangibles - Net,,,,,,,7466.0,7116.0,6700.0,6393.0,Balance Sheet
Other Long Term Assets,,,,,,,514.0,473.0,455.0,437.0,Balance Sheet
Total Assets,,,,,,,47666.0,47059.0,45932.0,44252.0,Balance Sheet
Accounts Payable,,,,,,,1686.0,1750.0,1901.0,1635.0,Balance Sheet
Accrued Expenses,,,,,,,2880.0,3078.0,2579.0,2537.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,23.0,23.0,23.0,23.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1403.0,2054.0,1696.0,2746.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,5035.0,4708.0,4797.0,4593.0,Balance Sheet
Total Current Liabilities,,,,,,,11027.0,11613.0,10996.0,11534.0,Balance Sheet
Total Long Term Debt,,,,,,,21617.0,20840.0,20363.0,18497.0,Balance Sheet
Total Debt,,,,,,,23043.0,22917.0,22082.0,21266.0,Balance Sheet
Deferred Income Tax,,,,,,,784.0,666.0,532.0,503.0,Balance Sheet
Minority Interest,,,,,,,966.0,916.0,791.0,751.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2994.0,3680.0,4213.0,4199.0,Balance Sheet
Total Liabilities,,,,,,,37388.0,37715.0,36895.0,35484.0,Balance Sheet
Common Stock,,,,,,,57.0,57.0,57.0,57.0,Balance Sheet
Additional Paid-In Capital,,,,,,,27561.0,27587.0,27625.0,27652.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-10529.0,-11484.0,-11716.0,-11660.0,Balance Sheet
Treasury Stock - Common,,,,,,,-4128.0,-4128.0,-4128.0,-4128.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,0.0,,,,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-2274.0,-2285.0,-2406.0,-2765.0,Balance Sheet
Other Equity,,,,,,,,-1.0,,0.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-85.0,-85.0,-85.0,-85.0,Balance Sheet
Other Comprehensive Income,,,,,,,-324.0,-317.0,-310.0,-303.0,Balance Sheet
"Other Equity, Total",,,,,,,-2683.0,-2688.0,-2801.0,-3153.0,Balance Sheet
Total Equity,,,,,,,10278.0,9344.0,9037.0,8768.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,47666.0,47059.0,45932.0,44252.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,1103.0,1110.0,1111.0,1111.0,Balance Sheet
