,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,50.14,72.96,53.45,50.0,53.61,36.22,,,,,
low,46.17,40.63,31.29,19.46,28.95,19.32,,,,,
change,-0.0158,-0.039900000000000005,-0.2348,0.35619999999999996,-0.2522,-0.23079999999999998,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,119.0,104.0,107.0,117.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,122.0,155.0,144.0,140.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-6.0,-6.0,-6.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,118.0,149.0,138.0,134.0,Balance Sheet
Other Receivables,,,,,,,13.0,13.0,8.0,12.0,Balance Sheet
"Total Receivables, Net",,,,,,,131.0,162.0,145.0,146.0,Balance Sheet
Invent. - Finished Goods,,,,,,,72.0,80.0,87.0,97.0,Balance Sheet
Invent. - Work In Progress,,,,,,,33.0,34.0,35.0,34.0,Balance Sheet
Invent. - Raw Materials,,,,,,,48.0,45.0,50.0,55.0,Balance Sheet
Inventories - Other,,,,,,,7.0,-1.0,-3.0,8.0,Balance Sheet
Total Inventory,,,,,,,159.0,158.0,169.0,194.0,Balance Sheet
Prepaid Expenses,,,,,,,19.0,16.0,16.0,13.0,Balance Sheet
Total Current Assets,,,,,,,428.0,439.0,437.0,470.0,Balance Sheet
Buildings,,,,,,,48.0,49.0,49.0,47.0,Balance Sheet
Land/Improvements,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Machinery/Equipment,,,,,,,223.0,225.0,226.0,230.0,Balance Sheet
Construction in Progress,,,,,,,32.0,33.0,34.0,34.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,39.0,36.0,34.0,33.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,343.0,345.0,344.0,345.0,Balance Sheet
Accumulated Depreciation,,,,,,,-136.0,-142.0,-146.0,-149.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,207.0,203.0,198.0,196.0,Balance Sheet
"Goodwill, Net",,,,,,,802.0,826.0,825.0,824.0,Balance Sheet
Intangibles - Gross,,,,,,,424.0,559.0,559.0,559.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-283.0,-288.0,-294.0,-300.0,Balance Sheet
Intangibles - Net,,,,,,,141.0,271.0,265.0,259.0,Balance Sheet
Other Long Term Assets,,,,,,,17.0,16.0,17.0,16.0,Balance Sheet
Total Assets,,,,,,,1604.0,1767.0,1753.0,1775.0,Balance Sheet
Accounts Payable,,,,,,,56.0,64.0,64.0,63.0,Balance Sheet
Accrued Expenses,,,,,,,83.0,89.0,82.0,93.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,,5.0,6.0,Balance Sheet
Total Current Liabilities,,,,,,,139.0,153.0,151.0,162.0,Balance Sheet
Total Long Term Debt,,,,,,,130.0,254.0,249.0,248.0,Balance Sheet
Total Debt,,,,,,,130.0,254.0,254.0,254.0,Balance Sheet
Deferred Income Tax,,,,,,,12.0,35.0,35.0,37.0,Balance Sheet
"Other Liabilities, Total",,,,,,,52.0,68.0,66.0,65.0,Balance Sheet
Total Liabilities,,,,,,,333.0,510.0,501.0,512.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
