,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,56.85,63.66,42.44,50.11,98.22,57.65,,,,,
low,48.26,35.31,19.14,17.86,38.73,38.1,,,,,
change,-0.0741,-0.27030000000000004,-0.2815,0.6534000000000001,0.0526,0.1266,,,,,
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,273.0,40.0,48.0,56.0,Balance Sheet
"Total Receivables, Net",,,,,,,88.0,82.0,94.0,100.0,Balance Sheet
Invent. - Finished Goods,,,,,,,45.0,50.0,59.0,47.0,Balance Sheet
Invent. - Raw Materials,,,,,,,34.0,38.0,45.0,43.0,Balance Sheet
Inventories - Other,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Inventory,,,,,,,79.0,89.0,103.0,90.0,Balance Sheet
Prepaid Expenses,,,,,,,10.0,26.0,30.0,7.0,Balance Sheet
Total Current Assets,,,,,,,450.0,237.0,275.0,254.0,Balance Sheet
Buildings,,,,,,,63.0,64.0,66.0,67.0,Balance Sheet
Land/Improvements,,,,,,,10.0,10.0,10.0,10.0,Balance Sheet
Machinery/Equipment,,,,,,,263.0,271.0,277.0,279.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,36.0,37.0,29.0,39.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,371.0,381.0,382.0,394.0,Balance Sheet
Accumulated Depreciation,,,,,,,-206.0,-209.0,-208.0,-213.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,165.0,172.0,174.0,181.0,Balance Sheet
"Goodwill, Net",,,,,,,13.0,13.0,13.0,13.0,Balance Sheet
Intangibles - Net,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Other Long Term Assets,,,,,,,5.0,5.0,5.0,6.0,Balance Sheet
Total Assets,,,,,,,635.0,428.0,468.0,456.0,Balance Sheet
Accounts Payable,,,,,,,90.0,69.0,95.0,76.0,Balance Sheet
Accrued Expenses,,,,,,,49.0,50.0,50.0,55.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,0.0,1.0,0.0,1.0,Balance Sheet
Total Current Liabilities,,,,,,,140.0,119.0,145.0,132.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,50.0,30.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,50.0,30.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,16.0,19.0,24.0,21.0,Balance Sheet
"Other Liabilities, Total",,,,,,,33.0,34.0,29.0,38.0,Balance Sheet
Total Liabilities,,,,,,,189.0,222.0,228.0,191.0,Balance Sheet
Conv. Pref. Stk-Non Rdmbl.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Treasury Stock - Preferred,,,,,,,-5.0,-5.0,-5.0,-5.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,-5.0,-5.0,-5.0,-5.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,39.0,39.0,39.0,40.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,431.0,182.0,216.0,252.0,Balance Sheet
Treasury Stock - Common,,,,,,,-19.0,-19.0,-19.0,-19.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,8.0,7.0,-4.0,Balance Sheet
Total Equity,,,,,,,447.0,206.0,239.0,264.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,635.0,428.0,468.0,456.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,93.0,93.0,93.0,93.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,8.0,8.0,8.0,8.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Income Statement
Total Revenue,,,,,,,283158.0,258923.0,284220.0,318117.0,Income Statement
"Cost of Revenue, Total",,,,,,,181673.0,165124.0,186470.0,218716.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,39124.0,40203.0,40879.0,42623.0,Income Statement
Advertising Expense,,,,,,,10800.0,12900.0,11600.0,10300.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,49924.0,53103.0,52479.0,52923.0,Income Statement
Total Operating Expense,,,,,,,231597.0,218227.0,238949.0,271639.0,Income Statement
Total Operating Income,,,,,,,51561.0,40696.0,45271.0,46478.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,,-62.0,-138.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,49.0,39.0,,24.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-56.0,-58.0,-19.0,-108.0,Income Statement
"Other, Net",,,,,,,-56.0,-58.0,-19.0,-108.0,Income Statement
Income Before Tax,,,,,,,51554.0,40615.0,45114.0,46394.0,Income Statement
Income Tax - Total,,,,,,,12270.0,9547.0,10770.0,10940.0,Income Statement
Income After Tax,,,,,,,39284.0,31068.0,34344.0,35454.0,Income Statement
