,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,200.82,212.8,212.05,280.29,334.98,340.0,,,,,
low,183.36,140.82,143.8,93.0,247.41,230.44,,,,,
change,0.0743,-0.2547,0.4023,0.3159,0.1631,-0.0546,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,449.0,468.0,536.0,502.0,Balance Sheet
Short Term Investments,,,,,,,41.0,39.0,28.0,20.0,Balance Sheet
Cash and Short Term Invs,,,,,,,490.0,506.0,564.0,522.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,2053.0,2367.0,2352.0,2675.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-11.0,-10.0,-10.0,-26.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,2063.0,2382.0,2370.0,2744.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,145.0,128.0,104.0,105.0,Balance Sheet
Other Receivables,,,,,,,170.0,199.0,440.0,270.0,Balance Sheet
"Total Receivables, Net",,,,,,,2377.0,2710.0,2914.0,3118.0,Balance Sheet
Invent. - Finished Goods,,,,,,,801.0,827.0,812.0,920.0,Balance Sheet
Invent. - Work In Progress,,,,,,,1196.0,1214.0,1129.0,1582.0,Balance Sheet
Invent. - Raw Materials,,,,,,,310.0,288.0,274.0,629.0,Balance Sheet
Total Inventory,,,,,,,2307.0,2330.0,2215.0,3130.0,Balance Sheet
Prepaid Expenses,,,,,,,2733.0,2684.0,6355.0,397.0,Balance Sheet
Total Current Assets,,,,,,,7908.0,8230.0,12047.0,7168.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,6020.0,6020.0,5898.0,6489.0,Balance Sheet
Accumulated Depreciation,,,,,,,-3817.0,-3846.0,-3775.0,-3735.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2203.0,2174.0,2256.0,2754.0,Balance Sheet
"Goodwill, Net",,,,,,,8000.0,7955.0,7740.0,10384.0,Balance Sheet
Intangibles - Gross,,,,,,,5595.0,5571.0,5454.0,10745.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-2252.0,-2317.0,-2318.0,-2357.0,Balance Sheet
Intangibles - Net,,,,,,,3344.0,3254.0,3136.0,8388.0,Balance Sheet
Long Term Investments,,,,,,,,,314.0,,Balance Sheet
Note Rcvble - Long Term,,,,,,,2.0,1.0,1.0,27.0,Balance Sheet
Other Long Term Assets,,,,,,,793.0,787.0,340.0,1109.0,Balance Sheet
Total Assets,,,,,,,22395.0,22545.0,25944.0,29955.0,Balance Sheet
Accounts Payable,,,,,,,1597.0,1732.0,1732.0,2018.0,Balance Sheet
Accrued Expenses,,,,,,,1118.0,1422.0,2092.0,1395.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,2202.0,1924.0,1724.0,1725.0,Balance Sheet
Customer Advances,,,,,,,46.0,52.0,60.0,130.0,Balance Sheet
Income Taxes Payable,,,,,,,294.0,276.0,250.0,231.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,341.0,329.0,311.0,361.0,Balance Sheet
Total Current Liabilities,,,,,,,5257.0,5407.0,5859.0,5499.0,Balance Sheet
Total Long Term Debt,,,,,,,6251.0,6230.0,9756.0,12239.0,Balance Sheet
Total Debt,,,,,,,8452.0,8154.0,11480.0,13964.0,Balance Sheet
Deferred Income Tax,,,,,,,559.0,449.0,307.0,1778.0,Balance Sheet
Minority Interest,,,,,,,13.0,13.0,12.0,11.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,960.0,904.0,640.0,770.0,Balance Sheet
Other LT Liabilities,,,,,,,600.0,583.0,522.0,896.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1560.0,1488.0,1162.0,1666.0,Balance Sheet
Total Liabilities,,,,,,,13640.0,13585.0,17096.0,21192.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,91.0,91.0,91.0,91.0,Balance Sheet
Additional Paid-In Capital,,,,,,,344.0,363.0,327.0,360.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,15489.0,15704.0,15662.0,15879.0,Balance Sheet
Treasury Stock - Common,,,,,,,-5623.0,-5667.0,-5688.0,-5723.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-905.0,-922.0,-1149.0,-1454.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-640.0,-610.0,-394.0,-389.0,Balance Sheet
"Other Equity, Total",,,,,,,-1545.0,-1531.0,-1543.0,-1844.0,Balance Sheet
Total Equity,,,,,,,8755.0,8960.0,8848.0,8763.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,22395.0,22545.0,25944.0,29955.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,128.0,128.0,128.0,128.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,53.0,53.0,53.0,53.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,3825.0,4086.0,4188.0,4233.0,Income Statement
