,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,88.56,131.54,102.43,80.75,93.89,88.0,,,,,
low,76.14,79.35,64.8,33.4,61.73,41.82,,,,,
change,-0.0932,0.1419,-0.161,-0.1251,0.3134,-0.38799999999999996,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,208.0,129.0,109.0,231.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,199.0,196.0,190.0,183.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-14.0,-13.0,-13.0,-11.0,Balance Sheet
"Total Receivables, Net",,,,,,,185.0,182.0,177.0,172.0,Balance Sheet
Invent. - Finished Goods,,,,,,,48.0,50.0,48.0,44.0,Balance Sheet
Invent. - Work In Progress,,,,,,,14.0,17.0,18.0,17.0,Balance Sheet
Invent. - Raw Materials,,,,,,,44.0,48.0,53.0,60.0,Balance Sheet
Total Inventory,,,,,,,106.0,115.0,119.0,122.0,Balance Sheet
Prepaid Expenses,,,,,,,73.0,70.0,66.0,50.0,Balance Sheet
Restricted Cash - Current,,,,,,,,314.0,298.0,275.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,0.0,,,,Balance Sheet
Other Current Assets,,,,,,,107.0,0.0,3.0,1.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,107.0,314.0,300.0,276.0,Balance Sheet
Total Current Assets,,,,,,,679.0,810.0,772.0,851.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,191.0,186.0,182.0,174.0,Balance Sheet
"Goodwill, Net",,,,,,,900.0,897.0,898.0,742.0,Balance Sheet
Intangibles - Net,,,,,,,400.0,390.0,389.0,365.0,Balance Sheet
Long Term Investments,,,,,,,17.0,17.0,14.0,14.0,Balance Sheet
Other Long Term Assets,,,,,,,13.0,115.0,79.0,65.0,Balance Sheet
Total Assets,,,,,,,2201.0,2417.0,2336.0,2213.0,Balance Sheet
Accounts Payable,,,,,,,68.0,74.0,74.0,70.0,Balance Sheet
Accrued Expenses,,,,,,,160.0,137.0,103.0,119.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,230.0,5.0,6.0,22.0,Balance Sheet
Customer Advances,,,,,,,8.0,9.0,9.0,10.0,Balance Sheet
Income Taxes Payable,,,,,,,15.0,23.0,15.0,12.0,Balance Sheet
Other Payables,,,,,,,,10.0,9.0,,Balance Sheet
Discontinued Operations,,,,,,,0.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,216.0,51.0,48.0,56.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,240.0,92.0,80.0,78.0,Balance Sheet
Total Current Liabilities,,,,,,,697.0,308.0,264.0,288.0,Balance Sheet
Total Long Term Debt,,,,,,,10.0,456.0,460.0,518.0,Balance Sheet
Total Debt,,,,,,,240.0,461.0,466.0,540.0,Balance Sheet
Deferred Income Tax,,,,,,,8.0,8.0,8.0,7.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,19.0,19.0,18.0,18.0,Balance Sheet
Other LT Liabilities,,,,,,,173.0,335.0,305.0,236.0,Balance Sheet
"Other Liabilities, Total",,,,,,,192.0,353.0,323.0,253.0,Balance Sheet
Total Liabilities,,,,,,,906.0,1125.0,1054.0,1066.0,Balance Sheet
Common Stock,,,,,,,82.0,82.0,82.0,82.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2118.0,2121.0,2133.0,2144.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-898.0,-895.0,-878.0,-986.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1.0,-1.0,0.0,0.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-6.0,-14.0,-3.0,-92.0,Balance Sheet
Other Comprehensive Income,,,,,,,-1.0,-2.0,-52.0,-1.0,Balance Sheet
"Other Equity, Total",,,,,,,-7.0,-16.0,-55.0,-93.0,Balance Sheet
Total Equity,,,,,,,1295.0,1292.0,1282.0,1147.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2201.0,2417.0,2336.0,2213.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,53.0,53.0,54.0,54.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,270064.0,240175.0,254151.0,252605.0,Income Statement
"Cost of Revenue, Total",,,,,,,72543.0,71732.0,69801.0,81687.0,Income Statement
