,2017,2018,2019,2020,2021,2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Report
high,31.18,39.75,49.8,63.29,147.39,120.56,,,,,
low,26.88,28.86,30.59,13.46,55.1,63.45,,,,,
change,0.0633,0.07110000000000001,0.6047,0.1303,1.0434999999999999,0.0559,,,,,
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2643.0,2251.0,1896.0,1438.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,68.0,76.0,83.0,87.0,Balance Sheet
Other Receivables,,,,,,,2.0,2.0,1.0,4.0,Balance Sheet
"Total Receivables, Net",,,,,,,70.0,78.0,84.0,91.0,Balance Sheet
Total Inventory,,,,,,,2298.0,2825.0,2996.0,3361.0,Balance Sheet
Prepaid Expenses,,,,,,,96.0,103.0,101.0,96.0,Balance Sheet
Total Current Assets,,,,,,,5107.0,5257.0,5077.0,4986.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3365.0,3353.0,3393.0,3368.0,Balance Sheet
"Goodwill, Net",,,,,,,246.0,246.0,246.0,246.0,Balance Sheet
Intangibles - Net,,,,,,,87.0,86.0,86.0,85.0,Balance Sheet
Other Long Term Assets,,,,,,,203.0,212.0,208.0,212.0,Balance Sheet
Total Assets,,,,,,,9042.0,9220.0,9065.0,8957.0,Balance Sheet
Accounts Payable,,,,,,,1281.0,1492.0,1489.0,1473.0,Balance Sheet
Accrued Expenses,,,,,,,1100.0,938.0,986.0,987.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,317.0,292.0,294.0,269.0,Balance Sheet
Income Taxes Payable,,,,,,,13.0,80.0,13.0,33.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,331.0,372.0,307.0,301.0,Balance Sheet
Total Current Liabilities,,,,,,,2713.0,2803.0,2782.0,2762.0,Balance Sheet
Total Long Term Debt,,,,,,,1931.0,1948.0,1850.0,1634.0,Balance Sheet
Total Debt,,,,,,,1931.0,1948.0,1850.0,1634.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2297.0,2275.0,2259.0,2183.0,Balance Sheet
Total Liabilities,,,,,,,6940.0,7025.0,6892.0,6579.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1489.0,1368.0,1385.0,1400.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,3957.0,4212.0,4494.0,4683.0,Balance Sheet
Treasury Stock - Common,,,,,,,-3345.0,-3387.0,-3706.0,-3706.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Equity,,,,,,,2102.0,2195.0,2174.0,2377.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,9042.0,9220.0,9065.0,8957.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,52.0,54.0,52.0,57.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,24.0,24.0,24.0,24.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,76.0,78.0,76.0,81.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,63.0,63.0,63.0,58.0,Balance Sheet
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Income Statement
Total Revenue,,,,,,,3352.0,2700.0,3112.0,2959.0,Income Statement
"Cost of Revenue, Total",,,,,,,2093.0,1715.0,1991.0,1946.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,784.0,618.0,661.0,687.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,,,,Income Statement
Total Operating Expense,,,,,,,2877.0,2334.0,2652.0,2633.0,Income Statement
Total Operating Income,,,,,,,475.0,367.0,460.0,325.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-17.0,-26.0,-25.0,-26.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,2.0,-9.0,-7.0,5.0,Income Statement
"Other, Net",,,,,,,2.0,-9.0,-7.0,5.0,Income Statement
Income Before Tax,,,,,,,460.0,332.0,427.0,304.0,Income Statement
Income Tax - Total,,,,,,,114.0,71.0,109.0,76.0,Income Statement
Income After Tax,,,,,,,346.0,261.0,319.0,228.0,Income Statement
Net Inc Before Extra Items,,,,,,,346.0,261.0,319.0,228.0,Income Statement
Total Net Income,,,,,,,346.0,261.0,319.0,228.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,346.0,261.0,319.0,228.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,346.0,261.0,319.0,228.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,80.0,76.0,76.0,78.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,4.33,3.42,4.21,2.94,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,4.33,3.42,4.21,2.94,Income Statement
Diluted Weighted Average Shares,,,,,,,109.0,109.0,100.0,97.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,3.16,2.4,3.17,2.36,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,3.16,2.4,3.17,2.36,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.44,0.44,0.49,0.49,Income Statement
Gross Divid - Common Stock,,,,,,,37.0,39.0,37.0,39.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,17.0,26.0,25.0,26.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,85.0,80.0,85.0,86.0,Income Statement
Total Special Items,,,,,,,0.0,,,,Income Statement
Normalzd Income Before Tax,,,,,,,460.0,332.0,427.0,304.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,114.0,71.0,109.0,76.0,Income Statement
Normalized Income After Tax,,,,,,,346.0,261.0,319.0,228.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,346.0,261.0,319.0,228.0,Income Statement
Basic Normalized EPS,,,,,,,4.33,3.42,4.21,2.94,Income Statement
Diluted Normalized EPS,,,,,,,3.16,2.4,3.17,2.36,Income Statement
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Cash Flow
Net Income,,,,,,,1520.0,261.0,579.0,808.0,Cash Flow
Depreciation/Depletion,,,,,,,323.0,80.0,164.0,251.0,Cash Flow
Deferred Taxes,,,,,,,16.0,-2.0,8.0,5.0,Cash Flow
Unusual Items,,,,,,,0.0,,,,Cash Flow
Other Non-Cash Items,,,,,,,84.0,17.0,36.0,57.0,Cash Flow
Non-Cash Items,,,,,,,84.0,17.0,36.0,57.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,488.0,6.0,172.0,233.0,Cash Flow
