,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,51.73,56.03,41.14,41.99,65.42,62.53,,,,,
low,46.02,26.96,24.06,13.83,34.03,31.85,,,,,
change,0.0064,-0.3992,0.2752,0.0084,0.5642,-0.2118,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1.0,0.0,0.0,0.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,,86.0,106.0,91.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,,-2.0,-4.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,108.0,115.0,144.0,135.0,Balance Sheet
Total Inventory,,,,,,,323.0,332.0,338.0,350.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,32.0,27.0,25.0,28.0,Balance Sheet
Total Current Assets,,,,,,,464.0,475.0,507.0,513.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,,112.0,112.0,117.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,112.0,112.0,117.0,Balance Sheet
Accumulated Depreciation,,,,,,,,-68.0,-70.0,-72.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,70.0,71.0,67.0,69.0,Balance Sheet
"Goodwill, Net",,,,,,,249.0,249.0,249.0,249.0,Balance Sheet
Intangibles - Gross,,,,,,,243.0,228.0,215.0,215.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-135.0,-124.0,-116.0,-120.0,Balance Sheet
Intangibles - Net,,,,,,,108.0,104.0,99.0,95.0,Balance Sheet
Other Long Term Assets,,,,,,,28.0,23.0,25.0,32.0,Balance Sheet
Total Assets,,,,,,,919.0,921.0,947.0,958.0,Balance Sheet
Accounts Payable,,,,,,,115.0,95.0,113.0,119.0,Balance Sheet
Accrued Expenses,,,,,,,49.0,47.0,48.0,51.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,14.0,14.0,14.0,9.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Total Current Liabilities,,,,,,,180.0,157.0,177.0,180.0,Balance Sheet
Total Long Term Debt,,,,,,,270.0,290.0,294.0,289.0,Balance Sheet
Total Debt,,,,,,,285.0,304.0,309.0,298.0,Balance Sheet
Deferred Income Tax,,,,,,,9.0,10.0,8.0,10.0,Balance Sheet
"Other Liabilities, Total",,,,,,,42.0,40.0,37.0,33.0,Balance Sheet
Total Liabilities,,,,,,,501.0,497.0,516.0,512.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,89.0,90.0,91.0,92.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,328.0,333.0,340.0,348.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,0.0,5.0,Balance Sheet
Total Equity,,,,,,,417.0,424.0,431.0,445.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,919.0,921.0,947.0,958.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,13.0,13.0,13.0,13.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,210178.0,231239.0,241713.0,242487.0,Income Statement
"Cost of Revenue, Total",,,,,,,193041.0,213683.0,222260.0,220001.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,1728.0,906.0,865.0,981.0,Income Statement
Depreciation/Amortization,,,,,,,4670.0,4736.0,4437.0,4233.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,,,Income Statement
Unusual Expense (Income),,,,,,,0.0,,,,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,0.0,,,,Income Statement
Total Operating Expense,,,,,,,199439.0,219325.0,227562.0,225215.0,Income Statement
Total Operating Income,,,,,,,10739.0,11914.0,14151.0,17272.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-293.0,-209.0,-172.0,-218.0,Income Statement
Income Before Tax,,,,,,,7146.0,8305.0,10279.0,12454.0,Income Statement
Income Tax - Total,,,,,,,946.0,2061.0,2731.0,3035.0,Income Statement
Income After Tax,,,,,,,6200.0,6244.0,7548.0,9419.0,Income Statement
Net Inc Before Extra Items,,,,,,,6200.0,6244.0,7548.0,9419.0,Income Statement
Total Net Income,,,,,,,6200.0,6244.0,7548.0,9419.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,6200.0,6244.0,7548.0,9419.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,6200.0,6244.0,7548.0,9419.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,12716.0,12741.0,12778.0,12798.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.49,0.49,0.59,0.74,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.49,0.49,0.59,0.74,Income Statement
Diluted Weighted Average Shares,,,,,,,13042.0,12803.0,12811.0,12834.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.48,0.49,0.59,0.73,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.48,0.49,0.59,0.73,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.1,0.1,0.1,0.1,Income Statement
Gross Divid - Common Stock,,,,,,,1273.0,1278.0,1280.0,1281.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,3300.0,3400.0,3700.0,4600.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,1934.0,1811.0,1866.0,2194.0,Income Statement
Total Special Items,,,,,,,0.0,,,,Income Statement
Normalzd Income Before Tax,,,,,,,7146.0,8305.0,10279.0,12454.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,946.0,2061.0,2731.0,3035.0,Income Statement
Normalized Income After Tax,,,,,,,6200.0,6244.0,7548.0,9419.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,6200.0,6244.0,7548.0,9419.0,Income Statement
Basic Normalized EPS,,,,,,,0.49,0.49,0.59,0.74,Income Statement
Diluted Normalized EPS,,,,,,,0.48,0.49,0.59,0.73,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,7966.0,6244.0,13792.0,23211.0,Cash Flow
Depreciation/Depletion,,,,,,,25600.0,6547.0,12850.0,19277.0,Cash Flow
Deferred Taxes,,,,,,,-4356.0,1177.0,-790.0,-779.0,Cash Flow
Unusual Items,,,,,,,-64.0,,,0.0,Cash Flow
Other Non-Cash Items,,,,,,,28352.0,1308.0,3769.0,4691.0,Cash Flow
Non-Cash Items,,,,,,,28288.0,1308.0,3769.0,4691.0,Cash Flow
Accounts Receivable,,,,,,,-14955.0,-6700.0,-35035.0,-26708.0,Cash Flow
Inventories,,,,,,,-80021.0,-9321.0,-16145.0,-28309.0,Cash Flow
Other Assets,,,,,,,-14247.0,6158.0,8884.0,6189.0,Cash Flow
Accounts Payable,,,,,,,33210.0,-20997.0,-4848.0,-171.0,Cash Flow
Accrued Expenses,,,,,,,913.0,-2590.0,-2615.0,-1607.0,Cash Flow
Changes in Working Capital,,,,,,,-75100.0,-33450.0,-49759.0,-50606.0,Cash Flow
Total Cash from Operations,,,,,,,-17602.0,-18174.0,-20138.0,-4206.0,Cash Flow
Capital Expenditures,,,,,,,-10520.0,-1269.0,-2746.0,-7416.0,Cash Flow
Acquisition of Business,,,,,,,-53336.0,0.0,0.0,0.0,Cash Flow
Sale of Business,,,,,,,0.0,,,,Cash Flow
Sale of Fixed Assets,,,,,,,68.0,0.0,0.0,0.0,Cash Flow
Other Investing Cash Flow,,,,,,,2156.0,2662.0,3073.0,4235.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-51112.0,2662.0,3073.0,4235.0,Cash Flow
Total Cash from Investing,,,,,,,-61632.0,1393.0,327.0,-3181.0,Cash Flow
Financing Cash Flow Items,,,,,,,-1489.0,-1030.0,-1892.0,-2192.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-4427.0,-1275.0,-2552.0,-3832.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,52017.0,0.0,486.0,486.0,Cash Flow
Long Term Debt Issued,,,,,,,491567.0,112071.0,236194.0,358051.0,Cash Flow
Long Term Debt Reduction,,,,,,,-458294.0,-93005.0,-212572.0,-345554.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,33273.0,19066.0,23622.0,12497.0,Cash Flow
Total Cash From Financing,,,,,,,79374.0,16761.0,19664.0,6959.0,Cash Flow
Net Change in Cash,,,,,,,140.0,-20.0,-147.0,-428.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,378.0,518.0,518.0,518.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,518.0,498.0,371.0,90.0,Cash Flow
"Depreciation, Supplemental",,,,,,,25600.0,6547.0,12850.0,19277.0,Cash Flow
Free Cash Flow,,,,,,,-28122.0,-19443.0,-22884.0,-11622.0,
FCF Growth,,,,,,,,-0.30861958608918283,0.17697886128683837,-0.4921342422653382,
