,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,66.68,82.79,118.0,125.05,127.34,110.99,,,,,
low,63.8,62.76,68.45,73.5,92.06,87.03,,,,,
change,0.0236,0.11380000000000001,0.6013000000000001,-0.0184,-0.0876,-0.013200000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,835.0,2824.0,3055.0,3368.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,2915.0,2958.0,3241.0,3350.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-55.0,-47.0,-47.0,-47.0,Balance Sheet
"Total Receivables, Net",,,,,,,2860.0,2911.0,3194.0,3303.0,Balance Sheet
Prepaid Expenses,,,,,,,1523.0,1429.0,1525.0,1484.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,13652.0,11279.0,12507.0,11720.0,Balance Sheet
Total Current Assets,,,,,,,18870.0,18443.0,20281.0,19875.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1742.0,1729.0,1804.0,1924.0,Balance Sheet
"Goodwill, Net",,,,,,,36433.0,36538.0,36829.0,36241.0,Balance Sheet
Intangibles - Gross,,,,,,,21249.0,21121.0,21183.0,20992.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-7240.0,-7679.0,-8167.0,-8536.0,Balance Sheet
Intangibles - Net,,,,,,,14009.0,13442.0,13016.0,12456.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,2561.0,2579.0,2517.0,2390.0,Balance Sheet
LT Investments - Other,,,,,,,,117.0,116.0,141.0,Balance Sheet
Long Term Investments,,,,,,,2561.0,2696.0,2633.0,2531.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,811.0,840.0,849.0,886.0,Balance Sheet
Other Long Term Assets,,,,,,,1823.0,1782.0,1800.0,1727.0,Balance Sheet
Total Assets,,,,,,,76249.0,75470.0,77212.0,75640.0,Balance Sheet
Accounts Payable,,,,,,,593.0,439.0,545.0,469.0,Balance Sheet
Accrued Expenses,,,,,,,15672.0,15095.0,16621.0,16149.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,240.0,261.0,313.0,257.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,268.0,291.0,287.0,271.0,Balance Sheet
Customer Advances,,,,,,,1368.0,1417.0,1424.0,1384.0,Balance Sheet
Income Taxes Payable,,,,,,,154.0,227.0,161.0,194.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1522.0,1644.0,1585.0,1578.0,Balance Sheet
Total Current Liabilities,,,,,,,18295.0,17730.0,19351.0,18724.0,Balance Sheet
Long Term Debt,,,,,,,20416.0,20053.0,20444.0,20282.0,Balance Sheet
Capital Lease Obligations,,,,,,,313.0,465.0,471.0,565.0,Balance Sheet
Total Long Term Debt,,,,,,,20729.0,20518.0,20915.0,20847.0,Balance Sheet
Total Debt,,,,,,,21237.0,21070.0,21515.0,21375.0,Balance Sheet
Deferred Income Tax,,,,,,,4172.0,3983.0,3797.0,3766.0,Balance Sheet
Minority Interest,,,,,,,998.0,870.0,861.0,817.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1103.0,1097.0,1179.0,1160.0,Balance Sheet
Total Liabilities,,,,,,,45297.0,44198.0,46103.0,45314.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,8.0,8.0,8.0,8.0,Balance Sheet
Additional Paid-In Capital,,,,,,,22983.0,22950.0,23010.0,22959.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,14846.0,15515.0,16113.0,16594.0,Balance Sheet
Treasury Stock - Common,,,,,,,-6140.0,-6561.0,-7017.0,-7696.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-676.0,-572.0,-933.0,-1468.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,38.0,37.0,35.0,36.0,Balance Sheet
Other Comprehensive Income,,,,,,,-107.0,-105.0,-107.0,-107.0,Balance Sheet
"Other Equity, Total",,,,,,,-745.0,-640.0,-1005.0,-1539.0,Balance Sheet
Total Equity,,,,,,,30952.0,31272.0,31109.0,30326.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,76249.0,75470.0,77212.0,75640.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,650.0,647.0,643.0,636.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,134.0,137.0,141.0,148.0,Balance Sheet
