,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,32.29,32.58,22.06,22.09,30.1,26.45,,,,,
low,30.13,15.12,13.04,10.44,20.36,12.25,,,,,
change,0.0168,-0.4021,0.06480000000000001,0.0926,0.0028000000000000004,-0.3893,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,440.0,344.0,323.0,636.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1527.0,,,,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-27.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,1500.0,1421.0,1562.0,1502.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1520.0,1771.0,1992.0,2012.0,Balance Sheet
Invent. - Work In Progress,,,,,,,167.0,205.0,203.0,205.0,Balance Sheet
Invent. - Raw Materials,,,,,,,310.0,321.0,327.0,310.0,Balance Sheet
Total Inventory,,,,,,,1997.0,2297.0,2522.0,2527.0,Balance Sheet
Prepaid Expenses,,,,,,,325.0,349.0,350.0,483.0,Balance Sheet
Total Current Assets,,,,,,,4262.0,4411.0,4757.0,5148.0,Balance Sheet
Buildings,,,,,,,678.0,636.0,632.0,620.0,Balance Sheet
Land/Improvements,,,,,,,82.0,80.0,76.0,73.0,Balance Sheet
Machinery/Equipment,,,,,,,2387.0,2314.0,2325.0,2327.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,558.0,595.0,563.0,585.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3705.0,3625.0,3596.0,3605.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1943.0,-1886.0,-1895.0,-1896.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1762.0,1739.0,1701.0,1709.0,Balance Sheet
"Goodwill, Gross",,,,,,,8604.0,8261.0,8225.0,8183.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-5100.0,-4775.0,-4775.0,-4883.0,Balance Sheet
