,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,93.51,101.34,98.32,122.51,148.55,150.68,,,,,
low,87.97,72.27,75.5,59.3,110.52,118.17,,,,,
change,0.0196,-0.1408,0.2489,0.19190000000000002,0.1952,0.0704,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,193.0,154.0,153.0,141.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,440.0,527.0,529.0,473.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-11.0,-11.0,-10.0,-10.0,Balance Sheet
"Total Receivables, Net",,,,,,,429.0,516.0,518.0,463.0,Balance Sheet
Invent. - Finished Goods,,,,,,,299.0,316.0,348.0,336.0,Balance Sheet
Invent. - Work In Progress,,,,,,,98.0,109.0,112.0,106.0,Balance Sheet
Invent. - Raw Materials,,,,,,,143.0,175.0,179.0,190.0,Balance Sheet
Total Inventory,,,,,,,540.0,600.0,639.0,632.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,128.0,157.0,155.0,159.0,Balance Sheet
Total Current Assets,,,,,,,1290.0,1428.0,1465.0,1395.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1380.0,1390.0,1379.0,1354.0,Balance Sheet
Accumulated Depreciation,,,,,,,-868.0,-878.0,-876.0,-864.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,560.0,561.0,547.0,535.0,Balance Sheet
"Goodwill, Net",,,,,,,430.0,437.0,432.0,425.0,Balance Sheet
Intangibles - Net,,,,,,,149.0,,,,Balance Sheet
Other Long Term Assets,,,,,,,145.0,310.0,298.0,297.0,Balance Sheet
Total Assets,,,,,,,2592.0,2736.0,2742.0,2652.0,Balance Sheet
Accounts Payable,,,,,,,330.0,369.0,364.0,330.0,Balance Sheet
Accrued Expenses,,,,,,,119.0,120.0,154.0,194.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,52.0,151.0,125.0,68.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,,,,Balance Sheet
Dividends Payable,,,,,,,33.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,221.0,287.0,260.0,228.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,254.0,287.0,260.0,228.0,Balance Sheet
Total Current Liabilities,,,,,,,756.0,928.0,904.0,820.0,Balance Sheet
Total Long Term Debt,,,,,,,717.0,715.0,713.0,711.0,Balance Sheet
Total Debt,,,,,,,770.0,866.0,838.0,780.0,Balance Sheet
Deferred Income Tax,,,,,,,57.0,,,,Balance Sheet
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,199.0,231.0,212.0,196.0,Balance Sheet
Total Liabilities,,,,,,,1728.0,1873.0,1829.0,1728.0,Balance Sheet
Common Stock,,,,,,,10.0,10.0,10.0,10.0,Balance Sheet
Additional Paid-In Capital,,,,,,,451.0,462.0,466.0,471.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2970.0,3064.0,3161.0,3237.0,Balance Sheet
