,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,75.25,97.0,100.23,100.25,90.79,76.61,,,,,
low,70.34,67.18,69.07,45.07,65.34,26.46,,,,,
change,-0.0022,-0.0414,0.42450000000000004,-0.1431,-0.1543,-0.5604,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1334.0,1276.0,528.0,553.0,Balance Sheet
Short Term Investments,,,,,,,0.0,0.0,0.0,,Balance Sheet
Cash and Short Term Invs,,,,,,,1334.0,1276.0,528.0,553.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1529.0,1496.0,1279.0,1862.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-33.0,-28.0,-30.0,-28.0,Balance Sheet
"Total Receivables, Net",,,,,,,1497.0,1469.0,1252.0,1837.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1218.0,1353.0,2277.0,2689.0,Balance Sheet
Invent. - Work In Progress,,,,,,,50.0,51.0,49.0,47.0,Balance Sheet
Invent. - Raw Materials,,,,,,,19.0,14.0,15.0,14.0,Balance Sheet
Total Inventory,,,,,,,1287.0,1419.0,2341.0,2750.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,0.0,0.0,,,Balance Sheet
Other Current Assets,,,,,,,482.0,425.0,491.0,548.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,482.0,425.0,491.0,548.0,Balance Sheet
Total Current Assets,,,,,,,4601.0,4588.0,4612.0,5688.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2352.0,2289.0,2235.0,2201.0,Balance Sheet
"Goodwill, Net",,,,,,,2409.0,2394.0,2360.0,2103.0,Balance Sheet
Intangibles - Gross,,,,,,,3170.0,3161.0,3145.0,2936.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-160.0,-161.0,-161.0,-160.0,Balance Sheet
Intangibles - Net,,,,,,,3011.0,3000.0,2984.0,2776.0,Balance Sheet
Other Long Term Assets,,,,,,,1164.0,1071.0,1021.0,1016.0,Balance Sheet
Total Assets,,,,,,,13536.0,13342.0,13212.0,13784.0,Balance Sheet
Accounts Payable,,,,,,,560.0,563.0,1023.0,1022.0,Balance Sheet
Accrued Expenses,,,,,,,1983.0,1845.0,1532.0,1721.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,106.0,335.0,827.0,1693.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,501.0,501.0,1.0,832.0,Balance Sheet
