,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,31.59,35.22,22.25,19.83,47.23,73.78,,,,,
low,26.62,13.97,12.16,1.11,12.02,37.01,,,,,
change,0.1158,-0.5054,0.1916,-0.33659999999999995,1.9968000000000001,0.7979,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,48.0,63.0,230.0,400.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,213.0,349.0,431.0,390.0,Balance Sheet
Other Receivables,,,,,,,29.0,19.0,27.0,28.0,Balance Sheet
"Total Receivables, Net",,,,,,,241.0,368.0,458.0,418.0,Balance Sheet
Total Inventory,,,,,,,12.0,12.0,13.0,14.0,Balance Sheet
Prepaid Expenses,,,,,,,29.0,36.0,43.0,51.0,Balance Sheet
Restricted Cash - Current,,,,,,,39.0,57.0,52.0,41.0,Balance Sheet
Other Current Assets,,,,,,,2.0,0.0,4.0,1.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,41.0,57.0,56.0,43.0,Balance Sheet
Total Current Assets,,,,,,,371.0,536.0,801.0,927.0,Balance Sheet
Natural Resources,,,,,,,7873.0,8107.0,8335.0,8667.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,30.0,31.0,31.0,32.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,7903.0,8138.0,8366.0,8699.0,Balance Sheet
Accumulated Depreciation,,,,,,,-4046.0,-4142.0,-4262.0,-4381.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3857.0,3996.0,4104.0,4318.0,Balance Sheet
Other Long Term Assets,,,,,,,34.0,35.0,59.0,60.0,Balance Sheet
Total Assets,,,,,,,4262.0,4567.0,4964.0,5305.0,Balance Sheet
Accounts Payable,,,,,,,44.0,51.0,58.0,88.0,Balance Sheet
Accrued Expenses,,,,,,,273.0,222.0,226.0,307.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,,,,Balance Sheet
Income Taxes Payable,,,,,,,,15.0,38.0,3.0,Balance Sheet
Other Payables,,,,,,,122.0,123.0,166.0,160.0,Balance Sheet
Other Current Liabilities,,,,,,,26.0,127.0,120.0,67.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,147.0,265.0,324.0,231.0,Balance Sheet
Total Current Liabilities,,,,,,,465.0,538.0,609.0,625.0,Balance Sheet
Long Term Debt,,,,,,,1528.0,1498.0,1320.0,1193.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,,,,Balance Sheet
