,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,9.65,10.93,13.07,19.88,23.29,17.85,,,,,
low,8.25,6.32,6.96,5.26,13.52,8.32,,,,,
change,-0.0579,0.2011,-0.2917,1.3001,0.005699999999999999,-0.3997,,,,,
Date,,,,,,,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,30312.0,24214.0,23984.0,21543.0,Balance Sheet
Short Term Investments,,,,,,,149057.0,137753.0,37910.0,49531.0,Balance Sheet
Cash and Short Term Invs,,,,,,,179369.0,161967.0,61894.0,71074.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,17002.0,17430.0,24358.0,30118.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-400.0,-500.0,-500.0,-500.0,Balance Sheet
"Total Receivables, Net",,,,,,,20682.0,21336.0,28361.0,34743.0,Balance Sheet
Prepaid Expenses,,,,,,,1920.0,2540.0,2409.0,3078.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,2085.0,2500.0,1849.0,3194.0,Balance Sheet
Total Current Assets,,,,,,,204056.0,188343.0,94513.0,112089.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,10727.0,10218.0,10036.0,9286.0,Balance Sheet
"Goodwill, Net",,,,,,,63096.0,62305.0,135519.0,127992.0,Balance Sheet
Intangibles - Gross,,,,,,,55517.0,55517.0,128617.0,128617.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-26783.0,-29232.0,-32253.0,-42874.0,Balance Sheet
Intangibles - Net,,,,,,,28734.0,26285.0,96364.0,85743.0,Balance Sheet
Long Term Investments,,,,,,,48051.0,56255.0,31493.0,19534.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,4409.0,4234.0,3591.0,4922.0,Balance Sheet
Other Long Term Assets,,,,,,,50109.0,44684.0,1701.0,2037.0,Balance Sheet
Total Assets,,,,,,,419693.0,403001.0,384220.0,374596.0,Balance Sheet
Accounts Payable,,,,,,,2507.0,2571.0,6688.0,3981.0,Balance Sheet
Accrued Expenses,,,,,,,13719.0,9176.0,10215.0,18417.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,100.0,100.0,100.0,Balance Sheet
Customer Advances,,,,,,,10381.0,8168.0,9700.0,13220.0,Balance Sheet
Income Taxes Payable,,,,,,,,,,1332.0,Balance Sheet
Other Current Liabilities,,,,,,,12602.0,12756.0,14159.0,6738.0,Balance Sheet
