,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,36.53,36.49,52.23,55.87,92.35,83.69,,,,,
low,33.2,26.1,28.02,30.78,53.06,48.42,,,,,
change,-0.0451,-0.1371,0.7343000000000001,0.0464,0.5408,-0.17800000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1068.0,816.0,723.0,626.0,Balance Sheet
Short Term Investments,,,,,,,100.0,100.0,0.0,0.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1168.0,916.0,723.0,626.0,Balance Sheet
"Total Receivables, Net",,,,,,,417.0,414.0,403.0,421.0,Balance Sheet
Invent. - Finished Goods,,,,,,,145.0,145.0,140.0,129.0,Balance Sheet
Invent. - Work In Progress,,,,,,,255.0,266.0,271.0,269.0,Balance Sheet
Invent. - Raw Materials,,,,,,,219.0,239.0,259.0,265.0,Balance Sheet
Inventories - Other,,,,,,,92.0,90.0,88.0,86.0,Balance Sheet
Total Inventory,,,,,,,710.0,740.0,759.0,750.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,4.0,0.0,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,172.0,181.0,203.0,240.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,177.0,181.0,203.0,240.0,Balance Sheet
Total Current Assets,,,,,,,2472.0,2251.0,2088.0,2037.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,466.0,404.0,395.0,422.0,Balance Sheet
"Goodwill, Net",,,,,,,340.0,384.0,396.0,382.0,Balance Sheet
Intangibles - Gross,,,,,,,484.0,506.0,515.0,496.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-272.0,-279.0,-281.0,-282.0,Balance Sheet
Intangibles - Net,,,,,,,212.0,228.0,234.0,214.0,Balance Sheet
Other Long Term Assets,,,,,,,71.0,284.0,273.0,283.0,Balance Sheet
Total Assets,,,,,,,3650.0,3551.0,3385.0,3337.0,Balance Sheet
Accounts Payable,,,,,,,147.0,161.0,155.0,158.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,112.0,11.0,14.0,17.0,Balance Sheet
Customer Advances,,,,,,,198.0,215.0,197.0,176.0,Balance Sheet
Other Current Liabilities,,,,,,,481.0,494.0,453.0,514.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,679.0,708.0,650.0,690.0,Balance Sheet
Total Current Liabilities,,,,,,,939.0,881.0,818.0,865.0,Balance Sheet
Total Long Term Debt,,,,,,,1222.0,1205.0,1171.0,1137.0,Balance Sheet
Total Debt,,,,,,,1334.0,1216.0,1185.0,1154.0,Balance Sheet
Deferred Income Tax,,,,,,,46.0,,,,Balance Sheet
Minority Interest,,,,,,,14.0,21.0,20.0,17.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,105.0,,,,Balance Sheet
Other LT Liabilities,,,,,,,254.0,427.0,405.0,382.0,Balance Sheet
"Other Liabilities, Total",,,,,,,359.0,427.0,405.0,382.0,Balance Sheet
Total Liabilities,,,,,,,2580.0,2534.0,2414.0,2400.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,238.0,,,,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1660.0,,,,Balance Sheet
Treasury Stock - Common,,,,,,,-820.0,-926.0,-986.0,-1059.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,63.0,33.0,-43.0,-130.0,Balance Sheet
Other Equity,,,,,,,,1958.0,2004.0,2086.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-31.0,-31.0,-29.0,-28.0,Balance Sheet
Other Comprehensive Income,,,,,,,-40.0,-19.0,23.0,65.0,Balance Sheet
"Other Equity, Total",,,,,,,-8.0,1941.0,1955.0,1994.0,Balance Sheet
Total Equity,,,,,,,1071.0,1017.0,971.0,937.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3650.0,3551.0,3385.0,3337.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,151.0,149.0,148.0,147.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,24.0,26.0,27.0,28.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,684.0,595.0,588.0,639.0,Income Statement
"Cost of Revenue, Total",,,,,,,342.0,289.0,289.0,304.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,152.0,144.0,149.0,142.0,Income Statement
Labor & Related Expense,,,,,,,3.0,3.0,3.0,3.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,154.0,146.0,152.0,145.0,Income Statement
Research & Development,,,,,,,58.0,57.0,60.0,56.0,Income Statement
Restructuring Charge,,,,,,,1.0,0.0,4.0,0.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,0.0,,,Income Statement
Other Unusual Expnse (In),,,,,,,3.0,6.0,10.0,1.0,Income Statement
Unusual Expense (Income),,,,,,,4.0,7.0,14.0,2.0,Income Statement
"Other Operat Expse, Total",,,,,,,,0.0,0.0,1.0,Income Statement
Total Operating Expense,,,,,,,558.0,499.0,515.0,508.0,Income Statement
Total Operating Income,,,,,,,125.0,97.0,74.0,131.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-6.0,-3.0,-4.0,-2.0,Income Statement
Income Before Tax,,,,,,,120.0,94.0,70.0,129.0,Income Statement
Income Tax - Total,,,,,,,44.0,32.0,20.0,41.0,Income Statement
Income After Tax,,,,,,,76.0,62.0,50.0,88.0,Income Statement
Minority Interest,,,,,,,0.0,-1.0,0.0,0.0,Income Statement
Equity In Affiliates,,,,,,,,,,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,76.0,62.0,50.0,88.0,Income Statement
Total Net Income,,,,,,,76.0,62.0,50.0,88.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,76.0,62.0,50.0,88.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,76.0,62.0,50.0,88.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,151.0,150.0,149.0,148.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.5,0.41,0.33,0.6,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.5,0.41,0.33,0.6,Income Statement
Diluted Weighted Average Shares,,,,,,,153.0,151.0,150.0,149.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.5,0.41,0.33,0.59,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.5,0.41,0.33,0.59,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.04,0.05,0.05,0.05,Income Statement
Gross Divid - Common Stock,,,,,,,6.0,8.0,8.0,7.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
