,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,67.96,68.47,60.15,60.87,69.54,58.7,,,,,
low,64.65,33.93,36.63,31.58,48.13,26.48,,,,,
change,-0.0226,-0.4362,0.5311,-0.0787,0.0424,-0.4534,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,339.0,374.0,362.0,418.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,763.0,718.0,673.0,654.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-13.0,-11.0,-12.0,-9.0,Balance Sheet
"Total Receivables, Net",,,,,,,750.0,707.0,661.0,645.0,Balance Sheet
Invent. - Finished Goods,,,,,,,304.0,333.0,361.0,380.0,Balance Sheet
Invent. - Work In Progress,,,,,,,72.0,78.0,76.0,70.0,Balance Sheet
Invent. - Raw Materials,,,,,,,139.0,142.0,144.0,142.0,Balance Sheet
Total Inventory,,,,,,,515.0,553.0,581.0,592.0,Balance Sheet
Prepaid Expenses,,,,,,,248.0,263.0,281.0,284.0,Balance Sheet
Total Current Assets,,,,,,,1852.0,1897.0,1885.0,1939.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,971.0,975.0,949.0,915.0,Balance Sheet
"Goodwill, Gross",,,,,,,6869.0,6837.0,6751.0,6664.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-2893.0,-2893.0,-2893.0,-4080.0,Balance Sheet
"Goodwill, Net",,,,,,,3976.0,3944.0,3858.0,2584.0,Balance Sheet
Intangibles - Gross,,,,,,,3737.0,3686.0,3552.0,3308.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1418.0,-1458.0,-1452.0,-1433.0,Balance Sheet
Intangibles - Net,,,,,,,2319.0,2228.0,2100.0,1875.0,Balance Sheet
Other Long Term Assets,,,,,,,121.0,128.0,156.0,209.0,Balance Sheet
Total Assets,,,,,,,9239.0,9172.0,8948.0,7522.0,Balance Sheet
Accounts Payable,,,,,,,262.0,277.0,289.0,271.0,Balance Sheet
Accrued Expenses,,,,,,,760.0,694.0,688.0,711.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,182.0,347.0,220.0,246.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,57.0,54.0,44.0,68.0,Balance Sheet
Total Current Liabilities,,,,,,,1261.0,1372.0,1241.0,1296.0,Balance Sheet
Total Long Term Debt,,,,,,,1913.0,1872.0,1807.0,1737.0,Balance Sheet
Total Debt,,,,,,,2095.0,2219.0,2027.0,1983.0,Balance Sheet
Deferred Income Tax,,,,,,,391.0,389.0,409.0,246.0,Balance Sheet
Minority Interest,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
"Other Liabilities, Total",,,,,,,677.0,675.0,653.0,629.0,Balance Sheet
Total Liabilities,,,,,,,4243.0,4309.0,4111.0,3909.0,Balance Sheet
Common Stock,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Additional Paid-In Capital,,,,,,,6606.0,6573.0,6617.0,6619.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1514.0,1556.0,1602.0,498.0,Balance Sheet
Treasury Stock - Common,,,,,,,-2535.0,-2640.0,-2666.0,-2663.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-366.0,-414.0,-528.0,-676.0,Balance Sheet
Other Equity,,,,,,,,,,0.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-107.0,-106.0,-104.0,-103.0,Balance Sheet
