,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,22.83,33.0,24.69,28.19,33.09,31.51,,,,,
low,20.69,20.09,10.87,8.98,12.75,18.92,,,,,
change,-0.029900000000000003,0.07400000000000001,-0.368,0.9086,0.1362,-0.3887,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,166.0,257.0,180.0,151.0,Balance Sheet
Short Term Investments,,,,,,,387.0,347.0,373.0,355.0,Balance Sheet
Cash and Short Term Invs,,,,,,,553.0,603.0,553.0,506.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,16.0,15.0,17.0,13.0,Balance Sheet
Other Receivables,,,,,,,0.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,16.0,15.0,17.0,13.0,Balance Sheet
Invent. - Finished Goods,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Invent. - Work In Progress,,,,,,,,,1.0,1.0,Balance Sheet
Invent. - Raw Materials,,,,,,,5.0,5.0,5.0,4.0,Balance Sheet
Total Inventory,,,,,,,7.0,7.0,8.0,7.0,Balance Sheet
Prepaid Expenses,,,,,,,6.0,7.0,9.0,9.0,Balance Sheet
Total Current Assets,,,,,,,583.0,631.0,587.0,535.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,34.0,33.0,32.0,31.0,Balance Sheet
"Goodwill, Net",,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Intangibles - Gross,,,,,,,284.0,295.0,299.0,307.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-136.0,-143.0,-150.0,-158.0,Balance Sheet
Intangibles - Net,,,,,,,147.0,152.0,149.0,149.0,Balance Sheet
Other Long Term Assets,,,,,,,11.0,11.0,11.0,11.0,Balance Sheet
Total Assets,,,,,,,777.0,828.0,779.0,726.0,Balance Sheet
Accounts Payable,,,,,,,15.0,18.0,12.0,14.0,Balance Sheet
Accrued Expenses,,,,,,,52.0,51.0,61.0,65.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,16.0,14.0,13.0,11.0,Balance Sheet
Other Current Liabilities,,,,,,,40.0,36.0,39.0,41.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,57.0,50.0,52.0,52.0,Balance Sheet
Total Current Liabilities,,,,,,,124.0,119.0,124.0,131.0,Balance Sheet
Total Long Term Debt,,,,,,,227.0,374.0,375.0,375.0,Balance Sheet
Total Debt,,,,,,,227.0,374.0,375.0,375.0,Balance Sheet
"Other Liabilities, Total",,,,,,,124.0,126.0,124.0,119.0,Balance Sheet
Total Liabilities,,,,,,,475.0,620.0,623.0,626.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1069.0,1022.0,1037.0,1049.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-766.0,-812.0,-879.0,-948.0,Balance Sheet
"Other Equity, Total",,,,,,,-1.0,-2.0,-1.0,0.0,Balance Sheet
Total Equity,,,,,,,302.0,208.0,157.0,101.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,777.0,828.0,779.0,726.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,62.0,64.0,64.0,64.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,57249.0,48487.0,54167.0,53496.0,Income Statement
"Cost of Revenue, Total",,,,,,,1896.0,2138.0,2051.0,1675.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,31432.0,35500.0,38080.0,45923.0,Income Statement
Labor & Related Expense,,,,,,,4421.0,5018.0,8953.0,5433.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,35853.0,40518.0,47033.0,51356.0,Income Statement
Research & Development,,,,,,,61876.0,56325.0,58056.0,57350.0,Income Statement
Depreciation/Amortization,,,,,,,6514.0,6556.0,7571.0,8069.0,Income Statement
Unusual Expense (Income),,,,,,,,7578.0,0.0,0.0,Income Statement
"Other Operat Expse, Total",,,,,,,-1700.0,9080.0,4907.0,3180.0,Income Statement
