,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,46.19,64.97,108.28,252.7,245.17,334.99,,,,,
low,41.49,41.85,54.4,80.93,153.12,180.05,,,,,
change,0.0381,0.2297,0.8541,0.9634,0.1783,0.3061,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,121.0,104.0,121.0,126.0,Balance Sheet
Buildings,,,,,,,33.0,33.0,33.0,33.0,Balance Sheet
Land/Improvements,,,,,,,4.0,6.0,9.0,9.0,Balance Sheet
Construction in Progress,,,,,,,,,0.0,2.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,18.0,17.0,15.0,16.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,55.0,56.0,57.0,60.0,Balance Sheet
Accumulated Depreciation,,,,,,,-6.0,-6.0,-7.0,-8.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,49.0,49.0,50.0,52.0,Balance Sheet
Intangibles - Net,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Long Term Investments,,,,,,,1565.0,1626.0,1643.0,1821.0,Balance Sheet
Insurance Receivables,,,,,,,71.0,86.0,97.0,96.0,Balance Sheet
Def. Policy Acq. Costs,,,,,,,42.0,47.0,55.0,58.0,Balance Sheet
Accrued Investment Income,,,,,,,8.0,8.0,10.0,12.0,Balance Sheet
Reinsurance - Asset,,,,,,,157.0,165.0,173.0,230.0,Balance Sheet
Other Assets,,,,,,,8.0,2.0,2.0,6.0,Balance Sheet
"Other Assets, Total",,,,,,,172.0,176.0,185.0,248.0,Balance Sheet
Total Assets,,,,,,,2026.0,2115.0,2198.0,2464.0,Balance Sheet
Accounts Payable,,,,,,,23.0,9.0,16.0,22.0,Balance Sheet
Insurance Reserves,,,,,,,881.0,958.0,1037.0,1197.0,Balance Sheet
Unearned Prem. Or Rev.,,,,,,,348.0,388.0,442.0,472.0,Balance Sheet
Reinsurance - Liability,,,,,,,16.0,16.0,19.0,26.0,Balance Sheet
Policy Liabilities,,,,,,,1245.0,1361.0,1498.0,1695.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,43.0,43.0,43.0,123.0,Balance Sheet
Total Debt,,,,,,,43.0,43.0,43.0,123.0,Balance Sheet
Deferred Income Tax,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,15.0,36.0,8.0,4.0,Balance Sheet
Total Liabilities,,,,,,,1326.0,1449.0,1564.0,1845.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,295.0,296.0,296.0,298.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,386.0,415.0,439.0,469.0,Balance Sheet
"Other Equity, Total",,,,,,,18.0,-46.0,-101.0,-147.0,Balance Sheet
Total Equity,,,,,,,699.0,666.0,634.0,619.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2026.0,2115.0,2198.0,2464.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,23.0,23.0,23.0,23.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Gross Premiums Written,,,,,,,203820.0,245513.0,277001.0,284111.0,Income Statement
Reinsurance - Income,,,,,,,-38553.0,-66951.0,-86843.0,-74852.0,Income Statement
Total Premiums Earned,,,,,,,165267.0,178562.0,190158.0,209259.0,Income Statement
Net Investment Income,,,,,,,8582.0,9088.0,10594.0,13858.0,Income Statement
Realized Gains (Losses),,,,,,,9599.0,-7456.0,-21940.0,-6268.0,Income Statement
Total Revenue,,,,,,,183448.0,180194.0,178812.0,216849.0,Income Statement
"Losses, Benies & Adjusts",,,,,,,87688.0,102505.0,107040.0,134788.0,Income Statement
Underwriting & Commissions,,,,,,,21410.0,23545.0,23272.0,24745.0,Income Statement
"Losses,Benies& Adjmts,Total",,,,,,,109098.0,126050.0,130312.0,159533.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,14000.0,15000.0,15700.0,15400.0,Income Statement
"Other Operat Expse, Total",,,,,,,429.0,396.0,503.0,212.0,Income Statement
Total Operating Expense,,,,,,,123527.0,141446.0,146515.0,175145.0,Income Statement
Total Operating Income,,,,,,,59921.0,38748.0,32297.0,41704.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,,,,-1716.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,154.0,124.0,145.0,112.0,Income Statement
"Other, Net",,,,,,,154.0,124.0,145.0,112.0,Income Statement
Income Before Tax,,,,,,,60075.0,38872.0,32442.0,40100.0,Income Statement
Income Tax - Total,,,,,,,11755.0,7081.0,5352.0,7116.0,Income Statement
Income After Tax,,,,,,,48320.0,31791.0,27090.0,32984.0,Income Statement
Net Inc Before Extra Items,,,,,,,48320.0,31791.0,27090.0,32984.0,Income Statement
Total Net Income,,,,,,,48320.0,31791.0,27090.0,32984.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,48320.0,31791.0,27090.0,32984.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,48320.0,31791.0,27090.0,32984.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,22729.0,22753.0,22781.0,22813.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.13,1.4,1.19,1.45,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.13,1.4,1.19,1.45,Income Statement
Diluted Weighted Average Shares,,,,,,,23077.0,23093.0,23103.0,23114.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.09,1.38,1.17,1.43,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.09,1.38,1.17,1.43,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.11,0.13,0.13,0.13,Income Statement
Gross Divid - Common Stock,,,,,,,2511.0,2977.0,2978.0,2979.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,,,,1716.0,Income Statement
Normalzd Income Before Tax,,,,,,,60075.0,38872.0,32442.0,40100.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,11755.0,7081.0,5352.0,7116.0,Income Statement
Normalized Income After Tax,,,,,,,48320.0,31791.0,27090.0,32984.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,48320.0,31791.0,27090.0,32984.0,Income Statement
Basic Normalized EPS,,,,,,,2.13,1.4,1.19,1.45,Income Statement
Diluted Normalized EPS,,,,,,,2.09,1.38,1.17,1.43,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Total Cash from Operations,,,,,,,407.0,122.0,279.0,457.0,Cash Flow
Capital Expenditures,,,,,,,-6.0,-1.0,-2.0,-5.0,Cash Flow
Sale of Fixed Assets,,,,,,,0.0,,,,Cash Flow
Sale/Maturity of Investment,,,,,,,334.0,93.0,142.0,167.0,Cash Flow
"Investment, Net",,,,,,,,-1.0,-11.0,-81.0,Cash Flow
Purchase of Investments,,,,,,,-680.0,-227.0,-399.0,-601.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-346.0,-135.0,-268.0,-515.0,Cash Flow
Total Cash from Investing,,,,,,,-352.0,-136.0,-270.0,-520.0,Cash Flow
Financing Cash Flow Items,,,,,,,-2.0,-1.0,-3.0,-6.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-10.0,-3.0,-6.0,-9.0,Cash Flow
