,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,95.82,123.93,168.28,177.16,182.5,140.02,,,,,
low,87.29,91.29,107.42,64.23,113.41,54.19,,,,,
change,0.0728,0.1856,0.36600000000000005,0.1428,-0.25010000000000004,-0.4276,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,261.0,257.0,270.0,33.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,214.0,191.0,174.0,197.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-3.0,-3.0,-3.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,211.0,188.0,171.0,194.0,Balance Sheet
Prepaid Expenses,,,,,,,68.0,76.0,75.0,76.0,Balance Sheet
Total Current Assets,,,,,,,540.0,521.0,517.0,303.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1295.0,1267.0,1237.0,1357.0,Balance Sheet
"Goodwill, Net",,,,,,,1482.0,1470.0,1441.0,1674.0,Balance Sheet
Intangibles - Gross,,,,,,,594.0,592.0,588.0,613.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-343.0,-349.0,-353.0,-358.0,Balance Sheet
Intangibles - Net,,,,,,,251.0,243.0,236.0,255.0,Balance Sheet
Other Long Term Assets,,,,,,,72.0,93.0,95.0,127.0,Balance Sheet
Total Assets,,,,,,,3640.0,3594.0,3525.0,3716.0,Balance Sheet
Payable/Accrued,,,,,,,197.0,205.0,208.0,232.0,Balance Sheet
Accrued Expenses,,,,,,,87.0,90.0,87.0,91.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,113.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,16.0,16.0,16.0,16.0,Balance Sheet
Customer Advances,,,,,,,258.0,233.0,213.0,193.0,Balance Sheet
Other Current Liabilities,,,,,,,63.0,54.0,75.0,45.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,321.0,287.0,288.0,238.0,Balance Sheet
Total Current Liabilities,,,,,,,622.0,599.0,599.0,690.0,Balance Sheet
Total Long Term Debt,,,,,,,976.0,973.0,969.0,965.0,Balance Sheet
Total Debt,,,,,,,992.0,989.0,985.0,1094.0,Balance Sheet
Deferred Income Tax,,,,,,,49.0,55.0,52.0,56.0,Balance Sheet
"Other Liabilities, Total",,,,,,,814.0,795.0,786.0,1011.0,Balance Sheet
Total Liabilities,,,,,,,2461.0,2422.0,2406.0,2722.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,746.0,718.0,681.0,591.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,471.0,490.0,515.0,534.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-38.0,-55.0,-101.0,-169.0,Balance Sheet
Other Comprehensive Income,,,,,,,1.0,20.0,25.0,39.0,Balance Sheet
"Other Equity, Total",,,,,,,-37.0,-36.0,-77.0,-130.0,Balance Sheet
Total Equity,,,,,,,1179.0,1173.0,1119.0,994.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3640.0,3594.0,3525.0,3716.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,59.0,59.0,59.0,58.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,463.0,460.0,490.0,540.0,Income Statement
"Cost of Revenue, Total",,,,,,,355.0,350.0,362.0,411.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,65.0,72.0,74.0,81.0,Income Statement
Depreciation/Amortization,,,,,,,7.0,7.0,7.0,9.0,Income Statement
Unusual Expense (Income),,,,,,,3.0,,,,Income Statement
Total Operating Expense,,,,,,,430.0,429.0,443.0,501.0,Income Statement
Total Operating Income,,,,,,,33.0,31.0,48.0,39.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-8.0,-7.0,-8.0,-12.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,,,-6.0,0.0,Income Statement
Income Before Tax,,,,,,,24.0,24.0,34.0,27.0,Income Statement
Income Tax - Total,,,,,,,7.0,5.0,9.0,9.0,Income Statement
Income After Tax,,,,,,,18.0,19.0,25.0,18.0,Income Statement
Net Inc Before Extra Items,,,,,,,18.0,19.0,25.0,18.0,Income Statement
Total Net Income,,,,,,,18.0,19.0,25.0,18.0,Income Statement
Total Adjust to Net Income,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,18.0,19.0,25.0,18.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,18.0,19.0,25.0,18.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,60.0,59.0,59.0,58.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.29,0.33,0.42,0.32,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.29,0.33,0.42,0.32,Income Statement
Dilution Adjustment,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Diluted Weighted Average Shares,,,,,,,60.0,59.0,59.0,58.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.29,0.33,0.42,0.32,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.29,0.33,0.42,0.32,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,8.0,7.0,8.0,12.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,19.0,18.0,18.0,18.0,Income Statement
Total Special Items,,,,,,,14.0,,2.0,7.0,Income Statement
Normalzd Income Before Tax,,,,,,,38.0,24.0,36.0,34.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,4.0,,1.0,2.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,10.0,5.0,10.0,11.0,Income Statement
Normalized Income After Tax,,,,,,,28.0,19.0,27.0,23.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,28.0,19.0,27.0,23.0,Income Statement
Basic Normalized EPS,,,,,,,0.46,0.33,0.45,0.39,Income Statement
Diluted Normalized EPS,,,,,,,0.46,0.33,0.45,0.39,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
