,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,17.09,24.85,37.43,52.84,38.4,47.35,,,,,
low,15.89,12.72,18.9,15.06,20.7,25.65,,,,,
change,-0.040999999999999995,0.5445000000000001,-0.17379999999999998,0.0346,0.5759000000000001,0.0641,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,257.0,309.0,389.0,195.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,436.0,425.0,426.0,549.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-26.0,-21.0,-27.0,-29.0,Balance Sheet
"Total Receivables, Net",,,,,,,430.0,423.0,419.0,544.0,Balance Sheet
Total Inventory,,,,,,,24.0,24.0,36.0,28.0,Balance Sheet
Prepaid Expenses,,,,,,,29.0,36.0,26.0,71.0,Balance Sheet
Restricted Cash - Current,,,,,,,1.0,0.0,0.0,,Balance Sheet
Other Current Assets,,,,,,,75.0,81.0,81.0,94.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,76.0,81.0,81.0,94.0,Balance Sheet
Total Current Assets,,,,,,,816.0,872.0,951.0,931.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,166.0,155.0,147.0,152.0,Balance Sheet
"Goodwill, Net",,,,,,,241.0,241.0,241.0,246.0,Balance Sheet
Intangibles - Gross,,,,,,,257.0,263.0,269.0,274.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-52.0,-55.0,-58.0,-62.0,Balance Sheet
Intangibles - Net,,,,,,,206.0,207.0,211.0,213.0,Balance Sheet
Long Term Investments,,,,,,,6.0,6.0,6.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,92.0,93.0,88.0,80.0,Balance Sheet
Total Assets,,,,,,,1526.0,1575.0,1644.0,1622.0,Balance Sheet
Accounts Payable,,,,,,,34.0,33.0,62.0,69.0,Balance Sheet
Accrued Expenses,,,,,,,118.0,129.0,149.0,96.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,36.0,37.0,37.0,44.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,50.0,52.0,54.0,81.0,Balance Sheet
Total Current Liabilities,,,,,,,238.0,250.0,302.0,289.0,Balance Sheet
Long Term Debt,,,,,,,411.0,411.0,411.0,412.0,Balance Sheet
Capital Lease Obligations,,,,,,,45.0,38.0,29.0,34.0,Balance Sheet
Total Long Term Debt,,,,,,,455.0,449.0,440.0,446.0,Balance Sheet
Total Debt,,,,,,,491.0,486.0,478.0,490.0,Balance Sheet
Deferred Income Tax,,,,,,,8.0,9.0,3.0,20.0,Balance Sheet
"Other Liabilities, Total",,,,,,,90.0,86.0,85.0,80.0,Balance Sheet
Total Liabilities,,,,,,,792.0,794.0,831.0,835.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,681.0,684.0,687.0,684.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,156.0,199.0,227.0,205.0,Balance Sheet
Treasury Stock - Common,,,,,,,-102.0,-102.0,-102.0,-102.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,0.0,1.0,Balance Sheet
Total Equity,,,,,,,734.0,781.0,813.0,787.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1526.0,1575.0,1644.0,1622.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,43.0,43.0,43.0,43.0,Balance Sheet
