,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,12.35,15.98,11.99,10.99,17.93,7.92,,,,,
low,11.1,10.08,6.92,4.55,5.09,1.68,,,,,
change,-0.0369,-0.0987,-0.0592,-0.0504,-0.2214,-0.5955,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,237.0,203.0,215.0,208.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,180.0,116.0,101.0,97.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-3.0,-2.0,-4.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,177.0,114.0,97.0,96.0,Balance Sheet
Prepaid Expenses,,,,,,,19.0,21.0,21.0,20.0,Balance Sheet
Total Current Assets,,,,,,,434.0,337.0,333.0,325.0,Balance Sheet
Buildings,,,,,,,8.0,6.0,6.0,6.0,Balance Sheet
Machinery/Equipment,,,,,,,75.0,82.0,86.0,88.0,Balance Sheet
Construction in Progress,,,,,,,5.0,1.0,0.0,0.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,26.0,22.0,19.0,18.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,115.0,111.0,111.0,111.0,Balance Sheet
Accumulated Depreciation,,,,,,,-68.0,-70.0,-72.0,-70.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,47.0,41.0,39.0,42.0,Balance Sheet
"Goodwill, Net",,,,,,,128.0,128.0,128.0,128.0,Balance Sheet
Intangibles - Gross,,,,,,,133.0,133.0,133.0,133.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-120.0,-122.0,-125.0,-127.0,Balance Sheet
Intangibles - Net,,,,,,,13.0,10.0,8.0,5.0,Balance Sheet
Other Long Term Assets,,,,,,,14.0,13.0,12.0,12.0,Balance Sheet
Total Assets,,,,,,,635.0,530.0,521.0,512.0,Balance Sheet
Accounts Payable,,,,,,,18.0,9.0,28.0,24.0,Balance Sheet
Accrued Expenses,,,,,,,25.0,19.0,20.0,18.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,189.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,199.0,200.0,200.0,Balance Sheet
Customer Advances,,,,,,,27.0,21.0,19.0,18.0,Balance Sheet
Other Current Liabilities,,,,,,,112.0,51.0,52.0,55.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,139.0,73.0,71.0,72.0,Balance Sheet
Total Current Liabilities,,,,,,,371.0,299.0,319.0,314.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,189.0,199.0,200.0,200.0,Balance Sheet
Deferred Income Tax,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
"Other Liabilities, Total",,,,,,,27.0,26.0,25.0,23.0,Balance Sheet
Total Liabilities,,,,,,,401.0,327.0,346.0,339.0,Balance Sheet
