,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,173.2,187.47,163.64,207.3,257.68,245.44,,,,,
low,162.92,99.4,103.81,64.0,171.33,124.43,,,,,
change,0.0064,-0.3683,0.4157,0.2118,0.2859,-0.3898,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,3044.0,2114.0,1642.0,1794.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,3198.0,2960.0,2810.0,2493.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-98.0,-100.0,-87.0,-83.0,Balance Sheet
"Total Receivables, Net",,,,,,,3100.0,2860.0,2723.0,2410.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1958.0,2358.0,2502.0,2204.0,Balance Sheet
Invent. - Raw Materials,,,,,,,759.0,778.0,716.0,680.0,Balance Sheet
Total Inventory,,,,,,,2717.0,3136.0,3218.0,2884.0,Balance Sheet
Prepaid Expenses,,,,,,,834.0,858.0,877.0,831.0,Balance Sheet
Total Current Assets,,,,,,,9695.0,8968.0,8460.0,7919.0,Balance Sheet
Buildings,,,,,,,1249.0,1240.0,1168.0,1157.0,Balance Sheet
Land/Improvements,,,,,,,84.0,73.0,70.0,67.0,Balance Sheet
Machinery/Equipment,,,,,,,8091.0,8147.0,7916.0,7742.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,946.0,947.0,898.0,833.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,10370.0,10407.0,10052.0,9799.0,Balance Sheet
Accumulated Depreciation,,,,,,,-6619.0,-6696.0,-6540.0,-6397.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3751.0,3711.0,3512.0,3402.0,Balance Sheet
"Goodwill, Net",,,,,,,2485.0,2476.0,2183.0,2177.0,Balance Sheet
Intangibles - Gross,,,,,,,2503.0,2486.0,2349.0,2320.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-522.0,-524.0,-522.0,-520.0,Balance Sheet
Intangibles - Net,,,,,,,1981.0,1962.0,1827.0,1800.0,Balance Sheet
Long Term Investments,,,,,,,,201.0,202.0,201.0,Balance Sheet
Other Long Term Assets,,,,,,,453.0,272.0,399.0,271.0,Balance Sheet
Total Assets,,,,,,,20285.0,19487.0,18352.0,17511.0,Balance Sheet
Accounts Payable,,,,,,,5413.0,5262.0,5063.0,4445.0,Balance Sheet
Accrued Expenses,,,,,,,2215.0,1610.0,1558.0,1512.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,10.0,10.0,19.0,8.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,298.0,548.0,248.0,248.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,574.0,855.0,704.0,596.0,Balance Sheet
Total Current Liabilities,,,,,,,8510.0,8285.0,7592.0,6809.0,Balance Sheet
Total Long Term Debt,,,,,,,4929.0,4631.0,4831.0,4722.0,Balance Sheet
Total Debt,,,,,,,5237.0,5189.0,5098.0,4978.0,Balance Sheet
Minority Interest,,,,,,,167.0,170.0,173.0,173.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,520.0,505.0,448.0,405.0,Balance Sheet
Other LT Liabilities,,,,,,,1313.0,1321.0,1272.0,1224.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1833.0,1826.0,1720.0,1629.0,Balance Sheet
Total Liabilities,,,,,,,15439.0,14912.0,14316.0,13333.0,Balance Sheet
Common Stock,,,,,,,114.0,114.0,114.0,114.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3025.0,3028.0,3047.0,3053.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,10170.0,10380.0,9912.0,9960.0,Balance Sheet
Treasury Stock - Common,,,,,,,-6106.0,-6648.0,-6947.0,-7010.0,Balance Sheet
"Other Equity, Total",,,,,,,-2357.0,-2299.0,-2090.0,-1939.0,Balance Sheet
Total Equity,,,,,,,4846.0,4575.0,4036.0,4178.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,20285.0,19487.0,18352.0,17511.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,59.0,57.0,55.0,54.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,55.0,57.0,59.0,60.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,5815.0,4920.0,5097.0,4784.0,Income Statement
"Cost of Revenue, Total",,,,,,,4753.0,4069.0,4200.0,4104.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,555.0,420.0,444.0,421.0,Income Statement
Depreciation/Amortization,,,,,,,10.0,9.0,7.0,8.0,Income Statement
Restructuring Charge,,,,,,,3.0,5.0,5.0,3.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,384.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,363.0,27.0,Income Statement
Unusual Expense (Income),,,,,,,3.0,-39.0,752.0,30.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,,-44.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,5321.0,4459.0,5403.0,4563.0,Income Statement
Total Operating Income,,,,,,,494.0,461.0,-306.0,221.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-41.0,-41.0,-45.0,-40.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,,,,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,20.0,7.0,19.0,19.0,Income Statement
Income Before Tax,,,,,,,473.0,427.0,-332.0,200.0,Income Statement
Income Tax - Total,,,,,,,179.0,106.0,37.0,53.0,Income Statement
Income After Tax,,,,,,,294.0,321.0,-369.0,147.0,Income Statement
Minority Interest,,,,,,,-2.0,-3.0,-3.0,-2.0,Income Statement
Equity In Affiliates,,,,,,,-8.0,-5.0,1.0,-2.0,Income Statement
Net Inc Before Extra Items,,,,,,,284.0,313.0,-371.0,143.0,Income Statement
Total Extraordinary Items,,,,,,,14.0,,,,Income Statement
Total Net Income,,,,,,,298.0,313.0,-371.0,143.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,284.0,313.0,-371.0,143.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,298.0,313.0,-371.0,143.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,60.0,58.0,56.0,55.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,4.71,5.37,-6.63,2.61,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,4.94,5.37,-6.63,2.61,Income Statement
Diluted Weighted Average Shares,,,,,,,62.0,59.0,56.0,55.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,4.58,5.33,-6.63,2.6,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,4.81,5.33,-6.63,2.6,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,1.4,1.75,1.75,1.75,Income Statement
Gross Divid - Common Stock,,,,,,,83.0,103.0,97.0,97.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,41.0,41.0,45.0,40.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,106.0,103.0,107.0,110.0,Income Statement
Total Special Items,,,,,,,3.0,-39.0,1098.0,30.0,Income Statement
Normalzd Income Before Tax,,,,,,,476.0,388.0,766.0,230.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,1.0,-10.0,384.0,8.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,180.0,96.0,421.0,61.0,Income Statement
Normalized Income After Tax,,,,,,,296.0,292.0,345.0,169.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,286.0,284.0,343.0,165.0,Income Statement
