,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,96.44,110.83,141.35,158.21,155.96,122.06,,,,,
low,91.91,92.12,98.1,91.68,101.79,56.53,,,,,
change,0.0227,0.0874,0.3788,0.011399999999999999,-0.2284,-0.39659999999999995,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2010.0,1547.0,1688.0,1932.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,3848.0,3744.0,3619.0,3451.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-76.0,-89.0,-99.0,-78.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,3772.0,3655.0,3520.0,3373.0,Balance Sheet
Other Receivables,,,,,,,4375.0,4322.0,4585.0,4652.0,Balance Sheet
"Total Receivables, Net",,,,,,,8147.0,7977.0,8105.0,8025.0,Balance Sheet
Prepaid Expenses,,,,,,,551.0,621.0,913.0,636.0,Balance Sheet
Total Current Assets,,,,,,,10708.0,10145.0,10706.0,10593.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2520.0,2511.0,2520.0,2311.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1571.0,-1610.0,-1639.0,-1472.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,949.0,901.0,881.0,839.0,Balance Sheet
"Goodwill, Net",,,,,,,53330.0,52988.0,52004.0,51014.0,Balance Sheet
Intangibles - Gross,,,,,,,25114.0,25118.0,24619.0,24225.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-10276.0,-11029.0,-11425.0,-11894.0,Balance Sheet
Intangibles - Net,,,,,,,14838.0,14089.0,13194.0,12331.0,Balance Sheet
Other Long Term Assets,,,,,,,2137.0,2132.0,1876.0,2549.0,Balance Sheet
Total Assets,,,,,,,82931.0,81198.0,79620.0,78317.0,Balance Sheet
Payable/Accrued,,,,,,,2864.0,2690.0,2856.0,2476.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,3911.0,2682.0,3642.0,2422.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1617.0,2330.0,3148.0,2985.0,Balance Sheet
Customer Advances,,,,,,,779.0,847.0,728.0,712.0,Balance Sheet
Other Payables,,,,,,,5295.0,5228.0,5154.0,5076.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,6074.0,6075.0,5882.0,5788.0,Balance Sheet
Total Current Liabilities,,,,,,,14466.0,13777.0,15528.0,13671.0,Balance Sheet
Total Long Term Debt,,,,,,,14825.0,14208.0,11755.0,13509.0,Balance Sheet
Total Debt,,,,,,,20353.0,19220.0,18545.0,18916.0,Balance Sheet
Deferred Income Tax,,,,,,,4193.0,4055.0,3786.0,3691.0,Balance Sheet
Minority Interest,,,,,,,185.0,184.0,184.0,187.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1915.0,1948.0,1861.0,1931.0,Balance Sheet
Total Liabilities,,,,,,,35584.0,34172.0,33114.0,32989.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Additional Paid-In Capital,,,,,,,46466.0,46536.0,46634.0,46726.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2889.0,2721.0,2709.0,2673.0,Balance Sheet
Treasury Stock - Common,,,,,,,-2266.0,-2343.0,-2643.0,-3685.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,81.0,,,,Balance Sheet
Other Comprehensive Income,,,,,,,171.0,106.0,-200.0,-392.0,Balance Sheet
"Other Equity, Total",,,,,,,252.0,106.0,-200.0,-392.0,Balance Sheet
Total Equity,,,,,,,47347.0,47026.0,46506.0,45328.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,82931.0,81198.0,79620.0,78317.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,609.0,611.0,608.0,598.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,16.0,17.0,20.0,31.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,3672.0,3492.0,3719.0,3604.0,Income Statement
"Cost of Revenue, Total",,,,,,,2251.0,2242.0,2234.0,2148.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,966.0,1035.0,1082.0,977.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,58.0,29.0,17.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,,,Income Statement
Unusual Expense (Income),,,,,,,0.0,58.0,29.0,17.0,Income Statement
Total Operating Expense,,,,,,,3217.0,3335.0,3345.0,3142.0,Income Statement
Total Operating Income,,,,,,,455.0,157.0,374.0,462.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-47.0,-43.0,-47.0,-76.0,Income Statement
"Inter Income, Non-Operating",,,,,,,2.0,,,,Income Statement
"Invest Income, Non-Operat",,,,,,,45.0,66.0,31.0,19.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,47.0,66.0,31.0,19.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-39.0,-5.0,-1.0,-60.0,Income Statement
"Other, Net",,,,,,,-39.0,-5.0,-1.0,-60.0,Income Statement
Income Before Tax,,,,,,,416.0,175.0,357.0,345.0,Income Statement
Income Tax - Total,,,,,,,125.0,54.0,77.0,91.0,Income Statement
Income After Tax,,,,,,,291.0,121.0,280.0,254.0,Income Statement
Minority Interest,,,,,,,0.0,-1.0,-3.0,-5.0,Income Statement
Equity In Affiliates,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,291.0,120.0,277.0,249.0,Income Statement
Total Net Income,,,,,,,291.0,120.0,277.0,249.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,291.0,120.0,277.0,249.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,291.0,120.0,277.0,249.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,610.0,614.0,608.0,605.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.48,0.2,0.46,0.41,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.48,0.2,0.46,0.41,Income Statement
Diluted Weighted Average Shares,,,,,,,615.0,614.0,611.0,607.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.47,0.2,0.45,0.41,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.47,0.2,0.45,0.41,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.39,0.0,0.47,0.47,Income Statement
Gross Divid - Common Stock,,,,,,,242.0,288.0,289.0,285.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,47.0,43.0,47.0,76.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,440.0,169.0,156.0,137.0,Income Statement
Total Special Items,,,,,,,227.0,248.0,250.0,181.0,Income Statement
Normalzd Income Before Tax,,,,,,,643.0,423.0,607.0,526.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,68.0,77.0,54.0,48.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,193.0,131.0,131.0,139.0,Income Statement
Normalized Income After Tax,,,,,,,450.0,292.0,476.0,387.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,450.0,291.0,473.0,382.0,Income Statement
Basic Normalized EPS,,,,,,,0.74,0.47,0.78,0.63,Income Statement
Diluted Normalized EPS,,,,,,,0.73,0.47,0.77,0.63,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,424.0,121.0,401.0,655.0,Cash Flow
Depreciation/Depletion,,,,,,,4015.0,1013.0,1988.0,2920.0,Cash Flow
Deferred Taxes,,,,,,,-81.0,-112.0,-386.0,-519.0,Cash Flow
Unusual Items,,,,,,,503.0,58.0,82.0,91.0,Cash Flow
Other Non-Cash Items,,,,,,,413.0,64.0,160.0,221.0,Cash Flow
Non-Cash Items,,,,,,,916.0,122.0,242.0,312.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,440.0,46.0,323.0,664.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,491.0,75.0,241.0,311.0,Cash Flow
Accounts Receivable,,,,,,,-552.0,62.0,114.0,161.0,Cash Flow
Prepaid Expenses,,,,,,,-526.0,-152.0,-250.0,-250.0,Cash Flow
Other Assets,,,,,,,200.0,-235.0,-296.0,-352.0,Cash Flow
Payable/Accrued,,,,,,,391.0,22.0,137.0,-70.0,Cash Flow
Changes in Working Capital,,,,,,,-464.0,-248.0,-325.0,-570.0,Cash Flow
Total Cash from Operations,,,,,,,4810.0,896.0,1920.0,2798.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-320.0,-108.0,-173.0,-216.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,-931.0,-304.0,-579.0,-867.0,Cash Flow
Capital Expenditures,,,,,,,-1251.0,-412.0,-752.0,-1083.0,Cash Flow
Acquisition of Business,,,,,,,-767.0,,,,Cash Flow
Sale of Business,,,,,,,370.0,,0.0,12.0,Cash Flow
Sale/Maturity of Investment,,,,,,,,,645.0,684.0,Cash Flow
Other Investing Cash Flow,,,,,,,-123.0,122.0,-22.0,219.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-520.0,122.0,623.0,915.0,Cash Flow
Total Cash from Investing,,,,,,,-1771.0,-290.0,-129.0,-168.0,Cash Flow
