,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,79.8,85.35,105.32,109.26,157.46,157.0,,,,,
low,75.6,66.71,69.92,46.25,100.11,104.15,,,,,
change,0.0006,-0.0799,0.4621,0.0267,0.4579,-0.23010000000000003,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,512.0,527.0,607.0,53.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,187.0,203.0,226.0,319.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-34.0,-28.0,-22.0,-22.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,153.0,175.0,204.0,298.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,54.0,55.0,54.0,52.0,Balance Sheet
Other Receivables,,,,,,,13.0,4.0,3.0,1.0,Balance Sheet
"Total Receivables, Net",,,,,,,220.0,234.0,261.0,351.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,30.0,27.0,116.0,56.0,Balance Sheet
Total Current Assets,,,,,,,762.0,788.0,984.0,459.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,637.0,555.0,666.0,Balance Sheet
Accumulated Depreciation,,,,,,,,-242.0,-236.0,-248.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,412.0,427.0,349.0,488.0,Balance Sheet
"Goodwill, Net",,,,,,,159.0,159.0,159.0,228.0,Balance Sheet
Intangibles - Gross,,,,,,,,513.0,533.0,912.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,,-202.0,-213.0,-189.0,Balance Sheet
Intangibles - Net,,,,,,,312.0,311.0,320.0,724.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,28.0,28.0,28.0,30.0,Balance Sheet
LT Investments - Other,,,,,,,34.0,34.0,30.0,29.0,Balance Sheet
Long Term Investments,,,,,,,62.0,62.0,58.0,59.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,66.0,68.0,49.0,54.0,Balance Sheet
Other Long Term Assets,,,,,,,90.0,85.0,85.0,87.0,Balance Sheet
Total Assets,,,,,,,1932.0,1972.0,2077.0,2189.0,Balance Sheet
Accounts Payable,,,,,,,81.0,90.0,106.0,130.0,Balance Sheet
Accrued Expenses,,,,,,,104.0,81.0,101.0,125.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,216.0,216.0,217.0,3.0,Balance Sheet
Customer Advances,,,,,,,82.0,90.0,80.0,86.0,Balance Sheet
