,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,51.09,57.4,40.41,40.12,50.51,54.4,,,,,
low,47.53,29.93,31.22,10.91,31.56,34.15,,,,,
change,-0.013999999999999999,-0.3386,0.2378,-0.1751,0.45549999999999996,-0.146,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,433.0,557.0,583.0,516.0,Balance Sheet
Interest-Earning Deposits,,,,,,,2505.0,969.0,1052.0,1293.0,Balance Sheet
Fed. Fund/Resale,,,,,,,72.0,28.0,30.0,58.0,Balance Sheet
Total Invest. Securities,,,,,,,10918.0,10463.0,9890.0,9588.0,Balance Sheet
Loans Held for Sale,,,,,,,751.0,724.0,918.0,696.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,14246.0,12183.0,11889.0,11636.0,Balance Sheet
Total Gross Loans,,,,,,,39312.0,40169.0,41205.0,42571.0,Balance Sheet
Loan Loss Allowances,,,,,,,-428.0,-415.0,-408.0,-421.0,Balance Sheet
Net Loans,,,,,,,38884.0,39754.0,40797.0,42150.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,407.0,387.0,383.0,377.0,Balance Sheet
"Goodwill, Net",,,,,,,452.0,452.0,452.0,452.0,Balance Sheet
Intangibles - Gross,,,,,,,70.0,70.0,70.0,70.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-34.0,-36.0,-39.0,-41.0,Balance Sheet
Intangibles - Net,,,,,,,36.0,33.0,31.0,29.0,Balance Sheet
"Other Assets, Total",,,,,,,2859.0,3052.0,3246.0,3479.0,Balance Sheet
Total Assets,,,,,,,57317.0,56420.0,57383.0,58640.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,16393.0,16611.0,16877.0,16360.0,Balance Sheet
Interest Bearing Deposits,,,,,,,33035.0,32045.0,32158.0,31338.0,Balance Sheet
Total Deposits,,,,,,,49427.0,48656.0,49035.0,47698.0,Balance Sheet
Total ST Borrowings,,,,,,,264.0,501.0,345.0,240.0,Balance Sheet
Total Long Term Debt,,,,,,,1204.0,805.0,1804.0,4434.0,Balance Sheet
Total Debt,,,,,,,1468.0,1306.0,2149.0,4675.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1125.0,1632.0,1614.0,2038.0,Balance Sheet
Total Liabilities,,,,,,,52020.0,51595.0,52798.0,54410.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,537.0,537.0,537.0,537.0,Balance Sheet
