,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,54.79,63.04,74.63,79.63,105.54,105.01,,,,,
low,51.88,44.89,46.83,35.41,74.46,63.77,,,,,
change,-0.0032,-0.10060000000000001,0.5579999999999999,0.0358,0.31980000000000003,-0.1766,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,648.0,710.0,526.0,515.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,530.0,597.0,596.0,608.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-12.0,-15.0,-16.0,-13.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,539.0,604.0,609.0,629.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,19.0,18.0,13.0,14.0,Balance Sheet
Other Receivables,,,,,,,18.0,16.0,14.0,19.0,Balance Sheet
"Total Receivables, Net",,,,,,,576.0,638.0,636.0,662.0,Balance Sheet
Invent. - Finished Goods,,,,,,,73.0,76.0,93.0,84.0,Balance Sheet
Invent. - Work In Progress,,,,,,,92.0,103.0,111.0,114.0,Balance Sheet
Invent. - Raw Materials,,,,,,,266.0,296.0,331.0,328.0,Balance Sheet
Total Inventory,,,,,,,431.0,476.0,535.0,525.0,Balance Sheet
Prepaid Expenses,,,,,,,55.0,65.0,60.0,66.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,14.0,16.0,20.0,18.0,Balance Sheet
Total Current Assets,,,,,,,1722.0,1905.0,1776.0,1786.0,Balance Sheet
Buildings,,,,,,,266.0,270.0,281.0,266.0,Balance Sheet
Land/Improvements,,,,,,,33.0,32.0,31.0,29.0,Balance Sheet
Machinery/Equipment,,,,,,,1202.0,1198.0,1171.0,1138.0,Balance Sheet
Construction in Progress,,,,,,,63.0,65.0,71.0,84.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,161.0,157.0,156.0,148.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1723.0,1722.0,1710.0,1664.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1136.0,-1142.0,-1137.0,-1105.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,587.0,580.0,572.0,559.0,Balance Sheet
"Goodwill, Net",,,,,,,924.0,919.0,964.0,948.0,Balance Sheet
Intangibles - Gross,,,,,,,257.0,254.0,299.0,297.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-155.0,-159.0,-163.0,-168.0,Balance Sheet
Intangibles - Net,,,,,,,102.0,96.0,136.0,129.0,Balance Sheet
Long Term Investments,,,,,,,15.0,15.0,41.0,43.0,Balance Sheet
Other Long Term Assets,,,,,,,152.0,150.0,152.0,155.0,Balance Sheet
Total Assets,,,,,,,3565.0,3726.0,3700.0,3690.0,Balance Sheet
Accounts Payable,,,,,,,373.0,411.0,418.0,391.0,Balance Sheet
Accrued Expenses,,,,,,,241.0,214.0,205.0,204.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,195.0,485.0,549.0,539.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Customer Advances,,,,,,,69.0,83.0,87.0,89.0,Balance Sheet
Income Taxes Payable,,,,,,,34.0,37.0,33.0,35.0,Balance Sheet
Other Current Liabilities,,,,,,,14.0,10.0,10.0,9.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,116.0,130.0,129.0,134.0,Balance Sheet
Total Current Liabilities,,,,,,,928.0,1242.0,1303.0,1269.0,Balance Sheet
Total Long Term Debt,,,,,,,10.0,10.0,9.0,8.0,Balance Sheet
Total Debt,,,,,,,208.0,497.0,560.0,550.0,Balance Sheet
Deferred Income Tax,,,,,,,29.0,29.0,21.0,21.0,Balance Sheet
Minority Interest,,,,,,,5.0,5.0,8.0,9.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,229.0,223.0,217.0,194.0,Balance Sheet
Other LT Liabilities,,,,,,,138.0,132.0,134.0,132.0,Balance Sheet
"Other Liabilities, Total",,,,,,,368.0,355.0,350.0,326.0,Balance Sheet
Total Liabilities,,,,,,,1340.0,1641.0,1692.0,1633.0,Balance Sheet
Common Stock,,,,,,,86.0,84.0,83.0,83.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2462.0,2335.0,2330.0,2412.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-281.0,-292.0,-363.0,-408.0,Balance Sheet
