,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,163.45,217.34,277.85,369.2,461.44,457.7,,,,,
low,147.78,147.38,164.5,154.33,314.62,343.86,,,,,
change,0.0516,0.06820000000000001,0.6258,0.3098,0.2521,0.0315,,,,,
Date,,,,,,,2021-11-30 00:00:00,2022-02-28 00:00:00,2022-05-31 00:00:00,2022-08-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,113.0,84.0,90.0,75.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,975.0,1005.0,1006.0,1083.0,Balance Sheet
Other Receivables,,,,,,,89.0,66.0,22.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,1065.0,1071.0,1028.0,1083.0,Balance Sheet
Invent. - Finished Goods,,,,,,,413.0,430.0,419.0,414.0,Balance Sheet
Invent. - Work In Progress,,,,,,,35.0,34.0,34.0,34.0,Balance Sheet
Invent. - Raw Materials,,,,,,,16.0,23.0,19.0,26.0,Balance Sheet
Total Inventory,,,,,,,465.0,487.0,472.0,474.0,Balance Sheet
Prepaid Expenses,,,,,,,55.0,81.0,41.0,77.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,957.0,965.0,1000.0,1040.0,Balance Sheet
Total Current Assets,,,,,,,2655.0,2687.0,2632.0,2748.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1455.0,1480.0,1494.0,1504.0,Balance Sheet
"Goodwill, Net",,,,,,,2931.0,3033.0,3043.0,3037.0,Balance Sheet
Intangibles - Gross,,,,,,,1105.0,1140.0,1178.0,1180.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-647.0,-664.0,-674.0,-686.0,Balance Sheet
Intangibles - Net,,,,,,,458.0,476.0,504.0,494.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,17.0,4.0,4.0,,Balance Sheet
LT Investments - Other,,,,,,,272.0,256.0,239.0,239.0,Balance Sheet
Long Term Investments,,,,,,,289.0,260.0,243.0,239.0,Balance Sheet
Deferred Charges,,,,,,,229.0,233.0,232.0,239.0,Balance Sheet
Total Assets,,,,,,,8017.0,8169.0,8147.0,8261.0,Balance Sheet
Accounts Payable,,,,,,,240.0,235.0,252.0,292.0,Balance Sheet
Accrued Expenses,,,,,,,821.0,879.0,870.0,764.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1117.0,1509.0,312.0,507.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,,,,36.0,Balance Sheet
Total Current Liabilities,,,,,,,2178.0,2623.0,1433.0,1600.0,Balance Sheet
Total Long Term Debt,,,,,,,1343.0,1344.0,2484.0,2485.0,Balance Sheet
Total Debt,,,,,,,2460.0,2853.0,2796.0,2992.0,Balance Sheet
Deferred Income Tax,,,,,,,406.0,431.0,474.0,488.0,Balance Sheet
"Other Liabilities, Total",,,,,,,527.0,477.0,448.0,460.0,Balance Sheet
Total Liabilities,,,,,,,4454.0,4875.0,4839.0,5031.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1686.0,1730.0,1772.0,1879.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,8305.0,8522.0,8719.0,8953.0,Balance Sheet
Treasury Stock - Common,,,,,,,-6401.0,-6970.0,-7291.0,-7691.0,Balance Sheet
