,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,12.78,19.95,16.18,29.46,69.58,63.87,,,,,
low,8.15,9.45,5.38,4.0,26.42,20.46,,,,,
change,0.2737,-0.19090000000000001,0.6206,0.8154000000000001,0.8136,-0.4988,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,390.0,379.0,227.0,155.0,Balance Sheet
"Total Receivables, Net",,,,,,,430.0,412.0,412.0,422.0,Balance Sheet
Total Inventory,,,,,,,61.0,63.0,64.0,69.0,Balance Sheet
Prepaid Expenses,,,,,,,26.0,32.0,37.0,36.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,39.0,51.0,48.0,57.0,Balance Sheet
Total Current Assets,,,,,,,946.0,937.0,788.0,738.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,902.0,1074.0,1110.0,1222.0,Balance Sheet
Accumulated Depreciation,,,,,,,-272.0,-295.0,-321.0,-349.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,954.0,1056.0,1067.0,1151.0,Balance Sheet
"Goodwill, Net",,,,,,,3912.0,,,,Balance Sheet
Intangibles - Net,,,,,,,44.0,3968.0,4036.0,4187.0,Balance Sheet
Long Term Investments,,,,,,,89.0,95.0,160.0,189.0,Balance Sheet
Other Long Term Assets,,,,,,,59.0,120.0,131.0,169.0,Balance Sheet
Total Assets,,,,,,,6118.0,6290.0,6292.0,6537.0,Balance Sheet
Accounts Payable,,,,,,,125.0,123.0,126.0,138.0,Balance Sheet
Accrued Expenses,,,,,,,215.0,230.0,231.0,226.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,60.0,68.0,68.0,117.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,137.0,122.0,96.0,144.0,Balance Sheet
Total Current Liabilities,,,,,,,537.0,542.0,522.0,624.0,Balance Sheet
Long Term Debt,,,,,,,2878.0,2540.0,2538.0,2539.0,Balance Sheet
Capital Lease Obligations,,,,,,,,485.0,482.0,564.0,Balance Sheet
Total Long Term Debt,,,,,,,2878.0,3025.0,3019.0,3103.0,Balance Sheet
Total Debt,,,,,,,2939.0,3093.0,3088.0,3220.0,Balance Sheet
Minority Interest,,,,,,,1211.0,1193.0,1227.0,1271.0,Balance Sheet
"Other Liabilities, Total",,,,,,,403.0,368.0,368.0,365.0,Balance Sheet
Total Liabilities,,,,,,,5029.0,5129.0,5137.0,5364.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,,,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1622.0,1625.0,1619.0,1623.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-503.0,-491.0,-509.0,-534.0,Balance Sheet
"Other Equity, Total",,,,,,,-32.0,25.0,44.0,83.0,Balance Sheet
Total Equity,,,,,,,1089.0,1161.0,1155.0,1173.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,6118.0,6290.0,6292.0,6537.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,89.0,90.0,90.0,90.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,610.0,596.0,615.0,621.0,Income Statement
"Cost of Revenue, Total",,,,,,,441.0,451.0,461.0,468.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,49.0,50.0,46.0,40.0,Income Statement
Depreciation/Amortization,,,,,,,23.0,27.0,28.0,30.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,-3.0,-3.0,-3.0,-2.0,Income Statement
Litigation,,,,,,,0.0,-33.0,0.0,0.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,-3.0,6.0,8.0,12.0,Income Statement
Unusual Expense (Income),,,,,,,-3.0,-27.0,9.0,14.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,0.0,0.0,1.0,2.0,Income Statement
"Other, Net",,,,,,,-12.0,-2.0,-3.0,-2.0,Income Statement
"Other Operat Expse, Total",,,,,,,-12.0,-2.0,-3.0,-2.0,Income Statement
Total Operating Expense,,,,,,,495.0,496.0,539.0,547.0,Income Statement
Total Operating Income,,,,,,,115.0,100.0,77.0,74.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-60.0,-56.0,-57.0,-61.0,Income Statement
Income Before Tax,,,,,,,55.0,44.0,20.0,13.0,Income Statement
Income Tax - Total,,,,,,,12.0,1.0,4.0,8.0,Income Statement
Income After Tax,,,,,,,43.0,43.0,15.0,6.0,Income Statement
Minority Interest,,,,,,,-43.0,-31.0,-34.0,-31.0,Income Statement
Net Inc Before Extra Items,,,,,,,0.0,12.0,-18.0,-25.0,Income Statement
Total Net Income,,,,,,,0.0,12.0,-18.0,-25.0,Income Statement
Total Adjust to Net Income,,,,,,,0.0,0.0,0.0,0.0,Income Statement
