,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,50.36,54.83,53.81,62.71,114.34,131.55,,,,,
low,46.33,38.49,39.93,19.99,56.25,88.58,,,,,
change,0.011399999999999999,-0.15960000000000002,0.2571,0.17420000000000002,0.7984,0.15230000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,101.0,170.0,155.0,92.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,741.0,841.0,780.0,838.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-6.0,-6.0,-6.0,Balance Sheet
"Total Receivables, Net",,,,,,,734.0,835.0,774.0,831.0,Balance Sheet
Invent. - Finished Goods,,,,,,,2726.0,2696.0,2649.0,2750.0,Balance Sheet
Invent. - Raw Materials,,,,,,,126.0,131.0,133.0,139.0,Balance Sheet
Inventories - Other,,,,,,,277.0,293.0,273.0,258.0,Balance Sheet
Total Inventory,,,,,,,3129.0,3120.0,3055.0,3147.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,112.0,140.0,148.0,140.0,Balance Sheet
Total Current Assets,,,,,,,4075.0,4266.0,4132.0,4210.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,4894.0,4897.0,4838.0,4802.0,Balance Sheet
"Goodwill, Net",,,,,,,2124.0,2157.0,2140.0,2113.0,Balance Sheet
Intangibles - Net,,,,,,,642.0,661.0,678.0,681.0,Balance Sheet
Long Term Investments,,,,,,,1688.0,1645.0,1673.0,1734.0,Balance Sheet
Other Long Term Assets,,,,,,,42.0,41.0,44.0,48.0,Balance Sheet
Total Assets,,,,,,,13465.0,13666.0,13504.0,13588.0,Balance Sheet
Accounts Payable,,,,,,,767.0,889.0,841.0,828.0,Balance Sheet
Accrued Expenses,,,,,,,870.0,897.0,853.0,813.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,2555.0,2548.0,2442.0,2596.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,82.0,79.0,79.0,76.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,4275.0,4413.0,4215.0,4313.0,Balance Sheet
Total Long Term Debt,,,,,,,1392.0,1384.0,1408.0,1562.0,Balance Sheet
Total Debt,,,,,,,4029.0,4012.0,3928.0,4234.0,Balance Sheet
Deferred Income Tax,,,,,,,1060.0,1057.0,1084.0,1115.0,Balance Sheet
Minority Interest,,,,,,,25.0,26.0,25.0,25.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2643.0,2648.0,2579.0,2510.0,Balance Sheet
Total Liabilities,,,,,,,9395.0,9527.0,9309.0,9525.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
