,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,51.52,64.55,63.18,24.13,20.85,22.1,,,,,
low,48.75,45.42,20.38,9.41,13.55,11.15,,,,,
change,0.0344,-0.0617,-0.5344,-0.1518,-0.1775,-0.1618,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,178.0,134.0,804.0,149.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,391.0,443.0,438.0,434.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-10.0,-10.0,-12.0,-14.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,381.0,433.0,426.0,420.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,2506.0,2735.0,2660.0,2534.0,Balance Sheet
"Total Receivables, Net",,,,,,,2887.0,3168.0,3086.0,2954.0,Balance Sheet
Restricted Cash - Current,,,,,,,26.0,26.0,28.0,29.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,213.0,2059.0,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,88.0,118.0,78.0,72.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,327.0,2203.0,106.0,101.0,Balance Sheet
Total Current Assets,,,,,,,3392.0,5505.0,3997.0,3203.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,345.0,348.0,347.0,337.0,Balance Sheet
Accumulated Depreciation,,,,,,,-202.0,-206.0,-208.0,-205.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,238.0,235.0,229.0,217.0,Balance Sheet
"Goodwill, Net",,,,,,,1598.0,1595.0,1467.0,1452.0,Balance Sheet
Intangibles - Gross,,,,,,,1154.0,1164.0,1173.0,1172.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-752.0,-774.0,-790.0,-800.0,Balance Sheet
Intangibles - Net,,,,,,,402.0,390.0,384.0,372.0,Balance Sheet
Other Long Term Assets,,,,,,,54.0,67.0,50.0,57.0,Balance Sheet
Total Assets,,,,,,,7451.0,7792.0,6126.0,5301.0,Balance Sheet
Accounts Payable,,,,,,,785.0,834.0,736.0,646.0,Balance Sheet
Accrued Expenses,,,,,,,146.0,123.0,132.0,124.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,16.0,1034.0,761.0,284.0,Balance Sheet
Income Taxes Payable,,,,,,,8.0,3.0,138.0,59.0,Balance Sheet
Discontinued Operations,,,,,,,362.0,705.0,0.0,0.0,Balance Sheet
Other Current Liabilities,,,,,,,1692.0,1867.0,1781.0,1708.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,2062.0,2575.0,1919.0,1767.0,Balance Sheet
Total Current Liabilities,,,,,,,3009.0,4566.0,3548.0,2820.0,Balance Sheet
Total Long Term Debt,,,,,,,1850.0,940.0,191.0,195.0,Balance Sheet
Total Debt,,,,,,,1866.0,1974.0,952.0,478.0,Balance Sheet
Deferred Income Tax,,,,,,,56.0,61.0,53.0,51.0,Balance Sheet
Other LT Liabilities,,,,,,,118.0,109.0,93.0,89.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,314.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,432.0,109.0,93.0,89.0,Balance Sheet
Total Liabilities,,,,,,,5347.0,5675.0,3885.0,3154.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,591.0,602.0,613.0,613.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,911.0,915.0,847.0,801.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,626.0,615.0,814.0,797.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-19.0,-18.0,-33.0,-64.0,Balance Sheet
Other Comprehensive Income,,,,,,,-6.0,3.0,0.0,0.0,Balance Sheet
"Other Equity, Total",,,,,,,-25.0,-15.0,-33.0,-64.0,Balance Sheet
Total Equity,,,,,,,2104.0,2118.0,2241.0,2147.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7451.0,7792.0,6126.0,5301.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,121.0,122.0,116.0,113.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,549.0,369.0,384.0,393.0,Income Statement
"Cost of Revenue, Total",,,,,,,323.0,211.0,212.0,210.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,135.0,119.0,124.0,109.0,Income Statement
Depreciation/Amortization,,,,,,,46.0,26.0,26.0,24.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,4.0,0.0,8.0,9.0,Income Statement
Unusual Expense (Income),,,,,,,4.0,0.0,8.0,9.0,Income Statement
Total Operating Expense,,,,,,,508.0,356.0,370.0,352.0,Income Statement
Total Operating Income,,,,,,,41.0,14.0,15.0,41.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-32.0,-26.0,-26.0,-32.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-6.0,-4.0,-7.0,-4.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,5.0,3.0,3.0,3.0,Income Statement
"Other, Net",,,,,,,5.0,3.0,3.0,3.0,Income Statement
Income Before Tax,,,,,,,9.0,-13.0,-15.0,7.0,Income Statement
Income Tax - Total,,,,,,,4.0,-5.0,-10.0,7.0,Income Statement
Income After Tax,,,,,,,5.0,-8.0,-5.0,1.0,Income Statement
