,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,22.86,24.89,18.63,18.94,22.03,22.06,,,,,
low,20.35,15.09,15.06,8.88,14.49,15.77,,,,,
change,-0.037000000000000005,-0.24,0.1288,-0.1631,0.2575,0.0195,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,222.0,307.0,315.0,321.0,Balance Sheet
Interest-Earning Deposits,,,,,,,2540.0,2358.0,687.0,1232.0,Balance Sheet
Trading Account Assets,,,,,,,81.0,79.0,75.0,72.0,Balance Sheet
Other Short Trm Invest.,,,,,,,202.0,11.0,11.0,41.0,Balance Sheet
Securities Held,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Securities for Sale,,,,,,,3870.0,3638.0,3417.0,3136.0,Balance Sheet
Total Invest. Securities,,,,,,,3873.0,3641.0,3419.0,3139.0,Balance Sheet
Loans Held for Sale,,,,,,,353.0,310.0,229.0,148.0,Balance Sheet
Other Earning Assets,,,,,,,328.0,328.0,329.0,330.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,7377.0,6727.0,4750.0,4963.0,Balance Sheet
Total Gross Loans,,,,,,,22553.0,22976.0,24433.0,25508.0,Balance Sheet
Loan Loss Allowances,,,,,,,-248.0,-249.0,-261.0,-283.0,Balance Sheet
Net Loans,,,,,,,22305.0,22727.0,24172.0,25225.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,253.0,255.0,252.0,247.0,Balance Sheet
"Goodwill, Net",,,,,,,0.0,,,,Balance Sheet
Intangibles - Net,,,,,,,132.0,174.0,186.0,202.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,,39.0,70.0,128.0,Balance Sheet
Interest Receivable,,,,,,,71.0,,,,Balance Sheet
Other Assets,,,,,,,281.0,408.0,389.0,386.0,Balance Sheet
"Other Assets, Total",,,,,,,351.0,408.0,389.0,386.0,Balance Sheet
Total Assets,,,,,,,30641.0,30637.0,30136.0,31472.0,Balance Sheet
Accrued Expenses,,,,,,,95.0,102.0,101.0,96.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,11024.0,11058.0,11129.0,11246.0,Balance Sheet
Interest Bearing Deposits,,,,,,,15571.0,15641.0,15003.0,15571.0,Balance Sheet
Total Deposits,,,,,,,26595.0,26700.0,26132.0,26817.0,Balance Sheet
Total ST Borrowings,,,,,,,492.0,500.0,528.0,384.0,Balance Sheet
Total Long Term Debt,,,,,,,387.0,400.0,415.0,1170.0,Balance Sheet
Total Debt,,,,,,,880.0,900.0,943.0,1553.0,Balance Sheet
Deferred Income Tax,,,,,,,4.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,318.0,329.0,440.0,588.0,Balance Sheet
Total Liabilities,,,,,,,27892.0,28030.0,27617.0,29054.0,Balance Sheet
Common Stock,,,,,,,3445.0,3443.0,3446.0,3448.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-697.0,-652.0,-619.0,-581.0,Balance Sheet
"Other Equity, Total",,,,,,,2.0,-184.0,-308.0,-450.0,Balance Sheet
Total Equity,,,,,,,2749.0,2608.0,2518.0,2418.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,30641.0,30637.0,30136.0,31472.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,217.0,217.0,217.0,217.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,221501.0,214404.0,234674.0,278830.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,19353.0,21536.0,21628.0,24698.0,Income Statement
"Interest Income, Bank",,,,,,,240854.0,235940.0,256302.0,303528.0,Income Statement
Interest on Deposit,,,,,,,4357.0,3916.0,4015.0,9090.0,Income Statement
Inter on Other Borrowings,,,,,,,3070.0,3198.0,4051.0,6289.0,Income Statement
Fed Funds Sold/Secs Sold under Repurch Agrmnt,,,,,,,48.0,63.0,66.0,545.0,Income Statement
Total Interest Expense,,,,,,,7475.0,7177.0,8132.0,15924.0,Income Statement
Net Interest Income,,,,,,,233379.0,228763.0,248170.0,287604.0,Income Statement
Loan Loss Provision,,,,,,,-736.0,4804.0,18692.0,27572.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,234115.0,223959.0,229478.0,260032.0,Income Statement
Fees & Commish from Operat,,,,,,,11188.0,11583.0,12011.0,12632.0,Income Statement
Commish & Fees/Secur Act,,,,,,,43216.0,60797.0,30571.0,17368.0,Income Statement
Credit Card Fees,,,,,,,9355.0,8708.0,10530.0,9115.0,Income Statement
