,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,20.0,25.95,36.04,49.86,90.08,86.06,,,,,
low,18.0,16.19,16.91,20.2,44.43,53.15,,,,,
change,0.061,-0.111,1.0441,0.3131,0.7182,-0.0322,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1393.0,829.0,1077.0,1045.0,Balance Sheet
"Total Receivables, Net",,,,,,,281.0,304.0,196.0,190.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,,157.0,162.0,Balance Sheet
Accumulated Depreciation,,,,,,,,,-2.0,-2.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,168.0,161.0,155.0,160.0,Balance Sheet
"Goodwill, Net",,,,,,,788.0,1000.0,998.0,997.0,Balance Sheet
Intangibles - Gross,,,,,,,971.0,1069.0,1066.0,860.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-116.0,-145.0,-180.0,-190.0,Balance Sheet
Intangibles - Net,,,,,,,1423.0,1491.0,1454.0,1238.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,2998.0,3138.0,3120.0,3290.0,Balance Sheet
LT Investments - Other,,,,,,,13503.0,13386.0,13359.0,13396.0,Balance Sheet
Long Term Investments,,,,,,,16501.0,16524.0,16479.0,16687.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,678.0,496.0,559.0,569.0,Balance Sheet
"Other Assets, Total",,,,,,,374.0,326.0,308.0,320.0,Balance Sheet
Total Assets,,,,,,,21605.0,21131.0,21226.0,21206.0,Balance Sheet
Accounts Payable,,,,,,,2190.0,2287.0,2281.0,2402.0,Balance Sheet
Payable/Accrued,,,,,,,382.0,357.0,356.0,427.0,Balance Sheet
Accrued Expenses,,,,,,,515.0,482.0,594.0,789.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1317.0,756.0,801.0,542.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Long Term Debt,,,,,,,12289.0,12485.0,12433.0,12482.0,Balance Sheet
Capital Lease Obligations,,,,,,,1.0,1.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,12290.0,12486.0,12433.0,12482.0,Balance Sheet
Total Debt,,,,,,,12290.0,12486.0,12433.0,12482.0,Balance Sheet
Minority Interest,,,,,,,3085.0,3071.0,3122.0,3053.0,Balance Sheet
Total Liabilities,,,,,,,19780.0,19438.0,19587.0,19695.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1914.0,1851.0,1880.0,1912.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-89.0,-155.0,-227.0,-374.0,Balance Sheet
"Other Equity, Total",,,,,,,-2.0,-6.0,-17.0,-29.0,Balance Sheet
Total Equity,,,,,,,1825.0,1693.0,1639.0,1512.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,21605.0,21131.0,21226.0,21206.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,168.0,171.0,172.0,172.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 3,,,,,,,119.0,118.0,118.0,118.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,287.0,290.0,290.0,291.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 3,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,,,,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1310.0,715.0,601.0,801.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,128.0,87.0,87.0,287.0,Income Statement
Labor & Related Expense,,,,,,,823.0,439.0,357.0,472.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,951.0,526.0,444.0,758.0,Income Statement
Depreciation,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Amortiz of Intangibles,,,,,,,31.0,33.0,36.0,33.0,Income Statement
Depreciation/Amortization,,,,,,,31.0,33.0,36.0,33.0,Income Statement
Unusual Expense (Income),,,,,,,34.0,48.0,59.0,97.0,Income Statement
"Other Operat Expse, Total",,,,,,,31.0,5.0,13.0,10.0,Income Statement
Total Operating Expense,,,,,,,1047.0,612.0,553.0,898.0,Income Statement
Total Operating Income,,,,,,,263.0,103.0,49.0,-97.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-78.0,-90.0,-96.0,-131.0,Income Statement
"Inter Income, Non-Operating",,,,,,,104.0,120.0,117.0,158.0,Income Statement
"Invest Income, Non-Operat",,,,,,,36.0,26.0,-8.0,6.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,140.0,146.0,109.0,165.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-16.0,2.0,6.0,3.0,Income Statement
"Other, Net",,,,,,,-16.0,2.0,6.0,3.0,Income Statement
Income Before Tax,,,,,,,309.0,161.0,67.0,-60.0,Income Statement
Income Tax - Total,,,,,,,43.0,20.0,13.0,-12.0,Income Statement
Income After Tax,,,,,,,266.0,141.0,54.0,-49.0,Income Statement
Minority Interest,,,,,,,-142.0,-95.0,-14.0,13.0,Income Statement
Net Inc Before Extra Items,,,,,,,124.0,46.0,40.0,-36.0,Income Statement
Total Net Income,,,,,,,124.0,46.0,40.0,-36.0,Income Statement
Preferred Dividends,,,,,,,-4.0,0.0,0.0,0.0,Income Statement
Misc Earnings Adjustment,,,,,,,-3.0,-4.0,-3.0,-4.0,Income Statement
Total Adjust to Net Income,,,,,,,-7.0,-4.0,-3.0,-4.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,117.0,42.0,36.0,-39.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,117.0,42.0,36.0,-39.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,172.0,174.0,175.0,176.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.68,0.24,0.21,-0.22,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.68,0.24,0.21,-0.22,Income Statement
Diluted Weighted Average Shares,,,,,,,189.0,174.0,175.0,176.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.62,0.24,0.21,-0.22,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.62,0.24,0.21,-0.22,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.47,0.47,0.61,0.61,Income Statement
Gross Divid - Common Stock,,,,,,,84.0,111.0,112.0,112.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,78.0,90.0,96.0,131.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,11.0,5.0,5.0,5.0,Income Statement
Total Special Items,,,,,,,-19.0,57.0,61.0,280.0,Income Statement
Normalzd Income Before Tax,,,,,,,290.0,218.0,128.0,220.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-3.0,7.0,12.0,98.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,40.0,28.0,26.0,86.0,Income Statement
Normalized Income After Tax,,,,,,,250.0,191.0,102.0,133.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,101.0,92.0,85.0,143.0,Income Statement
Basic Normalized EPS,,,,,,,0.59,0.53,0.48,0.81,Income Statement
Diluted Normalized EPS,,,,,,,0.53,0.53,0.48,0.81,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,918.0,141.0,195.0,146.0,Cash Flow
