,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,165.77,256.22,294.57,503.83,706.95,656.31,,,,,
low,151.74,157.53,176.11,168.65,455.23,317.06,,,,,
change,0.0073,0.1804,0.43090000000000006,0.9113,0.3091,-0.3726,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,144.0,205.0,114.0,99.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,374.0,,421.0,397.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,,-8.0,-9.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,406.0,444.0,453.0,430.0,Balance Sheet
Other Receivables,,,,,,,19.0,22.0,20.0,23.0,Balance Sheet
"Total Receivables, Net",,,,,,,426.0,466.0,473.0,453.0,Balance Sheet
Invent. - Finished Goods,,,,,,,182.0,201.0,217.0,238.0,Balance Sheet
Invent. - Work In Progress,,,,,,,26.0,27.0,31.0,31.0,Balance Sheet
Invent. - Raw Materials,,,,,,,60.0,74.0,85.0,86.0,Balance Sheet
Total Inventory,,,,,,,269.0,302.0,333.0,355.0,Balance Sheet
Prepaid Expenses,,,,,,,42.0,41.0,36.0,40.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,75.0,77.0,86.0,112.0,Balance Sheet
Total Current Assets,,,,,,,956.0,1090.0,1043.0,1059.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,693.0,701.0,710.0,723.0,Balance Sheet
"Goodwill, Net",,,,,,,359.0,361.0,356.0,355.0,Balance Sheet
Intangibles - Net,,,,,,,99.0,105.0,101.0,100.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,5.0,,30.0,30.0,Balance Sheet
LT Investments - Other,,,,,,,13.0,12.0,23.0,22.0,Balance Sheet
Long Term Investments,,,,,,,19.0,12.0,53.0,52.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,124.0,133.0,139.0,142.0,Balance Sheet
Deferred Charges,,,,,,,13.0,13.0,13.0,13.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,25.0,23.0,41.0,52.0,Balance Sheet
Other Long Term Assets,,,,,,,150.0,154.0,153.0,145.0,Balance Sheet
Total Assets,,,,,,,2437.0,2593.0,2607.0,2640.0,Balance Sheet
Accounts Payable,,,,,,,116.0,121.0,127.0,110.0,Balance Sheet
Accrued Expenses,,,,,,,416.0,325.0,365.0,371.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,74.0,400.0,611.0,633.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,75.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,40.0,41.0,41.0,41.0,Balance Sheet
Income Taxes Payable,,,,,,,43.0,84.0,22.0,35.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,83.0,125.0,63.0,76.0,Balance Sheet
Total Current Liabilities,,,,,,,764.0,971.0,1167.0,1190.0,Balance Sheet
Total Long Term Debt,,,,,,,775.0,773.0,768.0,761.0,Balance Sheet
Total Debt,,,,,,,924.0,1173.0,1379.0,1394.0,Balance Sheet
Deferred Income Tax,,,,,,,9.0,7.0,11.0,14.0,Balance Sheet
Minority Interest,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,199.0,201.0,205.0,199.0,Balance Sheet
Total Liabilities,,,,,,,1747.0,1953.0,2150.0,2164.0,Balance Sheet
Common Stock,,,,,,,16.0,16.0,16.0,16.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1377.0,1400.0,1420.0,1438.0,Balance Sheet
