,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,131.99,136.93,97.98,100.99,125.07,115.54,,,,,
low,122.1,61.57,63.1,49.57,85.97,64.0,,,,,
change,-0.0336,-0.4904,0.521,-0.0809,0.06559999999999999,-0.095,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,848.0,777.0,886.0,528.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,5570.0,5561.0,5460.0,4828.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-122.0,-121.0,-116.0,-108.0,Balance Sheet
"Total Receivables, Net",,,,,,,5448.0,5440.0,5344.0,4720.0,Balance Sheet
Prepaid Expenses,,,,,,,127.0,152.0,172.0,174.0,Balance Sheet
Total Current Assets,,,,,,,6423.0,6370.0,6402.0,5422.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,595.0,591.0,568.0,537.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,595.0,591.0,568.0,537.0,Balance Sheet
Accumulated Depreciation,,,,,,,-478.0,-478.0,-458.0,-433.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,490.0,465.0,424.0,411.0,Balance Sheet
"Goodwill, Net",,,,,,,1722.0,1710.0,1670.0,1640.0,Balance Sheet
Intangibles - Gross,,,,,,,1025.0,1021.0,1010.0,1003.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-441.0,-448.0,-449.0,-449.0,Balance Sheet
Intangibles - Net,,,,,,,584.0,573.0,561.0,554.0,Balance Sheet
Other Long Term Assets,,,,,,,610.0,604.0,562.0,530.0,Balance Sheet
Total Assets,,,,,,,9829.0,9721.0,9619.0,8557.0,Balance Sheet
Accounts Payable,,,,,,,3039.0,3153.0,3023.0,2584.0,Balance Sheet
Accrued Expenses,,,,,,,2189.0,2031.0,1897.0,1852.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,553.0,513.0,481.0,13.0,Balance Sheet
Total Current Liabilities,,,,,,,5781.0,5697.0,5401.0,4450.0,Balance Sheet
Total Long Term Debt,,,,,,,566.0,551.0,942.0,883.0,Balance Sheet
Total Debt,,,,,,,1118.0,1064.0,1423.0,896.0,Balance Sheet
Minority Interest,,,,,,,10.0,11.0,10.0,11.0,Balance Sheet
"Other Liabilities, Total",,,,,,,951.0,917.0,830.0,807.0,Balance Sheet
Total Liabilities,,,,,,,7307.0,7176.0,7183.0,6151.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3445.0,3455.0,3466.0,3472.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,3635.0,3726.0,3777.0,3889.0,Balance Sheet
Treasury Stock - Common,,,,,,,-4169.0,-4238.0,-4338.0,-4423.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-314.0,-348.0,-469.0,-617.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-57.0,-56.0,-56.0,-56.0,Balance Sheet
Other Comprehensive Income,,,,,,,-18.0,5.0,53.0,140.0,Balance Sheet
"Other Equity, Total",,,,,,,-389.0,-400.0,-472.0,-533.0,Balance Sheet
Total Equity,,,,,,,2522.0,2546.0,2435.0,2406.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,9829.0,9721.0,9619.0,8557.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,54.0,53.0,52.0,51.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,64.0,65.0,66.0,67.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,5382.0,5143.0,5074.0,4801.0,Income Statement
"Cost of Revenue, Total",,,,,,,4456.0,4246.0,4153.0,3922.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,714.0,748.0,730.0,709.0,Income Statement
Labor & Related Expense,,,,,,,10.0,11.0,11.0,8.0,Income Statement
