,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,106.1,127.43,126.16,154.33,224.56,198.87,,,,,
low,100.13,84.59,86.61,82.51,145.82,93.53,,,,,
change,0.047,-0.11599999999999999,0.3505,0.2374,0.2915,-0.3859,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1523.0,1998.0,2116.0,2366.0,Balance Sheet
"Total Receivables, Net",,,,,,,1058.0,920.0,773.0,741.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,937.0,901.0,905.0,1036.0,Balance Sheet
"Goodwill, Net",,,,,,,2693.0,2644.0,2652.0,2652.0,Balance Sheet
Intangibles - Net,,,,,,,913.0,886.0,859.0,832.0,Balance Sheet
Long Term Investments,,,,,,,4938.0,4538.0,3871.0,3765.0,Balance Sheet
"Other Assets, Total",,,,,,,445.0,463.0,592.0,601.0,Balance Sheet
Total Assets,,,,,,,12509.0,12348.0,11769.0,11993.0,Balance Sheet
Payable/Accrued,,,,,,,431.0,417.0,361.0,383.0,Balance Sheet
Accrued Expenses,,,,,,,506.0,505.0,699.0,1021.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,78.0,215.0,34.0,38.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Minority Interest,,,,,,,1231.0,1063.0,773.0,788.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1240.0,1094.0,936.0,856.0,Balance Sheet
Total Liabilities,,,,,,,3486.0,3294.0,2805.0,3086.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,46.0,46.0,45.0,45.0,Balance Sheet
Additional Paid-In Capital,,,,,,,920.0,668.0,655.0,499.0,Balance Sheet
