,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,27.3,31.8,33.45,33.0,38.72,37.65,,,,,
low,24.8,22.7,25.6,18.05,27.86,21.41,,,,,
change,0.0409,0.016399999999999998,0.16940000000000002,0.0022,0.1595,-0.2853,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,141.0,59.0,49.0,80.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,127.0,152.0,156.0,144.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-1.0,-1.0,-2.0,Balance Sheet
"Total Receivables, Net",,,,,,,126.0,151.0,155.0,143.0,Balance Sheet
Invent. - Finished Goods,,,,,,,75.0,73.0,77.0,76.0,Balance Sheet
Invent. - Work In Progress,,,,,,,29.0,33.0,36.0,41.0,Balance Sheet
Invent. - Raw Materials,,,,,,,49.0,52.0,51.0,56.0,Balance Sheet
Total Inventory,,,,,,,152.0,158.0,164.0,174.0,Balance Sheet
Prepaid Expenses,,,,,,,13.0,16.0,17.0,20.0,Balance Sheet
Total Current Assets,,,,,,,432.0,384.0,385.0,417.0,Balance Sheet
Buildings,,,,,,,93.0,94.0,92.0,90.0,Balance Sheet
Land/Improvements,,,,,,,20.0,19.0,19.0,19.0,Balance Sheet
Machinery/Equipment,,,,,,,423.0,443.0,443.0,443.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,51.0,53.0,51.0,49.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,586.0,610.0,604.0,601.0,Balance Sheet
Accumulated Depreciation,,,,,,,-270.0,-277.0,-278.0,-280.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,316.0,333.0,326.0,321.0,Balance Sheet
"Goodwill, Net",,,,,,,315.0,345.0,339.0,332.0,Balance Sheet
Intangibles - Gross,,,,,,,412.0,424.0,422.0,418.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-215.0,-220.0,-225.0,-229.0,Balance Sheet
Intangibles - Net,,,,,,,197.0,204.0,197.0,190.0,Balance Sheet
Other Long Term Assets,,,,,,,34.0,35.0,46.0,29.0,Balance Sheet
Total Assets,,,,,,,1304.0,1309.0,1303.0,1302.0,Balance Sheet
Accounts Payable,,,,,,,88.0,95.0,97.0,93.0,Balance Sheet
Accrued Expenses,,,,,,,67.0,60.0,59.0,65.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,155.0,155.0,156.0,159.0,Balance Sheet
Total Long Term Debt,,,,,,,394.0,394.0,394.0,395.0,Balance Sheet
Total Debt,,,,,,,394.0,394.0,394.0,395.0,Balance Sheet
Deferred Income Tax,,,,,,,21.0,22.0,26.0,21.0,Balance Sheet
"Other Liabilities, Total",,,,,,,103.0,104.0,96.0,93.0,Balance Sheet
Total Liabilities,,,,,,,673.0,675.0,672.0,667.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,732.0,724.0,704.0,703.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-102.0,-88.0,-68.0,-55.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-1.0,-5.0,-19.0,-34.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-5.0,-5.0,-5.0,-4.0,Balance Sheet
Other Comprehensive Income,,,,,,,6.0,7.0,18.0,25.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,-2.0,-6.0,-14.0,Balance Sheet
Total Equity,,,,,,,631.0,634.0,631.0,635.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1304.0,1309.0,1303.0,1302.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,43.0,43.0,42.0,42.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,208970.0,224310.0,237680.0,218530.0,Income Statement
"Cost of Revenue, Total",,,,,,,159580.0,169700.0,175600.0,169800.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,24760.0,22890.0,23990.0,25540.0,Income Statement
Labor & Related Expense,,,,,,,2200.0,2800.0,2500.0,2400.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,26960.0,25690.0,26490.0,27940.0,Income Statement
Depreciation,,,,,,,270.0,300.0,280.0,210.0,Income Statement
Amortiz of Intangibles,,,,,,,4440.0,4390.0,3940.0,3760.0,Income Statement
Depreciation/Amortization,,,,,,,4710.0,4690.0,4220.0,3970.0,Income Statement
Restructuring Charge,,,,,,,,2300.0,1500.0,600.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,0.0,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,130.0,2300.0,1500.0,-4160.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,130.0,,,-4760.0,Income Statement
Total Operating Expense,,,,,,,191380.0,202380.0,207810.0,197550.0,Income Statement
Total Operating Income,,,,,,,17590.0,21930.0,29870.0,20980.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-3400.0,-3410.0,-3500.0,-3600.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-150.0,-280.0,270.0,860.0,Income Statement
"Other, Net",,,,,,,-150.0,-280.0,270.0,860.0,Income Statement
Income Before Tax,,,,,,,14040.0,18240.0,26640.0,18240.0,Income Statement
Income Tax - Total,,,,,,,1220.0,4070.0,6780.0,4940.0,Income Statement
Income After Tax,,,,,,,12820.0,14170.0,19860.0,13300.0,Income Statement
