,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,89.89,101.2,92.72,106.75,108.06,121.23,,,,,
low,79.72,78.83,74.12,56.94,84.67,86.57,,,,,
change,0.11080000000000001,-0.063,-0.0541,0.19579999999999997,0.1493,-0.0949,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,257.0,243.0,239.0,188.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,4005.0,4434.0,4340.0,3836.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-42.0,-42.0,-38.0,-33.0,Balance Sheet
"Total Receivables, Net",,,,,,,4417.0,4896.0,4821.0,4166.0,Balance Sheet
Prepaid Expenses,,,,,,,130.0,140.0,108.0,80.0,Balance Sheet
Total Current Assets,,,,,,,4804.0,5279.0,5168.0,4433.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,432.0,437.0,494.0,508.0,Balance Sheet
"Goodwill, Net",,,,,,,1485.0,1489.0,1473.0,1458.0,Balance Sheet
Intangibles - Gross,,,,,,,178.0,181.0,172.0,165.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-88.0,-96.0,-96.0,-97.0,Balance Sheet
Intangibles - Net,,,,,,,90.0,84.0,76.0,68.0,Balance Sheet
Other Long Term Assets,,,,,,,92.0,103.0,112.0,120.0,Balance Sheet
Total Assets,,,,,,,7028.0,7521.0,7457.0,6796.0,Balance Sheet
Accounts Payable,,,,,,,1813.0,2001.0,1872.0,1663.0,Balance Sheet
Accrued Expenses,,,,,,,439.0,373.0,441.0,481.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,106.0,66.0,54.0,93.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,525.0,572.0,674.0,779.0,Balance Sheet
Income Taxes Payable,,,,,,,100.0,144.0,39.0,63.0,Balance Sheet
Other Current Liabilities,,,,,,,343.0,386.0,405.0,281.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,443.0,529.0,444.0,343.0,Balance Sheet
Total Current Liabilities,,,,,,,3326.0,3541.0,3486.0,3359.0,Balance Sheet
Total Long Term Debt,,,,,,,1394.0,1594.0,1594.0,1419.0,Balance Sheet
Total Debt,,,,,,,2024.0,2231.0,2322.0,2292.0,Balance Sheet
Deferred Income Tax,,,,,,,16.0,17.0,17.0,18.0,Balance Sheet
"Other Liabilities, Total",,,,,,,270.0,274.0,309.0,322.0,Balance Sheet
Total Liabilities,,,,,,,5006.0,5426.0,5405.0,5118.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
