,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,34.89,36.99,29.8,27.91,58.74,55.84,,,,,
low,30.13,18.78,16.76,2.76,23.04,30.98,,,,,
change,0.10300000000000001,-0.3993,0.19870000000000002,0.0317,1.189,-0.1865,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,275.0,337.0,256.0,101.0,Balance Sheet
"Total Receivables, Net",,,,,,,37.0,35.0,32.0,35.0,Balance Sheet
Total Inventory,,,,,,,12.0,12.0,13.0,13.0,Balance Sheet
Prepaid Expenses,,,,,,,47.0,47.0,62.0,56.0,Balance Sheet
Restricted Cash - Current,,,,,,,0.0,32.0,,,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,58.0,8.0,8.0,8.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,58.0,40.0,8.0,8.0,Balance Sheet
Total Current Assets,,,,,,,429.0,470.0,371.0,212.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3178.0,3214.0,3105.0,3240.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1169.0,-1190.0,-1119.0,-1143.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2196.0,2261.0,2223.0,2507.0,Balance Sheet
"Goodwill, Net",,,,,,,196.0,196.0,196.0,196.0,Balance Sheet
Intangibles - Gross,,,,,,,104.0,104.0,103.0,103.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-17.0,-18.0,-17.0,-18.0,Balance Sheet
Intangibles - Net,,,,,,,87.0,87.0,85.0,85.0,Balance Sheet
Long Term Investments,,,,,,,6.0,6.0,,,Balance Sheet
Other Long Term Assets,,,,,,,127.0,98.0,107.0,109.0,Balance Sheet
Total Assets,,,,,,,3140.0,3209.0,3070.0,3204.0,Balance Sheet
Accounts Payable,,,,,,,17.0,18.0,19.0,14.0,Balance Sheet
Payable/Accrued,,,,,,,15.0,24.0,33.0,76.0,Balance Sheet
Accrued Expenses,,,,,,,130.0,142.0,130.0,143.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,26.0,26.0,26.0,26.0,Balance Sheet
Customer Advances,,,,,,,16.0,15.0,12.0,19.0,Balance Sheet
Income Taxes Payable,,,,,,,,5.0,,3.0,Balance Sheet
Other Current Liabilities,,,,,,,0.0,7.0,7.0,7.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,16.0,26.0,19.0,29.0,Balance Sheet
Total Current Liabilities,,,,,,,205.0,237.0,227.0,289.0,Balance Sheet
Total Long Term Debt,,,,,,,2828.0,2823.0,2818.0,2854.0,Balance Sheet
Total Debt,,,,,,,2854.0,2849.0,2844.0,2880.0,Balance Sheet
Minority Interest,,,,,,,-9.0,9.0,-41.0,-24.0,Balance Sheet
