,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,32.85,54.7,65.89,78.47,122.53,131.49,,,,,
low,28.35,24.02,42.33,44.0,75.72,74.57,,,,,
change,-0.11800000000000001,0.7816,0.2774,0.17670000000000002,0.5165,0.0868,,,,,
Date,,,,,,,2021-12-24 00:00:00,2022-03-25 00:00:00,2022-06-24 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,236.0,233.0,188.0,242.0,Balance Sheet
Cash & Equivalents,,,,,,,41.0,36.0,10.0,14.0,Balance Sheet
Short Term Investments,,,,,,,243.0,246.0,280.0,245.0,Balance Sheet
Cash and Short Term Invs,,,,,,,520.0,515.0,478.0,500.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,385.0,446.0,441.0,464.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,0.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,398.0,460.0,453.0,477.0,Balance Sheet
Invent. - Finished Goods,,,,,,,49.0,66.0,64.0,64.0,Balance Sheet
Invent. - Work In Progress,,,,,,,198.0,206.0,218.0,268.0,Balance Sheet
Invent. - Raw Materials,,,,,,,237.0,181.0,276.0,196.0,Balance Sheet
Total Inventory,,,,,,,485.0,453.0,557.0,528.0,Balance Sheet
Prepaid Expenses,,,,,,,9.0,14.0,12.0,15.0,Balance Sheet
Restricted Cash - Current,,,,,,,0.0,,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,28.0,29.0,25.0,32.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,29.0,29.0,25.0,32.0,Balance Sheet
Total Current Assets,,,,,,,1440.0,1470.0,1525.0,1552.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,296.0,297.0,296.0,298.0,Balance Sheet
Intangibles - Gross,,,,,,,15.0,15.0,15.0,15.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-11.0,-11.0,-11.0,-12.0,Balance Sheet
Intangibles - Net,,,,,,,4.0,4.0,4.0,3.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,10.0,9.0,10.0,10.0,Balance Sheet
Restricted Cash - LT,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Total Assets,,,,,,,1751.0,1780.0,1836.0,1864.0,Balance Sheet
Accounts Payable,,,,,,,391.0,403.0,440.0,409.0,Balance Sheet
Accrued Expenses,,,,,,,41.0,45.0,47.0,57.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Customer Advances,,,,,,,2.0,2.0,2.0,6.0,Balance Sheet
Income Taxes Payable,,,,,,,2.0,3.0,3.0,3.0,Balance Sheet
Other Payables,,,,,,,52.0,38.0,34.0,39.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,56.0,43.0,39.0,48.0,Balance Sheet
Total Current Liabilities,,,,,,,500.0,503.0,538.0,526.0,Balance Sheet
Long Term Debt,,,,,,,21.0,18.0,15.0,9.0,Balance Sheet
Capital Lease Obligations,,,,,,,,,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,21.0,18.0,15.0,9.0,Balance Sheet
Total Debt,,,,,,,33.0,30.0,27.0,21.0,Balance Sheet
Deferred Income Tax,,,,,,,5.0,6.0,6.0,7.0,Balance Sheet
"Other Liabilities, Total",,,,,,,25.0,25.0,22.0,20.0,Balance Sheet
Total Liabilities,,,,,,,552.0,551.0,582.0,562.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,186.0,191.0,197.0,188.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1110.0,1160.0,1217.0,1281.0,Balance Sheet
Treasury Stock - Common,,,,,,,-92.0,-116.0,-147.0,-152.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-1.0,-3.0,1.0,-7.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-1.0,-1.0,-2.0,-1.0,Balance Sheet
Other Comprehensive Income,,,,,,,-2.0,-2.0,-11.0,-6.0,Balance Sheet
"Other Equity, Total",,,,,,,-4.0,-4.0,-14.0,-8.0,Balance Sheet
Total Equity,,,,,,,1199.0,1229.0,1254.0,1302.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1751.0,1780.0,1836.0,1864.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,37.0,37.0,36.0,37.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,2.0,2.0,3.0,3.0,Balance Sheet
Date,,,,,,,2021-12-24 00:00:00,2022-03-25 00:00:00,2022-06-24 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,567.0,564.0,588.0,655.0,Income Statement
"Cost of Revenue, Total",,,,,,,497.0,494.0,513.0,573.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,13.0,12.0,14.0,15.0,Income Statement
Labor & Related Expense,,,,,,,5.0,5.0,5.0,6.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,18.0,17.0,19.0,21.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,0.0,0.0,,Income Statement
Total Operating Expense,,,,,,,515.0,511.0,531.0,593.0,Income Statement
Total Operating Income,,,,,,,51.0,54.0,56.0,62.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Inter Income, Non-Operating",,,,,,,0.0,0.0,1.0,2.0,Income Statement
"Invest Income, Non-Operat",,,,,,,0.0,0.0,1.0,2.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,0.0,2.0,4.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-1.0,0.0,0.0,0.0,Income Statement
"Other, Net",,,,,,,-1.0,0.0,0.0,0.0,Income Statement
Income Before Tax,,,,,,,50.0,54.0,58.0,65.0,Income Statement
Income Tax - Total,,,,,,,1.0,3.0,2.0,1.0,Income Statement
Income After Tax,,,,,,,49.0,51.0,56.0,65.0,Income Statement
Net Inc Before Extra Items,,,,,,,49.0,51.0,56.0,65.0,Income Statement
Total Net Income,,,,,,,49.0,51.0,56.0,65.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,49.0,51.0,56.0,65.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,49.0,51.0,56.0,65.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,37.0,37.0,37.0,37.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.32,1.37,1.53,1.77,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.32,1.37,1.53,1.77,Income Statement
Diluted Weighted Average Shares,,,,,,,38.0,37.0,37.0,37.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.3,1.35,1.51,1.76,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.3,1.35,1.51,1.76,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,9.0,9.0,9.0,11.0,Income Statement
Total Special Items,,,,,,,0.0,0.0,0.0,,Income Statement
Normalzd Income Before Tax,,,,,,,50.0,54.0,58.0,65.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,1.0,3.0,2.0,1.0,Income Statement
Normalized Income After Tax,,,,,,,49.0,51.0,56.0,65.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,49.0,51.0,56.0,65.0,Income Statement
Basic Normalized EPS,,,,,,,1.32,1.37,1.53,1.77,Income Statement
Diluted Normalized EPS,,,,,,,1.31,1.35,1.51,1.76,Income Statement
Date,,,,,,,2021-12-24 00:00:00,2022-03-25 00:00:00,2022-06-24 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,93530.0,144191.0,200380.0,64615.0,Cash Flow
