,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,61.62,78.36,85.36,104.34,141.26,139.54,,,,,
low,55.91,49.54,52.52,47.02,91.25,75.25,,,,,
change,-0.0388,-0.062000000000000006,0.5024000000000001,0.1613,0.4765,-0.3403,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,301.0,984.0,246.0,309.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,237.0,327.0,382.0,341.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-7.0,-7.0,-7.0,Balance Sheet
"Total Receivables, Net",,,,,,,231.0,320.0,375.0,334.0,Balance Sheet
Invent. - Finished Goods,,,,,,,222.0,227.0,299.0,302.0,Balance Sheet
Invent. - Work In Progress,,,,,,,30.0,36.0,47.0,49.0,Balance Sheet
Invent. - Raw Materials,,,,,,,191.0,180.0,193.0,190.0,Balance Sheet
Total Inventory,,,,,,,444.0,443.0,540.0,540.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,23.0,40.0,44.0,48.0,Balance Sheet
Total Current Assets,,,,,,,999.0,1788.0,1205.0,1232.0,Balance Sheet
Buildings,,,,,,,208.0,203.0,230.0,226.0,Balance Sheet
Land/Improvements,,,,,,,28.0,35.0,55.0,48.0,Balance Sheet
Machinery/Equipment,,,,,,,399.0,408.0,444.0,449.0,Balance Sheet
Construction in Progress,,,,,,,26.0,27.0,32.0,37.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,45.0,45.0,49.0,48.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,708.0,717.0,810.0,809.0,Balance Sheet
Accumulated Depreciation,,,,,,,-402.0,-407.0,-415.0,-419.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,305.0,310.0,395.0,389.0,Balance Sheet
"Goodwill, Net",,,,,,,134.0,134.0,492.0,468.0,Balance Sheet
Intangibles - Gross,,,,,,,73.0,73.0,411.0,389.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-47.0,-48.0,-53.0,-59.0,Balance Sheet
Intangibles - Net,,,,,,,26.0,25.0,358.0,331.0,Balance Sheet
Other Long Term Assets,,,,,,,20.0,23.0,36.0,84.0,Balance Sheet
Total Assets,,,,,,,1484.0,2280.0,2485.0,2504.0,Balance Sheet
Accounts Payable,,,,,,,57.0,76.0,113.0,99.0,Balance Sheet
Accrued Expenses,,,,,,,187.0,208.0,226.0,225.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,23.0,23.0,23.0,Balance Sheet
Total Current Liabilities,,,,,,,245.0,307.0,361.0,346.0,Balance Sheet
Long Term Debt,,,,,,,,671.0,665.0,660.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,0.0,671.0,665.0,660.0,Balance Sheet
Total Debt,,,,,,,0.0,693.0,688.0,683.0,Balance Sheet
Deferred Income Tax,,,,,,,18.0,35.0,134.0,122.0,Balance Sheet
"Other Liabilities, Total",,,,,,,37.0,36.0,40.0,39.0,Balance Sheet
Total Liabilities,,,,,,,300.0,1049.0,1201.0,1167.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,294.0,290.0,294.0,297.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,907.0,991.0,1073.0,1150.0,Balance Sheet
Treasury Stock - Common,,,,,,,0.0,-21.0,-46.0,-75.0,Balance Sheet
"Other Equity, Total",,,,,,,-18.0,-28.0,-36.0,-35.0,Balance Sheet
Total Equity,,,,,,,1184.0,1232.0,1285.0,1338.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1484.0,2280.0,2485.0,2504.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,43.0,43.0,43.0,43.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,1.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,419.0,494.0,593.0,554.0,Income Statement
"Cost of Revenue, Total",,,,,,,220.0,257.0,334.0,309.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,85.0,91.0,103.0,103.0,Income Statement
Research & Development,,,,,,,16.0,16.0,17.0,17.0,Income Statement
Depreciation/Amortization,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,6.0,6.0,2.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,0.0,-1.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,321.0,369.0,460.0,431.0,Income Statement
Total Operating Income,,,,,,,97.0,124.0,133.0,123.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,0.0,0.0,-3.0,-3.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-6.0,,-2.0,-2.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,2.0,,,,Income Statement
Income Before Tax,,,,,,,93.0,124.0,128.0,118.0,Income Statement
Income Tax - Total,,,,,,,23.0,29.0,34.0,30.0,Income Statement
Income After Tax,,,,,,,70.0,95.0,94.0,88.0,Income Statement
Net Inc Before Extra Items,,,,,,,70.0,95.0,94.0,88.0,Income Statement
Total Net Income,,,,,,,70.0,95.0,94.0,88.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,70.0,95.0,94.0,88.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,70.0,95.0,94.0,88.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,43.0,43.0,43.0,43.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.61,2.19,2.17,2.06,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.61,2.19,2.17,2.06,Income Statement
Diluted Weighted Average Shares,,,,,,,44.0,43.0,43.0,43.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.6,2.18,2.16,2.06,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.6,2.18,2.16,2.06,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.25,0.25,0.25,0.26,Income Statement
Gross Divid - Common Stock,,,,,,,11.0,11.0,11.0,11.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,0.0,0.0,3.0,3.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,8.0,10.0,12.0,11.0,Income Statement
Total Special Items,,,,,,,0.0,6.0,6.0,2.0,Income Statement
Normalzd Income Before Tax,,,,,,,93.0,130.0,134.0,120.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,1.0,2.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,23.0,31.0,36.0,30.0,Income Statement
Normalized Income After Tax,,,,,,,70.0,99.0,98.0,90.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,70.0,99.0,98.0,90.0,Income Statement
Basic Normalized EPS,,,,,,,1.6,2.29,2.27,2.09,Income Statement
Diluted Normalized EPS,,,,,,,1.6,2.28,2.26,2.09,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,266.0,95.0,188.0,276.0,Cash Flow
Depreciation/Depletion,,,,,,,42.0,11.0,28.0,45.0,Cash Flow
Deferred Taxes,,,,,,,-1.0,-2.0,-5.0,-13.0,Cash Flow
Unusual Items,,,,,,,2.0,-1.0,-1.0,-1.0,Cash Flow
Other Non-Cash Items,,,,,,,28.0,7.0,24.0,33.0,Cash Flow
Non-Cash Items,,,,,,,30.0,6.0,22.0,31.0,Cash Flow
Accounts Receivable,,,,,,,-68.0,-90.0,-89.0,-55.0,Cash Flow
Inventories,,,,,,,-164.0,0.0,-15.0,-28.0,Cash Flow
Other Assets,,,,,,,-15.0,-14.0,-30.0,-23.0,Cash Flow
Accounts Payable,,,,,,,10.0,18.0,16.0,5.0,Cash Flow
Accrued Expenses,,,,,,,51.0,22.0,22.0,25.0,Cash Flow
Changes in Working Capital,,,,,,,-187.0,-65.0,-96.0,-76.0,Cash Flow
Total Cash from Operations,,,,,,,151.0,45.0,138.0,263.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-44.0,-18.0,-32.0,-42.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,-6.0,,,,Cash Flow
Capital Expenditures,,,,,,,-50.0,-18.0,-32.0,-42.0,Cash Flow
Acquisition of Business,,,,,,,0.0,0.0,-806.0,-807.0,Cash Flow
Sale of Fixed Assets,,,,,,,1.0,2.0,2.0,2.0,Cash Flow
Purchase of Investments,,,,,,,-10.0,-1.0,-1.0,-3.0,Cash Flow
Other Investing Cash Flow,,,,,,,,,4.0,4.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-9.0,1.0,-802.0,-804.0,Cash Flow
Total Cash from Investing,,,,,,,-59.0,-17.0,-834.0,-846.0,Cash Flow
Financing Cash Flow Items,,,,,,,-6.0,-16.0,5.0,5.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-42.0,-11.0,-22.0,-33.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-24.0,-21.0,-46.0,-75.0,Cash Flow
Long Term Debt Issued,,,,,,,17.0,700.0,701.0,717.0,Cash Flow
Long Term Debt Reduction,,,,,,,-16.0,-1.0,-7.0,-28.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,0.0,699.0,694.0,689.0,Cash Flow
Total Cash From Financing,,,,,,,-72.0,651.0,632.0,586.0,Cash Flow
Foreign Exchange Effects,,,,,,,6.0,5.0,9.0,4.0,Cash Flow
Net Change in Cash,,,,,,,27.0,683.0,-55.0,8.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,275.0,301.0,301.0,301.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,301.0,984.0,246.0,309.0,Cash Flow
"Depreciation, Supplemental",,,,,,,42.0,11.0,28.0,45.0,Cash Flow
Free Cash Flow,,,,,,,101.0,27.0,106.0,221.0,
FCF Growth,,,,,,,,-0.7326732673267327,2.925925925925926,1.0849056603773586,
