,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,10.63,21.78,14.5,12.77,56.5,22.67,,,,,
low,8.53,8.6,6.47,4.6,10.28,7.61,,,,,
change,-0.04,0.16899999999999998,-0.1232,0.1815,1.0075,-0.5585,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,790.0,389.0,299.0,341.0,Balance Sheet
Short Term Investments,,,,,,,,356.0,339.0,268.0,Balance Sheet
Cash and Short Term Invs,,,,,,,790.0,746.0,638.0,609.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,109.0,104.0,110.0,103.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-3.0,-3.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,107.0,100.0,107.0,100.0,Balance Sheet
Invent. - Finished Goods,,,,,,,64.0,69.0,65.0,79.0,Balance Sheet
Invent. - Work In Progress,,,,,,,5.0,8.0,8.0,7.0,Balance Sheet
Invent. - Raw Materials,,,,,,,24.0,25.0,33.0,41.0,Balance Sheet
Total Inventory,,,,,,,93.0,102.0,106.0,126.0,Balance Sheet
Prepaid Expenses,,,,,,,43.0,40.0,44.0,28.0,Balance Sheet
Restricted Cash - Current,,,,,,,,,1.0,1.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,0.0,,,,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,,1.0,1.0,Balance Sheet
Total Current Assets,,,,,,,1032.0,988.0,896.0,865.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,104.0,99.0,102.0,98.0,Balance Sheet
"Goodwill, Net",,,,,,,346.0,341.0,382.0,358.0,Balance Sheet
Intangibles - Gross,,,,,,,162.0,164.0,187.0,200.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-116.0,-118.0,-117.0,-117.0,Balance Sheet
Intangibles - Net,,,,,,,46.0,46.0,70.0,83.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,5.0,5.0,5.0,4.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,0.0,,,,Balance Sheet
Restricted Cash - LT,,,,,,,,,1.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,17.0,28.0,27.0,24.0,Balance Sheet
Total Assets,,,,,,,1549.0,1507.0,1482.0,1431.0,Balance Sheet
Accounts Payable,,,,,,,57.0,57.0,62.0,53.0,Balance Sheet
Accrued Expenses,,,,,,,64.0,44.0,54.0,55.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Customer Advances,,,,,,,35.0,38.0,37.0,35.0,Balance Sheet
Income Taxes Payable,,,,,,,20.0,9.0,9.0,8.0,Balance Sheet
Other Payables,,,,,,,1.0,1.0,,1.0,Balance Sheet
Discontinued Operations,,,,,,,0.0,,,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,56.0,48.0,46.0,43.0,Balance Sheet
Total Current Liabilities,,,,,,,178.0,150.0,162.0,152.0,Balance Sheet
Long Term Debt,,,,,,,447.0,448.0,448.0,449.0,Balance Sheet
Capital Lease Obligations,,,,,,,4.0,4.0,4.0,3.0,Balance Sheet
Total Long Term Debt,,,,,,,451.0,451.0,452.0,452.0,Balance Sheet
Total Debt,,,,,,,452.0,452.0,452.0,453.0,Balance Sheet
Deferred Income Tax,,,,,,,2.0,2.0,4.0,9.0,Balance Sheet
Minority Interest,,,,,,,,,2.0,2.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,9.0,9.0,8.0,8.0,Balance Sheet
Other LT Liabilities,,,,,,,67.0,67.0,70.0,75.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,76.0,76.0,78.0,83.0,Balance Sheet
Total Liabilities,,,,,,,707.0,680.0,698.0,697.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1501.0,1519.0,1526.0,1533.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-621.0,-648.0,-681.0,-718.0,Balance Sheet
Treasury Stock - Common,,,,,,,0.0,,,,Balance Sheet
"Other Equity, Total",,,,,,,-38.0,-44.0,-61.0,-81.0,Balance Sheet
Total Equity,,,,,,,842.0,827.0,784.0,734.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1549.0,1507.0,1482.0,1431.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,128.0,130.0,130.0,130.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,150870.0,133001.0,140045.0,132253.0,Income Statement
"Cost of Revenue, Total",,,,,,,84652.0,79206.0,86907.0,79583.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,50897.0,55415.0,51734.0,65579.0,Income Statement
Research & Development,,,,,,,19163.0,21612.0,20772.0,20796.0,Income Statement
Litigation,,,,,,,,,11000.0,,Income Statement
Other Unusual Expnse (In),,,,,,,,,1670.0,,Income Statement
Unusual Expense (Income),,,,,,,,,12670.0,,Income Statement
Total Operating Expense,,,,,,,154712.0,156233.0,172083.0,165958.0,Income Statement
Total Operating Income,,,,,,,-3842.0,-23232.0,-32038.0,-33705.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-672.0,165.0,1825.0,2029.0,Income Statement
"Other, Net",,,,,,,-517.0,-230.0,-285.0,-4767.0,Income Statement
Income Before Tax,,,,,,,-5629.0,-25515.0,-31709.0,-37207.0,Income Statement
Income Tax - Total,,,,,,,571.0,1284.0,1289.0,338.0,Income Statement
Income After Tax,,,,,,,-6200.0,-26799.0,-32998.0,-37545.0,Income Statement
Minority Interest,,,,,,,0.0,,37.0,147.0,Income Statement
Net Inc Before Extra Items,,,,,,,-6200.0,-26799.0,-32961.0,-37398.0,Income Statement
Total Net Income,,,,,,,-6200.0,-26799.0,-32961.0,-37398.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-6200.0,-26799.0,-32961.0,-37398.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-6200.0,-26799.0,-32961.0,-37398.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,124934.0,126728.0,127703.0,127991.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.05,-0.21,-0.26,-0.29,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.05,-0.21,-0.26,-0.29,Income Statement
Diluted Weighted Average Shares,,,,,,,124934.0,126728.0,127703.0,127991.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.05,-0.21,-0.26,-0.29,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.05,-0.21,-0.26,-0.29,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,62.0,53.0,49.0,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,5481.0,6469.0,5749.0,5773.0,Income Statement
Total Special Items,,,,,,,,,12670.0,,Income Statement
Normalzd Income Before Tax,,,,,,,-5629.0,-25515.0,-19039.0,-37207.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,,,4435.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,571.0,1284.0,5724.0,338.0,Income Statement
Normalized Income After Tax,,,,,,,-6200.0,-26799.0,-24763.0,-37545.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-6200.0,-26799.0,-24726.0,-37398.0,Income Statement
Basic Normalized EPS,,,,,,,-0.05,-0.21,-0.19,-0.29,Income Statement
Diluted Normalized EPS,,,,,,,-0.05,-0.21,-0.19,-0.29,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,322.0,-27.0,-60.0,-97.0,Cash Flow
Depreciation/Depletion,,,,,,,35.0,9.0,18.0,28.0,Cash Flow
Deferred Taxes,,,,,,,-12.0,0.0,1.0,2.0,Cash Flow
Unusual Items,,,,,,,-349.0,0.0,0.0,5.0,Cash Flow
Other Non-Cash Items,,,,,,,53.0,13.0,21.0,32.0,Cash Flow
Non-Cash Items,,,,,,,-296.0,13.0,21.0,37.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,5.0,8.0,8.0,4.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,1.0,0.0,0.0,,Cash Flow
Accounts Receivable,,,,,,,-12.0,3.0,-6.0,-2.0,Cash Flow
Inventories,,,,,,,8.0,-9.0,-17.0,-30.0,Cash Flow
Prepaid Expenses,,,,,,,-8.0,2.0,-3.0,3.0,Cash Flow
Accounts Payable,,,,,,,27.0,0.0,6.0,-2.0,Cash Flow
Accrued Expenses,,,,,,,-12.0,-9.0,2.0,12.0,Cash Flow
Changes in Working Capital,,,,,,,-1.0,-11.0,-18.0,-22.0,Cash Flow
Total Cash from Operations,,,,,,,48.0,-15.0,-38.0,-52.0,Cash Flow
Capital Expenditures,,,,,,,-19.0,-4.0,-10.0,-17.0,Cash Flow
Acquisition of Business,,,,,,,-140.0,-9.0,-83.0,-85.0,Cash Flow
Sale of Fixed Assets,,,,,,,421.0,0.0,0.0,0.0,Cash Flow
Sale/Maturity of Investment,,,,,,,,6.0,41.0,112.0,Cash Flow
Purchase of Investments,,,,,,,,-366.0,-384.0,-384.0,Cash Flow
Other Investing Cash Flow,,,,,,,-2.0,0.0,0.0,0.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,279.0,-369.0,-427.0,-357.0,Cash Flow
Total Cash from Investing,,,,,,,261.0,-373.0,-437.0,-374.0,Cash Flow
Financing Cash Flow Items,,,,,,,-20.0,-2.0,-3.0,-3.0,Cash Flow
"Common Stock, Net",,,,,,,0.0,,,,Cash Flow
Options Exercised,,,,,,,-13.0,-10.0,-10.0,-10.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-13.0,-10.0,-10.0,-10.0,Cash Flow
Long Term Debt Issued,,,,,,,460.0,,,,Cash Flow
Long Term Debt Reduction,,,,,,,-21.0,0.0,0.0,0.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,439.0,0.0,0.0,0.0,Cash Flow
Total Cash From Financing,,,,,,,406.0,-13.0,-13.0,-13.0,Cash Flow
Foreign Exchange Effects,,,,,,,-9.0,0.0,-2.0,-8.0,Cash Flow
Net Change in Cash,,,,,,,705.0,-400.0,-490.0,-447.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,85.0,790.0,790.0,790.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,790.0,390.0,300.0,343.0,Cash Flow
"Depreciation, Supplemental",,,,,,,35.0,9.0,18.0,28.0,Cash Flow
Free Cash Flow,,,,,,,29.0,-19.0,-48.0,-69.0,
FCF Growth,,,,,,,,-1.6551724137931034,1.526315789473684,0.4375,
