,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,68.98,136.13,148.22,175.76,237.86,214.5,,,,,
low,58.42,60.0,99.31,47.53,164.33,109.49,,,,,
change,0.1241,0.535,0.2746,0.358,0.1818,-0.2293,,,,,
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,87.0,65.0,121.0,155.0,Balance Sheet
Short Term Investments,,,,,,,225.0,277.0,189.0,117.0,Balance Sheet
Cash and Short Term Invs,,,,,,,311.0,342.0,310.0,272.0,Balance Sheet
Total Inventory,,,,,,,521.0,455.0,504.0,569.0,Balance Sheet
Prepaid Expenses,,,,,,,51.0,38.0,34.0,47.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,51.0,70.0,58.0,75.0,Balance Sheet
Total Current Assets,,,,,,,934.0,905.0,906.0,964.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1069.0,1141.0,1187.0,1254.0,Balance Sheet
Accumulated Depreciation,,,,,,,-341.0,-363.0,-387.0,-412.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1880.0,1929.0,2032.0,2109.0,Balance Sheet
Long Term Investments,,,,,,,,38.0,10.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,10.0,9.0,13.0,13.0,Balance Sheet
Total Assets,,,,,,,2823.0,2880.0,2961.0,3086.0,Balance Sheet
Accounts Payable,,,,,,,254.0,196.0,230.0,266.0,Balance Sheet
Accrued Expenses,,,,,,,359.0,362.0,328.0,364.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1.0,28.0,36.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,614.0,587.0,594.0,631.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,37.0,36.0,38.0,41.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1139.0,1137.0,1214.0,1252.0,Balance Sheet
Total Liabilities,,,,,,,1790.0,1760.0,1846.0,1924.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,334.0,281.0,243.0,249.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,699.0,839.0,872.0,913.0,Balance Sheet
Total Equity,,,,,,,1033.0,1120.0,1115.0,1163.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2823.0,2880.0,2961.0,3086.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,56.0,56.0,55.0,56.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Income Statement
Total Revenue,,,,,,,608.0,996.0,640.0,669.0,Income Statement
"Cost of Revenue, Total",,,,,,,405.0,599.0,433.0,440.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,140.0,178.0,147.0,148.0,Income Statement
Unusual Expense (Income),,,,,,,20.0,31.0,18.0,25.0,Income Statement
Total Operating Expense,,,,,,,565.0,809.0,597.0,613.0,Income Statement
Total Operating Income,,,,,,,42.0,188.0,42.0,56.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-11.0,-1.0,0.0,0.0,Income Statement
Income Before Tax,,,,,,,32.0,187.0,42.0,56.0,Income Statement
