,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,15.6,24.38,28.33,28.73,40.62,50.57,,,,,
low,14.35,15.4,19.02,16.85,25.25,35.46,,,,,
change,0.026600000000000002,0.271,0.3847,-0.0089,0.46299999999999997,0.2735,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2.0,1.0,4.0,2.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,258.0,382.0,428.0,419.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-16.0,-16.0,-17.0,-20.0,Balance Sheet
"Total Receivables, Net",,,,,,,242.0,366.0,410.0,399.0,Balance Sheet
Restricted Cash - Current,,,,,,,30.0,33.0,42.0,40.0,Balance Sheet
Other Current Assets,,,,,,,177.0,212.0,197.0,143.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,208.0,245.0,240.0,182.0,Balance Sheet
Total Current Assets,,,,,,,452.0,612.0,654.0,583.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,195.0,239.0,245.0,237.0,Balance Sheet
"Goodwill, Net",,,,,,,741.0,,,,Balance Sheet
Intangibles - Gross,,,,,,,261.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-161.0,,,,Balance Sheet
Intangibles - Net,,,,,,,100.0,952.0,946.0,957.0,Balance Sheet
Other Long Term Assets,,,,,,,141.0,140.0,127.0,122.0,Balance Sheet
Total Assets,,,,,,,1628.0,1942.0,1973.0,1900.0,Balance Sheet
Accounts Payable,,,,,,,66.0,70.0,126.0,74.0,Balance Sheet
Accrued Expenses,,,,,,,145.0,102.0,131.0,162.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Income Taxes Payable,,,,,,,2.0,18.0,13.0,14.0,Balance Sheet
Other Current Liabilities,,,,,,,211.0,269.0,262.0,208.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,213.0,286.0,275.0,223.0,Balance Sheet
Total Current Liabilities,,,,,,,423.0,458.0,531.0,459.0,Balance Sheet
Total Long Term Debt,,,,,,,155.0,299.0,266.0,271.0,Balance Sheet
Total Debt,,,,,,,155.0,299.0,266.0,271.0,Balance Sheet
Deferred Income Tax,,,,,,,15.0,19.0,21.0,23.0,Balance Sheet
"Other Liabilities, Total",,,,,,,329.0,406.0,390.0,373.0,Balance Sheet
Total Liabilities,,,,,,,923.0,1183.0,1208.0,1125.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,770.0,778.0,781.0,794.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,629.0,687.0,718.0,746.0,Balance Sheet
Treasury Stock - Common,,,,,,,-695.0,-707.0,-738.0,-770.0,Balance Sheet
"Other Equity, Total",,,,,,,-1.0,1.0,1.0,4.0,Balance Sheet
Total Equity,,,,,,,705.0,760.0,765.0,774.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1628.0,1942.0,1973.0,1900.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,52.0,52.0,52.0,51.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,83.0,83.0,84.0,85.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,242828.0,391722.0,361952.0,363262.0,Income Statement
"Cost of Revenue, Total",,,,,,,246402.0,285899.0,287936.0,304717.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,14816.0,14709.0,10626.0,15893.0,Income Statement
Litigation,,,,,,,0.0,,0.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,390.0,6000.0,1965.0,1124.0,Income Statement
Unusual Expense (Income),,,,,,,390.0,6000.0,1965.0,1124.0,Income Statement
Total Operating Expense,,,,,,,261608.0,306608.0,300527.0,321734.0,Income Statement
