,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,138.08,141.94,130.96,164.74,130.93,119.3,,,,,
low,130.04,71.83,76.9,52.06,79.05,78.87,,,,,
change,-0.0087,-0.4083,0.624,-0.37210000000000004,0.3907,-0.1292,,,,,
Date,,,,,,,2021-11-30 00:00:00,2022-02-28 00:00:00,2022-05-31 00:00:00,2022-08-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,994.0,510.0,522.0,351.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,8425.0,8856.0,7981.0,8238.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-115.0,-124.0,-130.0,-124.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,8310.0,8732.0,7852.0,8114.0,Balance Sheet
Other Receivables,,,,,,,1119.0,1103.0,1033.0,942.0,Balance Sheet
"Total Receivables, Net",,,,,,,9429.0,9835.0,8884.0,9056.0,Balance Sheet
Total Inventory,,,,,,,6643.0,7883.0,8434.0,9755.0,Balance Sheet
Restricted Cash - Current,,,,,,,1.0,0.0,0.0,0.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,0.0,,,,Balance Sheet
Other Current Assets,,,,,,,667.0,720.0,695.0,720.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,668.0,720.0,696.0,720.0,Balance Sheet
Total Current Assets,,,,,,,17734.0,18949.0,18535.0,19882.0,Balance Sheet
Buildings,,,,,,,218.0,,,,Balance Sheet
Land/Improvements,,,,,,,28.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,407.0,,,,Balance Sheet
Construction in Progress,,,,,,,1.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,501.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1156.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-225.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,931.0,430.0,418.0,412.0,Balance Sheet
"Goodwill, Net",,,,,,,3917.0,3912.0,3857.0,3775.0,Balance Sheet
Intangibles - Gross,,,,,,,5213.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-300.0,,,,Balance Sheet
Intangibles - Net,,,,,,,4913.0,4833.0,4681.0,4455.0,Balance Sheet
Other Long Term Assets,,,,,,,171.0,599.0,567.0,567.0,Balance Sheet
Total Assets,,,,,,,27666.0,28723.0,28058.0,29092.0,Balance Sheet
Accounts Payable,,,,,,,12035.0,12193.0,12521.0,13719.0,Balance Sheet
Accrued Expenses,,,,,,,2017.0,1902.0,1930.0,1960.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,181.0,1111.0,209.0,252.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,0.0,,,,Balance Sheet
Total Current Liabilities,,,,,,,14233.0,15207.0,14660.0,15931.0,Balance Sheet
Total Long Term Debt,,,,,,,3955.0,3935.0,3903.0,3882.0,Balance Sheet
Total Debt,,,,,,,4136.0,5047.0,4111.0,4134.0,Balance Sheet
Deferred Income Tax,,,,,,,1016.0,1044.0,1034.0,1011.0,Balance Sheet
Other LT Liabilities,,,,,,,556.0,515.0,480.0,496.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,556.0,515.0,480.0,496.0,Balance Sheet
Total Liabilities,,,,,,,19760.0,20701.0,20076.0,21320.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,7271.0,7294.0,7316.0,7340.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1172.0,1275.0,1396.0,1516.0,Balance Sheet
Treasury Stock - Common,,,,,,,-201.0,-230.0,-260.0,-290.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-288.0,-285.0,-455.0,-791.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,1.0,,,,Balance Sheet
Other Comprehensive Income,,,,,,,-49.0,-32.0,-15.0,-3.0,Balance Sheet
"Other Equity, Total",,,,,,,-336.0,-317.0,-470.0,-794.0,Balance Sheet
Total Equity,,,,,,,7906.0,8022.0,7982.0,7772.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,27666.0,28723.0,28058.0,29092.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,96.0,95.0,95.0,95.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,3.0,3.0,3.0,4.0,Balance Sheet
Date,,,,,,,2021-11-30 00:00:00,2022-02-28 00:00:00,2022-05-31 00:00:00,2022-08-31 00:00:00,Income Statement
Total Revenue,,,,,,,15611.0,15470.0,15270.0,15356.0,Income Statement
"Cost of Revenue, Total",,,,,,,14668.0,14501.0,14314.0,14440.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,611.0,646.0,664.0,621.0,Income Statement
Labor & Related Expense,,,,,,,35.0,7.0,7.0,7.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,646.0,653.0,671.0,628.0,Income Statement
Restructuring Charge,,,,,,,,6.0,5.0,5.0,Income Statement
Other Unusual Expnse (In),,,,,,,99.0,87.0,28.0,42.0,Income Statement
Unusual Expense (Income),,,,,,,99.0,93.0,32.0,46.0,Income Statement
"Other Operat Expse, Total",,,,,,,13.0,,,,Income Statement
Total Operating Expense,,,,,,,15426.0,15248.0,15017.0,15115.0,Income Statement
Total Operating Income,,,,,,,185.0,222.0,253.0,242.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-3.0,,,,Income Statement
"Other, Net",,,,,,,-2.0,-4.0,-6.0,-2.0,Income Statement
Income Before Tax,,,,,,,98.0,176.0,199.0,188.0,Income Statement
Income Tax - Total,,,,,,,-22.0,44.0,50.0,39.0,Income Statement
Income After Tax,,,,,,,119.0,132.0,149.0,149.0,Income Statement
Net Inc Before Extra Items,,,,,,,119.0,132.0,149.0,149.0,Income Statement
