,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,45.66,52.5,40.99,37.49,43.86,39.27,,,,,
low,40.05,29.33,30.12,12.89,29.22,26.28,,,,,
change,-0.07780000000000001,-0.1681,0.0187,-0.0666,0.11470000000000001,-0.1975,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,89.0,75.0,30.0,60.0,Balance Sheet
Cash & Equivalents,,,,,,,390.0,390.0,391.0,271.0,Balance Sheet
Short Term Investments,,,,,,,,,,91.0,Balance Sheet
Cash and Short Term Invs,,,,,,,480.0,465.0,421.0,422.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,115.0,120.0,133.0,136.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-8.0,-9.0,-9.0,Balance Sheet
"Total Receivables, Net",,,,,,,107.0,112.0,125.0,127.0,Balance Sheet
Prepaid Expenses,,,,,,,23.0,26.0,25.0,26.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,34.0,35.0,41.0,48.0,Balance Sheet
Total Current Assets,,,,,,,645.0,637.0,611.0,623.0,Balance Sheet
Buildings,,,,,,,59.0,61.0,62.0,60.0,Balance Sheet
Machinery/Equipment,,,,,,,252.0,260.0,269.0,274.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,158.0,149.0,139.0,121.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,470.0,470.0,470.0,455.0,Balance Sheet
Accumulated Depreciation,,,,,,,-245.0,-255.0,-265.0,-272.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,225.0,215.0,205.0,183.0,Balance Sheet
"Goodwill, Net",,,,,,,105.0,104.0,102.0,98.0,Balance Sheet
Intangibles - Gross,,,,,,,27.0,27.0,27.0,27.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-16.0,-17.0,-17.0,-17.0,Balance Sheet
