,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,152.47,152.55,128.94,152.82,218.38,271.92,,,,,
low,124.43,100.06,74.31,75.58,150.73,158.38,,,,,
change,0.18239999999999998,-0.26739999999999997,-0.1833,0.7181000000000001,0.42350000000000004,0.2557,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,895.0,813.0,795.0,967.0,Balance Sheet
Short Term Investments,,,,,,,1036.0,1454.0,1460.0,1649.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1931.0,2268.0,2255.0,2616.0,Balance Sheet
"Total Receivables, Net",,,,,,,199.0,171.0,173.0,232.0,Balance Sheet
Invent. - Finished Goods,,,,,,,44.0,41.0,40.0,40.0,Balance Sheet
Invent. - Work In Progress,,,,,,,32.0,31.0,30.0,33.0,Balance Sheet
Invent. - Raw Materials,,,,,,,18.0,16.0,19.0,19.0,Balance Sheet
Total Inventory,,,,,,,94.0,88.0,90.0,91.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,100.0,60.0,166.0,118.0,Balance Sheet
Total Current Assets,,,,,,,2324.0,2587.0,2684.0,3056.0,Balance Sheet
Buildings,,,,,,,613.0,616.0,619.0,631.0,Balance Sheet
Land/Improvements,,,,,,,133.0,133.0,134.0,136.0,Balance Sheet
Construction in Progress,,,,,,,55.0,63.0,77.0,94.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,323.0,325.0,326.0,356.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1123.0,1137.0,1156.0,1217.0,Balance Sheet
Accumulated Depreciation,,,,,,,-342.0,-352.0,-364.0,-377.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,781.0,784.0,791.0,841.0,Balance Sheet
"Goodwill, Gross",,,,,,,28.0,28.0,28.0,28.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Goodwill, Net",,,,,,,28.0,28.0,28.0,28.0,Balance Sheet
Intangibles - Gross,,,,,,,22.0,22.0,22.0,22.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-6.0,-6.0,-6.0,-6.0,Balance Sheet
Intangibles - Net,,,,,,,17.0,17.0,17.0,17.0,Balance Sheet
Long Term Investments,,,,,,,1650.0,1559.0,1642.0,1444.0,Balance Sheet
Other Long Term Assets,,,,,,,108.0,113.0,106.0,115.0,Balance Sheet
Total Assets,,,,,,,5169.0,5360.0,5543.0,5782.0,Balance Sheet
Payable/Accrued,,,,,,,175.0,166.0,197.0,220.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,131.0,126.0,135.0,96.0,Balance Sheet
Total Current Liabilities,,,,,,,305.0,293.0,332.0,316.0,Balance Sheet
Total Long Term Debt,,,,,,,800.0,800.0,800.0,800.0,Balance Sheet
Total Debt,,,,,,,800.0,800.0,800.0,800.0,Balance Sheet
"Other Liabilities, Total",,,,,,,105.0,91.0,93.0,104.0,Balance Sheet
Total Liabilities,,,,,,,1210.0,1184.0,1225.0,1219.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2245.0,2254.0,2292.0,2315.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,4315.0,4555.0,4671.0,4910.0,Balance Sheet
Treasury Stock - Common,,,,,,,-2579.0,-2579.0,-2579.0,-2579.0,Balance Sheet
"Other Equity, Total",,,,,,,-23.0,-54.0,-66.0,-84.0,Balance Sheet
Total Equity,,,,,,,3959.0,4176.0,4318.0,4562.0,Balance Sheet
