,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,38.28,64.87,54.68,37.86,44.5,32.14,,,,,
low,31.81,29.34,17.74,11.31,25.15,13.44,,,,,
change,0.0138,0.1789,-0.23420000000000002,0.005699999999999999,-0.0121,-0.1003,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash,,,,,,,234.0,260.0,257.0,147.0,Balance Sheet
Cash & Equivalents,,,,,,,117.0,140.0,130.0,256.0,Balance Sheet
Short Term Investments,,,,,,,925.0,891.0,914.0,921.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1276.0,1292.0,1301.0,1324.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,117.0,161.0,181.0,125.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,-1.0,-1.0,-1.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,117.0,160.0,180.0,125.0,Balance Sheet
Other Receivables,,,,,,,8.0,6.0,7.0,8.0,Balance Sheet
"Total Receivables, Net",,,,,,,125.0,166.0,187.0,132.0,Balance Sheet
Prepaid Expenses,,,,,,,29.0,40.0,51.0,49.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,123.0,124.0,137.0,153.0,Balance Sheet
Total Current Assets,,,,,,,1552.0,1622.0,1676.0,1658.0,Balance Sheet
Buildings,,,,,,,61.0,61.0,61.0,61.0,Balance Sheet
Machinery/Equipment,,,,,,,375.0,387.0,399.0,403.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,187.0,187.0,186.0,205.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,623.0,635.0,646.0,669.0,Balance Sheet
Accumulated Depreciation,,,,,,,-402.0,-426.0,-445.0,-437.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,221.0,209.0,201.0,232.0,Balance Sheet
"Goodwill, Net",,,,,,,185.0,185.0,185.0,185.0,Balance Sheet
Intangibles - Gross,,,,,,,92.0,92.0,92.0,92.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-64.0,-68.0,-72.0,-77.0,Balance Sheet
Intangibles - Net,,,,,,,28.0,24.0,20.0,16.0,Balance Sheet
Other Long Term Assets,,,,,,,29.0,28.0,29.0,22.0,Balance Sheet
Total Assets,,,,,,,2255.0,2316.0,2356.0,2366.0,Balance Sheet
Accounts Payable,,,,,,,43.0,47.0,53.0,45.0,Balance Sheet
