,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,205.86,231.33,421.45,606.45,589.25,412.79,,,,,
low,192.61,172.09,206.79,275.5,341.5,217.44,,,,,
change,0.039900000000000005,0.0442,0.8116,0.5004,-0.2852,-0.37520000000000003,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,507.0,365.0,291.0,319.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,64.0,76.0,88.0,88.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,472.0,797.0,705.0,672.0,Balance Sheet
Prepaid Expenses,,,,,,,27.0,29.0,65.0,70.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,50.0,50.0,50.0,51.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,167.0,164.0,162.0,160.0,Balance Sheet
"Goodwill, Net",,,,,,,155.0,155.0,155.0,155.0,Balance Sheet
Intangibles - Gross,,,,,,,144.0,143.0,140.0,138.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-27.0,-31.0,-35.0,-38.0,Balance Sheet
Intangibles - Net,,,,,,,116.0,112.0,106.0,100.0,Balance Sheet
Long Term Investments,,,,,,,36.0,36.0,34.0,33.0,Balance Sheet
Total Assets,,,,,,,1530.0,1707.0,1568.0,1560.0,Balance Sheet
Accounts Payable,,,,,,,229.0,458.0,375.0,337.0,Balance Sheet
Payable/Accrued,,,,,,,67.0,70.0,43.0,47.0,Balance Sheet
Accrued Expenses,,,,,,,148.0,113.0,121.0,129.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,40.0,43.0,28.0,28.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,4.0,,,,Balance Sheet
Total Liabilities,,,,,,,489.0,684.0,567.0,541.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,,,,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,330.0,318.0,325.0,330.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,957.0,995.0,1036.0,1069.0,Balance Sheet
Treasury Stock - Common,,,,,,,-233.0,-272.0,-320.0,-320.0,Balance Sheet
"Other Equity, Total",,,,,,,-13.0,-18.0,-40.0,-60.0,Balance Sheet
Total Equity,,,,,,,1041.0,1024.0,1001.0,1019.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1530.0,1707.0,1568.0,1560.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,38.0,38.0,38.0,38.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,165060.0,186057.0,182229.0,172112.0,Income Statement
"Cost of Revenue, Total",,,,,,,11229.0,12192.0,12490.0,14169.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,21219.0,17799.0,19569.0,16921.0,Income Statement
Labor & Related Expense,,,,,,,41685.0,48213.0,45879.0,45198.0,Income Statement
