,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,58.96,69.82,62.23,84.0,117.62,103.43,,,,,
low,52.98,41.92,41.02,25.22,75.87,61.89,,,,,
change,0.042300000000000004,-0.1623,0.3079,0.2608,0.2939,-0.27890000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,355.0,680.0,567.0,457.0,Balance Sheet
Short Term Investments,,,,,,,1.0,7.0,37.0,35.0,Balance Sheet
Cash and Short Term Invs,,,,,,,355.0,687.0,604.0,492.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,495.0,676.0,620.0,567.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-10.0,-11.0,-9.0,-9.0,Balance Sheet
"Total Receivables, Net",,,,,,,485.0,665.0,611.0,558.0,Balance Sheet
Invent. - Finished Goods,,,,,,,686.0,752.0,746.0,754.0,Balance Sheet
Invent. - Work In Progress,,,,,,,177.0,195.0,201.0,224.0,Balance Sheet
Invent. - Raw Materials,,,,,,,346.0,398.0,425.0,451.0,Balance Sheet
Total Inventory,,,,,,,1208.0,1346.0,1372.0,1430.0,Balance Sheet
Prepaid Expenses,,,,,,,64.0,82.0,86.0,104.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Total Current Assets,,,,,,,2125.0,2791.0,2685.0,2595.0,Balance Sheet
Buildings,,,,,,,479.0,498.0,520.0,547.0,Balance Sheet
Land/Improvements,,,,,,,35.0,35.0,37.0,42.0,Balance Sheet
Machinery/Equipment,,,,,,,1332.0,1352.0,1421.0,1425.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,283.0,289.0,306.0,349.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2129.0,2173.0,2284.0,2364.0,Balance Sheet
Accumulated Depreciation,,,,,,,-990.0,-1002.0,-1016.0,-1031.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1140.0,1171.0,1267.0,1333.0,Balance Sheet
"Goodwill, Net",,,,,,,888.0,889.0,967.0,962.0,Balance Sheet
Intangibles - Gross,,,,,,,1418.0,1419.0,1437.0,1420.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-365.0,-381.0,-399.0,-415.0,Balance Sheet
Intangibles - Net,,,,,,,1052.0,1038.0,1038.0,1005.0,Balance Sheet
Long Term Investments,,,,,,,44.0,48.0,48.0,48.0,Balance Sheet
Other Long Term Assets,,,,,,,30.0,18.0,32.0,44.0,Balance Sheet
Total Assets,,,,,,,5425.0,6093.0,6167.0,6125.0,Balance Sheet
Accounts Payable,,,,,,,694.0,660.0,644.0,632.0,Balance Sheet
Accrued Expenses,,,,,,,711.0,666.0,701.0,663.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,37.0,2.0,3.0,85.0,Balance Sheet
Total Current Liabilities,,,,,,,1442.0,1328.0,1348.0,1379.0,Balance Sheet
Total Long Term Debt,,,,,,,1779.0,2498.0,2499.0,2419.0,Balance Sheet
Total Debt,,,,,,,1816.0,2501.0,2502.0,2504.0,Balance Sheet
