,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,50.75,55.86,41.6,38.53,50.42,51.81,,,,,
low,45.6,31.16,32.62,13.84,24.91,21.29,,,,,
change,0.0781,-0.3431,0.1711,-0.3408,0.7637999999999999,-0.4389,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,113.0,205.0,197.0,216.0,Balance Sheet
Interest-Earning Deposits,,,,,,,3945.0,1865.0,2193.0,2244.0,Balance Sheet
FHLB Stock,,,,,,,17.0,17.0,33.0,37.0,Balance Sheet
Other Short Trm Invest.,,,,,,,967.0,25.0,696.0,790.0,Balance Sheet
Securities Held,,,,,,,,,2192.0,2196.0,Balance Sheet
Securities for Sale,,,,,,,9728.0,9950.0,6153.0,5296.0,Balance Sheet
Total Invest. Securities,,,,,,,9728.0,9950.0,8345.0,7493.0,Balance Sheet
Loans Held for Sale,,,,,,,,,,16.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,14656.0,11858.0,11267.0,10579.0,Balance Sheet
Total Gross Loans,,,,,,,23026.0,24440.0,26609.0,27776.0,Balance Sheet
Loan Loss Allowances,,,,,,,-201.0,-197.0,-189.0,-189.0,Balance Sheet
Unearned Income,,,,,,,-85.0,-88.0,-107.0,-116.0,Balance Sheet
Net Loans,,,,,,,22741.0,24155.0,26312.0,27471.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,170.0,181.0,180.0,176.0,Balance Sheet
"Goodwill, Net",,,,,,,1406.0,1406.0,1406.0,1406.0,Balance Sheet
Intangibles - Gross,,,,,,,134.0,134.0,134.0,92.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-89.0,-93.0,-96.0,-58.0,Balance Sheet
Intangibles - Net,,,,,,,45.0,41.0,38.0,34.0,Balance Sheet
Interest Receivable,,,,,,,120.0,121.0,129.0,141.0,Balance Sheet
Other Real Estate Owned,,,,,,,13.0,0.0,0.0,3.0,Balance Sheet
Other Assets,,,,,,,1180.0,1282.0,1422.0,1379.0,Balance Sheet
"Other Assets, Total",,,,,,,1313.0,1404.0,1551.0,1523.0,Balance Sheet
Total Assets,,,,,,,40443.0,39250.0,40951.0,41405.0,Balance Sheet
Accounts Payable,,,,,,,583.0,519.0,548.0,605.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,14543.0,14057.0,13338.0,12776.0,Balance Sheet
Interest Bearing Deposits,,,,,,,20455.0,19168.0,20630.0,21420.0,Balance Sheet
Total Deposits,,,,,,,34998.0,33225.0,33968.0,34196.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,,741.0,1342.0,1482.0,Balance Sheet
Total Long Term Debt,,,,,,,863.0,1114.0,1114.0,1246.0,Balance Sheet
Total Debt,,,,,,,863.0,1114.0,1114.0,1246.0,Balance Sheet
Total Liabilities,,,,,,,36444.0,35599.0,36972.0,37529.0,Balance Sheet
Pref. Stock - Non Rdmbl.,,,,,,,,,499.0,499.0,Balance Sheet
