,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,41.17,50.98,81.88,102.76,98.09,97.99,,,,,
low,37.36,34.71,43.87,51.26,77.95,46.0,,,,,
change,-0.0587,0.20620000000000002,0.4292,0.44090000000000007,0.0495,-0.4147,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,563.0,437.0,480.0,473.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1304.0,1664.0,1731.0,1632.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-9.0,-8.0,-16.0,-15.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,2022.0,2495.0,2546.0,2322.0,Balance Sheet
Other Receivables,,,,,,,538.0,633.0,593.0,555.0,Balance Sheet
"Total Receivables, Net",,,,,,,2560.0,3128.0,3139.0,2877.0,Balance Sheet
Invent. - Work In Progress,,,,,,,821.0,1214.0,1016.0,897.0,Balance Sheet
Invent. - Raw Materials,,,,,,,1064.0,1200.0,1553.0,1395.0,Balance Sheet
Inventories - Other,,,,,,,-90.0,-91.0,-96.0,-91.0,Balance Sheet
Total Inventory,,,,,,,1795.0,2323.0,2473.0,2201.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,305.0,418.0,401.0,261.0,Balance Sheet
Total Current Assets,,,,,,,5223.0,6306.0,6493.0,5812.0,Balance Sheet
Buildings,,,,,,,2081.0,2134.0,2209.0,2083.0,Balance Sheet
Land/Improvements,,,,,,,167.0,184.0,185.0,178.0,Balance Sheet
Machinery/Equipment,,,,,,,6876.0,7016.0,7177.0,6929.0,Balance Sheet
Construction in Progress,,,,,,,1179.0,1245.0,1341.0,1430.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,420.0,443.0,440.0,443.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,10723.0,11022.0,11352.0,11063.0,Balance Sheet
Accumulated Depreciation,,,,,,,-3801.0,-3896.0,-4283.0,-3882.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,6922.0,7126.0,7069.0,7181.0,Balance Sheet
"Goodwill, Net",,,,,,,4378.0,4324.0,4350.0,4119.0,Balance Sheet
Intangibles - Gross,,,,,,,2834.0,2801.0,2868.0,2561.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1146.0,-1174.0,-1394.0,-1151.0,Balance Sheet
Intangibles - Net,,,,,,,1688.0,1627.0,1474.0,1410.0,Balance Sheet
Long Term Investments,,,,,,,184.0,190.0,203.0,193.0,Balance Sheet
Pension Bene. - Overfunded,,,,,,,579.0,565.0,529.0,487.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,126.0,88.0,104.0,112.0,Balance Sheet
Other Long Term Assets,,,,,,,614.0,700.0,704.0,739.0,Balance Sheet
Total Assets,,,,,,,19714.0,20926.0,20926.0,20053.0,Balance Sheet
Accounts Payable,,,,,,,4759.0,5026.0,4991.0,4527.0,Balance Sheet
Accrued Expenses,,,,,,,429.0,362.0,363.0,383.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,12.0,289.0,233.0,467.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,3.0,4.0,18.0,3.0,Balance Sheet
Customer Advances,,,,,,,87.0,234.0,235.0,213.0,Balance Sheet
Other Current Liabilities,,,,,,,663.0,571.0,643.0,596.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,750.0,805.0,878.0,809.0,Balance Sheet
Total Current Liabilities,,,,,,,5953.0,6486.0,6483.0,6189.0,Balance Sheet
Long Term Debt,,,,,,,7710.0,8253.0,8836.0,8353.0,Balance Sheet
Capital Lease Obligations,,,,,,,12.0,12.0,11.0,10.0,Balance Sheet
Total Long Term Debt,,,,,,,7722.0,8265.0,8847.0,8363.0,Balance Sheet
Total Debt,,,,,,,7737.0,8558.0,9098.0,8833.0,Balance Sheet
Deferred Income Tax,,,,,,,665.0,677.0,601.0,569.0,Balance Sheet
Minority Interest,,,,,,,58.0,59.0,68.0,70.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,1205.0,1047.0,973.0,904.0,Balance Sheet
Other LT Liabilities,,,,,,,484.0,494.0,489.0,479.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1689.0,1541.0,1462.0,1383.0,Balance Sheet
Total Liabilities,,,,,,,16087.0,17028.0,17461.0,16574.0,Balance Sheet
Common Stock,,,,,,,1220.0,1226.0,1232.0,1247.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,6843.0,7224.0,6987.0,7316.0,Balance Sheet
Treasury Stock - Common,,,,,,,-3854.0,-3941.0,-4408.0,-4436.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-536.0,-628.0,-282.0,-485.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-169.0,-163.0,-168.0,-170.0,Balance Sheet
Other Comprehensive Income,,,,,,,123.0,180.0,104.0,7.0,Balance Sheet
"Other Equity, Total",,,,,,,-582.0,-611.0,-346.0,-648.0,Balance Sheet
Total Equity,,,,,,,3627.0,3898.0,3465.0,3479.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,19714.0,20926.0,20926.0,20053.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,321.0,321.0,314.0,314.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,360.0,361.0,367.0,368.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,3674.0,3716.0,4134.0,3951.0,Income Statement
"Cost of Revenue, Total",,,,,,,2981.0,3016.0,3445.0,3275.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,122.0,186.0,161.0,159.0,Income Statement
Depreciation,,,,,,,140.0,140.0,129.0,117.0,Income Statement
Amortiz of Intangibles,,,,,,,45.0,45.0,39.0,40.0,Income Statement
Depreciation/Amortization,,,,,,,185.0,185.0,168.0,157.0,Income Statement
Unusual Expense (Income),,,,,,,18.0,-281.0,469.0,-163.0,Income Statement
Total Operating Expense,,,,,,,3306.0,3106.0,4243.0,3428.0,Income Statement
Total Operating Income,,,,,,,368.0,610.0,-109.0,523.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-69.0,-69.0,-68.0,-79.0,Income Statement
Income Before Tax,,,,,,,299.0,541.0,-177.0,444.0,Income Statement
Income Tax - Total,,,,,,,22.0,100.0,1.0,38.0,Income Statement
Income After Tax,,,,,,,277.0,441.0,-178.0,406.0,Income Statement
Minority Interest,,,,,,,0.0,-1.0,-9.0,-2.0,Income Statement
Equity In Affiliates,,,,,,,8.0,6.0,13.0,-12.0,Income Statement
Net Inc Before Extra Items,,,,,,,285.0,446.0,-174.0,392.0,Income Statement
Total Extraordinary Items,,,,,,,12.0,,,,Income Statement
Total Net Income,,,,,,,297.0,446.0,-174.0,392.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,285.0,446.0,-174.0,392.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,297.0,446.0,-174.0,392.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,323.0,321.0,317.0,314.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.88,1.39,-0.55,1.25,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.92,1.39,-0.55,1.25,Income Statement
Diluted Weighted Average Shares,,,,,,,328.0,326.0,317.0,317.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.87,1.37,-0.55,1.24,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.91,1.37,-0.55,1.24,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.2,0.2,0.2,0.2,Income Statement
Gross Divid - Common Stock,,,,,,,63.0,65.0,63.0,63.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,69.0,69.0,68.0,79.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,140.0,140.0,129.0,117.0,Income Statement
Total Special Items,,,,,,,18.0,-281.0,469.0,-163.0,Income Statement
Normalzd Income Before Tax,,,,,,,317.0,260.0,292.0,281.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,27.0,-52.0,164.0,-14.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,49.0,48.0,165.0,24.0,Income Statement
Normalized Income After Tax,,,,,,,268.0,212.0,127.0,257.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,276.0,217.0,131.0,243.0,Income Statement
Basic Normalized EPS,,,,,,,0.86,0.68,0.41,0.77,Income Statement
Diluted Normalized EPS,,,,,,,0.84,0.67,0.41,0.77,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,878.0,447.0,282.0,676.0,Cash Flow
Depreciation/Depletion,,,,,,,700.0,185.0,353.0,510.0,Cash Flow
Deferred Taxes,,,,,,,35.0,48.0,-32.0,-23.0,Cash Flow
Unusual Items,,,,,,,142.0,-281.0,186.0,23.0,Cash Flow
Other Non-Cash Items,,,,,,,-115.0,-199.0,-204.0,-278.0,Cash Flow
Non-Cash Items,,,,,,,27.0,-480.0,-18.0,-255.0,Cash Flow
