,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,94.79,94.76,75.73,76.66,113.5,127.67,,,,,
low,84.51,55.48,55.43,30.04,71.09,76.14,,,,,
change,0.0894,-0.36060000000000003,0.12400000000000001,0.11720000000000001,0.4451,0.0916,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,338.0,293.0,222.0,166.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,177.0,196.0,186.0,151.0,Balance Sheet
Other Receivables,,,,,,,10.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,187.0,196.0,186.0,151.0,Balance Sheet
Invent. - Finished Goods,,,,,,,57.0,58.0,60.0,49.0,Balance Sheet
Invent. - Work In Progress,,,,,,,42.0,38.0,36.0,35.0,Balance Sheet
Invent. - Raw Materials,,,,,,,66.0,74.0,80.0,66.0,Balance Sheet
LIFO Reserve,,,,,,,-5.0,-6.0,-7.0,,Balance Sheet
Total Inventory,,,,,,,160.0,164.0,168.0,150.0,Balance Sheet
Prepaid Expenses,,,,,,,28.0,38.0,53.0,34.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,,,,148.0,Balance Sheet
Total Current Assets,,,,,,,713.0,692.0,629.0,651.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,237.0,231.0,224.0,171.0,Balance Sheet
"Goodwill, Net",,,,,,,953.0,948.0,944.0,919.0,Balance Sheet
Intangibles - Gross,,,,,,,1176.0,1169.0,1160.0,1069.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-263.0,-281.0,-299.0,-258.0,Balance Sheet
Intangibles - Net,,,,,,,913.0,888.0,861.0,812.0,Balance Sheet
Other Long Term Assets,,,,,,,154.0,154.0,157.0,143.0,Balance Sheet
Total Assets,,,,,,,2970.0,2913.0,2815.0,2695.0,Balance Sheet
Accounts Payable,,,,,,,82.0,91.0,92.0,73.0,Balance Sheet
Accrued Expenses,,,,,,,115.0,111.0,101.0,107.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,149.0,150.0,100.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,13.0,14.0,15.0,16.0,Balance Sheet
Income Taxes Payable,,,,,,,20.0,27.0,23.0,22.0,Balance Sheet
Discontinued Operations,,,,,,,,,,36.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,20.0,27.0,23.0,58.0,Balance Sheet
Total Current Liabilities,,,,,,,379.0,392.0,330.0,253.0,Balance Sheet
Total Long Term Debt,,,,,,,964.0,915.0,877.0,868.0,Balance Sheet
Total Debt,,,,,,,1126.0,1078.0,991.0,884.0,Balance Sheet
Deferred Income Tax,,,,,,,167.0,166.0,159.0,149.0,Balance Sheet
Minority Interest,,,,,,,50.0,49.0,48.0,49.0,Balance Sheet
"Other Liabilities, Total",,,,,,,143.0,129.0,126.0,108.0,Balance Sheet
Total Liabilities,,,,,,,1703.0,1652.0,1540.0,1427.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,304.0,300.0,301.0,301.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,949.0,960.0,987.0,1011.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,47.0,35.0,20.0,-12.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-32.0,-32.0,-32.0,-32.0,Balance Sheet
"Other Equity, Total",,,,,,,15.0,3.0,-12.0,-43.0,Balance Sheet
Total Equity,,,,,,,1267.0,1261.0,1275.0,1268.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2970.0,2913.0,2815.0,2695.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,21.0,21.0,21.0,21.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,280800.0,328700.0,333300.0,280100.0,Income Statement
"Cost of Revenue, Total",,,,,,,180100.0,214100.0,202800.0,169300.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,93300.0,85700.0,79900.0,65800.0,Income Statement
Unusual Expense (Income),,,,,,,800.0,1400.0,800.0,100.0,Income Statement
"Other Operat Expse, Total",,,,,,,,100.0,100.0,,Income Statement
Total Operating Expense,,,,,,,274200.0,301300.0,283600.0,235200.0,Income Statement
Total Operating Income,,,,,,,6600.0,27400.0,49700.0,44900.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-4300.0,-7100.0,-7700.0,-9400.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,800.0,200.0,0.0,100.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,113300.0,700.0,-2700.0,300.0,Income Statement
"Other, Net",,,,,,,113300.0,700.0,-2700.0,300.0,Income Statement
Income Before Tax,,,,,,,116400.0,21200.0,39300.0,35900.0,Income Statement
Income Tax - Total,,,,,,,13700.0,4700.0,6300.0,9100.0,Income Statement
Income After Tax,,,,,,,102700.0,16500.0,33000.0,26800.0,Income Statement
Minority Interest,,,,,,,-300.0,-300.0,100.0,-600.0,Income Statement
Net Inc Before Extra Items,,,,,,,102400.0,16200.0,33100.0,26200.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,,,700.0,Income Statement
Total Net Income,,,,,,,102400.0,16200.0,33100.0,26900.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,102400.0,16200.0,33100.0,26200.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,102400.0,16200.0,33100.0,26900.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,20600.0,20800.0,20800.0,20800.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,4.97,0.78,1.59,1.26,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,4.97,0.78,1.59,1.29,Income Statement
Diluted Weighted Average Shares,,,,,,,20800.0,20900.0,20800.0,20900.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,4.92,0.78,1.59,1.25,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,4.92,0.78,1.59,1.29,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.27,0.28,0.28,0.28,Income Statement
Gross Divid - Common Stock,,,,,,,5700.0,5800.0,5900.0,5900.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,4300.0,7100.0,7700.0,9400.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,7000.0,7900.0,8200.0,3300.0,Income Statement
Total Special Items,,,,,,,-137200.0,-200.0,-900.0,200.0,Income Statement
Normalzd Income Before Tax,,,,,,,-20800.0,21000.0,38400.0,36100.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-48020.0,-44.0,-144.0,51.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-34320.0,4656.0,6156.0,9151.0,Income Statement
Normalized Income After Tax,,,,,,,13520.0,16344.0,32244.0,26949.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,13220.0,16044.0,32344.0,26349.0,Income Statement
Basic Normalized EPS,,,,,,,0.64,0.77,1.56,1.27,Income Statement
Diluted Normalized EPS,,,,,,,0.64,0.77,1.56,1.26,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,178.0,17.0,50.0,79.0,Cash Flow
Depreciation/Depletion,,,,,,,28.0,8.0,16.0,19.0,Cash Flow
Amortization,,,,,,,48.0,20.0,40.0,59.0,Cash Flow
Deferred Taxes,,,,,,,-5.0,-1.0,-1.0,-2.0,Cash Flow
Discontinued Operations,,,,,,,0.0,,,-9.0,Cash Flow
Unusual Items,,,,,,,-135.0,,,,Cash Flow
Other Non-Cash Items,,,,,,,7.0,4.0,10.0,10.0,Cash Flow
Non-Cash Items,,,,,,,-128.0,4.0,10.0,0.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,6.0,2.0,26.0,36.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,15.0,0.0,13.0,16.0,Cash Flow
Accounts Receivable,,,,,,,-18.0,-20.0,-17.0,-17.0,Cash Flow
Inventories,,,,,,,-13.0,-1.0,-11.0,-19.0,Cash Flow
Accounts Payable,,,,,,,8.0,9.0,11.0,3.0,Cash Flow
Changes in Working Capital,,,,,,,22.0,-17.0,-47.0,-39.0,Cash Flow
Total Cash from Operations,,,,,,,142.0,31.0,67.0,116.0,Cash Flow
Capital Expenditures,,,,,,,-19.0,-4.0,-9.0,-10.0,Cash Flow
Acquisition of Business,,,,,,,-857.0,,,,Cash Flow
Sale of Business,,,,,,,224.0,0.0,3.0,4.0,Cash Flow
"Investment, Net",,,,,,,,,,27.0,Cash Flow
Other Investing Cash Flow,,,,,,,0.0,0.0,0.0,0.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-632.0,0.0,3.0,31.0,Cash Flow
Total Cash from Investing,,,,,,,-651.0,-4.0,-6.0,21.0,Cash Flow
Financing Cash Flow Items,,,,,,,-5.0,-7.0,-7.0,-8.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-22.0,-6.0,-12.0,-18.0,Cash Flow
Sale/Issuance of Common,,,,,,,10.0,,,,Cash Flow
Repurch/Retirement Common,,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,10.0,,,,Cash Flow
Long Term Debt Issued,,,,,,,715.0,5.0,27.0,61.0,Cash Flow
Long Term Debt Reduction,,,,,,,-79.0,-52.0,-163.0,-304.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,636.0,-48.0,-136.0,-244.0,Cash Flow
Total Cash From Financing,,,,,,,618.0,-60.0,-154.0,-269.0,Cash Flow
Foreign Exchange Effects,,,,,,,0.0,-12.0,-23.0,-40.0,Cash Flow
Net Change in Cash,,,,,,,109.0,-45.0,-116.0,-172.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,230.0,338.0,338.0,338.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,338.0,293.0,222.0,166.0,Cash Flow
"Depreciation, Supplemental",,,,,,,28.0,8.0,16.0,19.0,Cash Flow
Free Cash Flow,,,,,,,123.0,27.0,58.0,106.0,
FCF Growth,,,,,,,,-0.7804878048780488,1.1481481481481484,0.8275862068965518,
