,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,31.9,36.0,34.57,48.87,86.07,82.49,,,,,
low,29.15,16.35,16.91,9.04,40.82,39.0,,,,,
change,0.026400000000000003,-0.4521,0.6117,0.5949,0.8421,-0.41509999999999997,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,316.0,209.0,78.0,98.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,42.0,46.0,59.0,42.0,Balance Sheet
Other Receivables,,,,,,,0.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,42.0,46.0,59.0,42.0,Balance Sheet
Invent. - Work In Progress,,,,,,,1188.0,1299.0,1556.0,1597.0,Balance Sheet
Inventories - Other,,,,,,,1268.0,1381.0,1446.0,1511.0,Balance Sheet
Total Inventory,,,,,,,2457.0,2680.0,3002.0,3108.0,Balance Sheet
Prepaid Expenses,,,,,,,38.0,36.0,32.0,37.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,42.0,45.0,43.0,46.0,Balance Sheet
"Goodwill, Net",,,,,,,30.0,30.0,30.0,30.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,21.0,21.0,19.0,34.0,Balance Sheet
Restricted Cash - LT,,,,,,,58.0,54.0,102.0,95.0,Balance Sheet
Other Assets,,,,,,,492.0,374.0,407.0,389.0,Balance Sheet
"Other Assets, Total",,,,,,,492.0,374.0,407.0,389.0,Balance Sheet
Total Assets,,,,,,,3497.0,3496.0,3773.0,3880.0,Balance Sheet
Accounts Payable,,,,,,,85.0,92.0,117.0,94.0,Balance Sheet
Accrued Expenses,,,,,,,315.0,324.0,345.0,337.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,332.0,193.0,209.0,195.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,2.0,46.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,999.0,1011.0,1151.0,1182.0,Balance Sheet
Total Debt,,,,,,,1331.0,1204.0,1360.0,1377.0,Balance Sheet
"Other Liabilities, Total",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Liabilities,,,,,,,1732.0,1666.0,1822.0,1808.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,698.0,627.0,597.0,580.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1066.0,1202.0,1354.0,1492.0,Balance Sheet
Total Equity,,,,,,,1765.0,1830.0,1951.0,2072.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3497.0,3496.0,3773.0,3880.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,34.0,33.0,32.0,32.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1207.0,1016.0,1166.0,1144.0,Income Statement
"Cost of Revenue, Total",,,,,,,868.0,710.0,823.0,842.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,104.0,98.0,103.0,105.0,Income Statement
Labor & Related Expense,,,,,,,4.0,4.0,6.0,5.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,108.0,102.0,109.0,111.0,Income Statement
Impair-Assets Held for Sale,,,,,,,0.0,,0.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,,0.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,976.0,812.0,932.0,953.0,Income Statement
Total Operating Income,,,,,,,231.0,205.0,234.0,192.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,0.0,0.0,0.0,-1.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-18.0,-16.0,-20.0,-19.0,Income Statement
"Other, Net",,,,,,,-18.0,-16.0,-20.0,-19.0,Income Statement
Income Before Tax,,,,,,,212.0,189.0,214.0,172.0,Income Statement
Income Tax - Total,,,,,,,47.0,46.0,55.0,28.0,Income Statement
Income After Tax,,,,,,,165.0,142.0,159.0,144.0,Income Statement
Net Inc Before Extra Items,,,,,,,165.0,142.0,159.0,144.0,Income Statement
Total Net Income,,,,,,,165.0,142.0,159.0,144.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,165.0,142.0,159.0,144.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,165.0,142.0,159.0,144.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,34.0,34.0,33.0,32.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,4.89,4.25,4.83,4.49,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,4.89,4.25,4.83,4.49,Income Statement
Diluted Weighted Average Shares,,,,,,,35.0,34.0,33.0,33.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,4.78,4.2,4.78,4.44,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,4.78,4.2,4.78,4.44,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.15,0.2,0.2,0.2,Income Statement
Gross Divid - Common Stock,,,,,,,5.0,7.0,7.0,7.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,0.0,0.0,0.0,1.0,Income Statement
"Interest Capitalized, Suppl",,,,,,,,-55.0,-57.0,-61.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,3.0,3.0,3.0,3.0,Income Statement
Total Special Items,,,,,,,0.0,,0.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,212.0,189.0,214.0,172.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,47.0,46.0,55.0,28.0,Income Statement
Normalized Income After Tax,,,,,,,165.0,142.0,159.0,144.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,165.0,142.0,159.0,144.0,Income Statement
Basic Normalized EPS,,,,,,,4.89,4.25,4.83,4.49,Income Statement
Diluted Normalized EPS,,,,,,,4.78,4.2,4.78,4.44,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,498504.0,142496.0,301164.0,445637.0,Cash Flow
Depreciation/Depletion,,,,,,,10912.0,2606.0,5352.0,8207.0,Cash Flow
Deferred Taxes,,,,,,,-8701.0,-33.0,1883.0,-12634.0,Cash Flow
Unusual Items,,,,,,,15982.0,384.0,1067.0,1504.0,Cash Flow
Other Non-Cash Items,,,,,,,14382.0,8507.0,15113.0,27124.0,Cash Flow
Non-Cash Items,,,,,,,30364.0,8891.0,16180.0,28628.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,155590.0,-893.0,117476.0,151079.0,Cash Flow
Accounts Receivable,,,,,,,-5763.0,3669.0,-15624.0,-14499.0,Cash Flow
Inventories,,,,,,,-580365.0,-193451.0,-493618.0,-597539.0,Cash Flow
Prepaid Expenses,,,,,,,-76478.0,-28084.0,-23572.0,-25740.0,Cash Flow
Other Assets,,,,,,,-101526.0,151446.0,97917.0,110628.0,Cash Flow
Accounts Payable,,,,,,,-23033.0,8720.0,32466.0,10605.0,Cash Flow
Accrued Expenses,,,,,,,54933.0,13173.0,-25035.0,-20400.0,Cash Flow
Changes in Working Capital,,,,,,,-732232.0,-44527.0,-427466.0,-536945.0,Cash Flow
Total Cash from Operations,,,,,,,-201153.0,109433.0,-102887.0,-67107.0,Cash Flow
Capital Expenditures,,,,,,,-11576.0,-5841.0,-8785.0,-15395.0,Cash Flow
Sale of Fixed Assets,,,,,,,2666.0,,,,Cash Flow
Other Investing Cash Flow,,,,,,,2434.0,750.0,-16497.0,-21935.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,5100.0,750.0,-16497.0,-21935.0,Cash Flow
Total Cash from Investing,,,,,,,-6476.0,-5091.0,-25282.0,-37330.0,Cash Flow
Financing Cash Flow Items,,,,,,,-6319.0,-34.0,879.0,2941.0,Cash Flow
